time (s)	magX	magY	magZ
1991.908155	-1.637638	-8.333721	-16.609005
1991.911036	-1.988308	-8.801285	-17.310349
1991.914433	-2.338982	-8.450611	-17.135014
1991.917723	-2.338982	-9.035065	-16.784340
1991.920630	-1.988308	-9.794857	-17.135014
1991.923959	-2.046753	-9.561077	-16.375225
1991.926853	-1.696079	-10.379311	-16.433670
1991.930186	-2.046753	-10.788425	-16.667450
1991.933540	-1.929863	-10.846874	-16.901234
1991.936849	-2.046753	-11.139099	-16.725895
1991.940187	-1.637638	-11.489769	-17.661022
1991.943508	-1.871418	-12.015781	-17.485683
1991.946846	-1.871418	-12.483345	-17.193459
1991.950180	-2.397423	-13.418468	-16.959679
1991.953513	-1.871418	-13.827591	-17.777912
1991.956847	-1.520748	-13.476917	-18.011692
1991.960173	-1.754528	-14.119812	-17.661022
1991.963513	-2.280533	-13.827591	-18.128586
1991.966845	-1.754528	-14.938049	-18.128586
1991.970177	-1.754528	-15.171829	-17.953247
1991.973509	-2.105202	-15.873173	-18.362366
1991.976843	-2.397423	-16.282291	-18.654591
1991.981064	-1.696079	-17.801872	-18.713036
1991.984457	-1.929863	-17.918762	-19.531273
1991.987769	-2.222092	-18.035652	-19.998833
1991.990650	-2.163643	-18.561657	-20.291061
1991.993932	-1.929863	-19.555233	-20.349506
1991.997259	-2.163643	-20.139687	-19.823498
1992.000595	-2.338982	-20.373466	-19.823498
1992.003508	-2.514317	-20.607246	-20.700180
1992.006836	-2.163643	-22.068382	-20.407951
1992.010174	-2.572762	-22.711281	-20.407951
1992.013504	-2.338982	-23.587959	-20.524841
1992.016839	-2.806545	-24.639977	-20.933960
1992.020172	-2.689655	-25.224434	-21.167740
1992.023507	-2.397423	-26.451782	-21.284634
1992.026837	-2.572762	-27.445358	-21.167740
1992.030167	-3.332550	-28.964935	-21.167740
1992.033502	-2.806545	-30.250732	-20.758625
1992.036835	-2.572762	-31.770309	-20.349506
1992.040172	-3.215660	-32.880775	-20.524841
1992.043496	-3.274109	-34.634132	-21.576859
