time (s)	det(V)
1991.903625	0.082739	
1991.905174	0.087875	
1991.906903	0.076052	
1991.908384	0.063947	
1991.909941	0.069808	
1991.911455	0.062879	
1991.913109	0.074533	
1991.914614	0.072354	
1991.916199	0.083657	
1991.917748	0.079399	
1991.919278	0.078674	
1991.920863	0.061582	
1991.922459	0.079045	
1991.924057	0.075411	
1991.925632	0.083387	
1991.927253	0.069203	
1991.928874	0.093019	
1991.930481	0.066339	
1991.932116	0.099952	
1991.933796	0.104786	
1991.935380	0.087609	
1991.937058	0.076539	
1991.938642	0.103654	
1991.940331	0.070738	
1991.941917	0.079484	
1991.943596	0.095049	
1991.945154	0.085740	
1991.946857	0.064950	
1991.948407	0.088072	
1991.950126	0.075234	
1991.951672	0.094344	
1991.953381	0.097519	
1991.954874	0.095827	
1991.956645	0.092451	
1991.958138	0.084471	
1991.959931	0.094227	
1991.961411	0.076797	
1991.963194	0.073312	
1991.964675	0.080640	
1991.966454	0.082255	
1991.967938	0.101297	
1991.969716	0.084620	
1991.971209	0.093502	
1991.972962	0.092959	
1991.974485	0.077490	
1991.976234	0.086046	
1991.977764	0.073558	
1991.979479	0.087045	
1991.981006	0.072906	
1991.982539	0.085877	
1991.984169	0.092616	
1991.985655	0.086771	
1991.987294	0.082106	
1991.988823	0.080664	
1991.990486	0.076801	
1991.991962	0.075899	
1991.993670	0.087049	
1991.995152	0.094284	
1991.996863	0.065296	
1991.998338	0.079254	
1992.000062	0.094445	
1992.001556	0.097716	
1992.003280	0.090916	
1992.004759	0.103871	
1992.006542	0.088245	
1992.008022	0.078142	
1992.009806	0.079826	
1992.011288	0.076946	
1992.013044	0.085063	
1992.014545	0.078255	
1992.016299	0.087504	
1992.017814	0.088886	
1992.019572	0.097321	
1992.021094	0.087234	
1992.022802	0.107404	
1992.024335	0.084024	
1992.026056	0.098779	
1992.027595	0.077147	
1992.029277	0.093812	
1992.030844	0.066714	
1992.032521	0.101059	
1992.034098	0.079492	
1992.035780	0.085740	
1992.037366	0.097760	
1992.039040	0.104878	
1992.040639	0.082509	
1992.042259	0.099662	
1992.043888	0.075214	
1992.045508	0.091678	
1992.047156	0.093410	
1992.048791	0.098578	
1992.050446	0.098256	
1992.052055	0.096318	
1992.053720	0.099718	
1992.055197	0.090815	
