time (s)	magX	magY	magZ
485.101722	-51.899475	-60.374050	50.321449
485.105101	-52.250145	-59.672707	51.081242
485.107974	-52.542370	-59.789597	50.672119
485.111355	-52.016365	-59.322037	50.847458
485.114657	-52.133255	-58.971363	50.905903
485.117552	-52.074806	-58.094681	50.496788
485.120870	-52.483929	-58.328461	50.555229
485.124209	-52.776154	-58.094681	51.782585
485.127539	-52.425480	-57.919346	51.665695
485.130880	-52.600819	-57.451786	51.665695
485.134208	-52.483929	-57.919346	51.315022
485.137539	-52.600819	-57.393337	51.373463
485.140877	-52.717709	-57.744007	51.782585
485.144208	-52.483929	-57.451786	51.899475
485.147545	-52.659260	-56.867332	51.899475
485.150871	-53.185272	-57.159554	52.133255
485.154241	-53.185272	-57.276447	51.724136
485.157539	-52.951492	-56.808884	51.198132
485.160870	-53.126823	-56.633549	51.899475
485.164205	-52.893044	-56.165989	52.250145
485.167536	-52.542370	-56.341320	52.250145
485.171825	-52.776154	-56.049095	52.191700
485.175139	-52.776154	-55.406197	52.425480
485.178471	-52.776154	-56.282879	52.133255
485.181296	-52.951492	-55.581535	52.600819
485.184636	-52.600819	-55.347752	52.483929
485.187960	-53.419052	-55.698425	52.367039
485.190866	-52.659260	-55.698425	52.717709
485.194206	-52.776154	-55.230862	52.483929
485.197559	-53.009933	-54.880188	52.893044
485.200866	-52.893044	-55.172413	53.068382
485.204200	-52.308590	-55.289303	53.126823
485.207529	-52.600819	-55.230862	52.367039
485.210871	-52.951492	-54.821743	52.016365
485.214201	-52.308590	-54.354179	52.250145
485.217532	-52.542370	-54.938633	52.951492
485.220867	-52.717709	-54.880188	52.250145
485.224197	-52.308590	-55.289303	52.776154
485.227531	-52.425480	-54.938633	52.542370
485.230871	-52.308590	-54.880188	52.776154
485.234197	-52.542370	-54.471069	52.191700
485.237578	-52.483929	-54.821743	52.542370
485.240881	-52.367039	-55.289303	52.483929
485.245044	-51.548801	-54.763298	53.068382
485.248385	-52.074806	-55.055523	53.243713
485.251709	-52.834599	-55.055523	53.828167
485.254615	-52.951492	-55.464642	53.126823
485.257969	-52.717709	-55.406197	53.711277
485.261318	-52.425480	-54.938633	53.360603
485.264196	-52.834599	-54.587959	52.659260
485.267524	-53.068382	-55.055523	53.652836
485.270878	-52.776154	-55.172413	53.535946
485.274190	-52.659260	-55.406197	53.068382
485.277535	-52.542370	-55.347752	53.185272
485.280861	-52.717709	-55.581535	53.126823
485.284204	-52.250145	-55.289303	53.419052
485.287534	-52.308590	-55.347752	53.126823
485.290860	-52.717709	-55.464642	52.483929
485.294194	-52.367039	-55.113972	53.009933
485.297525	-52.367039	-55.055523	53.009933
485.300858	-51.957916	-54.704849	53.243713
