time (s)	det(V)
485.100599	0.002510	
485.102080	-0.183381	
485.103712	-0.085211	
485.105215	-0.159143	
485.106781	-0.117869	
485.108341	-0.079350	
485.109975	-0.056610	
485.111552	-0.109510	
485.113131	-0.083833	
485.114729	-0.072747	
485.116292	-0.064010	
485.117920	-0.139593	
485.119553	-0.054112	
485.121171	-0.064445	
485.122780	-0.093167	
485.124427	-0.110908	
485.126019	-0.059893	
485.127697	-0.119416	
485.129269	-0.054137	
485.130973	-0.092990	
485.132532	-0.103830	
485.134237	-0.085175	
485.135795	-0.132721	
485.137486	-0.136927	
485.139054	-0.114747	
485.140780	-0.063946	
485.142290	-0.094263	
485.144050	-0.063523	
485.145533	-0.072155	
485.147311	-0.106847	
485.148795	-0.074258	
485.150553	-0.066983	
485.152037	-0.079185	
485.153848	-0.123367	
485.155327	-0.125305	
485.157080	-0.043856	
485.158569	-0.066733	
485.160319	-0.003070	
485.161821	-0.073904	
485.163551	-0.034434	
485.165074	-0.072594	
485.166803	-0.076590	
485.168346	-0.158893	
485.170053	-0.024424	
485.171632	-0.115822	
485.173118	-0.060223	
485.174787	-0.042140	
485.176281	-0.074548	
485.177892	-0.105349	
485.179427	-0.106743	
485.181062	-0.040348	
485.182542	-0.073038	
485.184270	-0.178120	
485.185747	-0.071382	
485.187471	-0.058362	
485.188955	-0.139730	
485.190660	-0.024351	
485.192147	-0.043719	
485.193907	-0.090428	
485.195404	-0.032239	
485.197193	-0.017008	
485.198676	-0.082379	
485.200469	-0.069037	
485.201946	-0.054825	
485.203706	-0.055571	
485.205210	-0.108277	
485.206948	-0.078746	
485.208460	-0.042362	
485.210217	-0.093876	
485.211748	-0.097111	
485.213486	-0.106956	
485.215013	-0.096780	
485.216725	-0.064526	
485.218270	-0.094295	
485.219956	-0.050833	
485.221527	-0.069984	
485.223192	-0.058636	
485.224784	-0.079374	
485.226457	-0.049983	
485.228037	-0.150712	
485.229684	-0.036464	
485.231279	-0.121961	
485.232921	-0.056836	
485.234559	-0.089533	
485.236171	-0.079181	
485.237827	-0.108168	
485.239422	-0.045008	
485.241076	-0.090367	
485.242671	-0.079781	
485.244315	-0.071954	
485.245803	-0.137676	
485.247449	-0.046628	
485.248942	-0.045709	
485.250589	-0.105896	
485.252076	-0.122445	
485.253711	-0.071474	
485.255203	-0.108942	
485.256861	-0.043341	
485.258387	-0.053343	
485.260010	-0.010840	
485.261568	-0.067748	
485.263167	-0.034301	
485.264757	-0.102364	
485.266406	-0.054902	
485.268003	-0.147489	
485.269648	-0.041101	
485.271251	-0.103339	
485.272885	-0.060973	
485.274509	-0.134215	
485.276127	-0.080853	
485.277806	-0.076224	
485.279389	-0.035377	
485.281074	0.037117	
485.282671	-0.067470	
485.284357	-0.076534	
485.285944	-0.054362	
485.287603	-0.080470	
485.289177	-0.043776	
485.290894	-0.069364	
485.292442	-0.043832	
485.294142	-0.004657	
485.295692	-0.100865	
485.297395	-0.034237	
485.298894	-0.082661	
485.300664	-0.088764	
485.302158	-0.064675	
485.303945	-0.039695	
485.305426	-0.067579	
485.307209	-0.040211	
485.308699	-0.085501	
485.310477	-0.032118	
485.311960	-0.053609	
485.313720	-0.004133	
485.315214	-0.081235	
485.316942	-0.039486	
485.318471	-0.107919	
485.320056	-0.110465	
485.321612	-0.111846	
485.323107	-0.096039	
485.324760	-0.015014	
485.326261	-0.109872	
485.327891	-0.121885	
485.329416	-0.091294	
485.331103	-0.066540	
