time (s)	det(V)
1456.652766	0.093535	
1456.654350	0.074827	
1456.656015	0.083669	
1456.657589	0.076313	
1456.659251	0.092632	
1456.660841	0.071818	
1456.662487	0.088092	
1456.664101	0.096455	
1456.665722	0.084261	
1456.667387	0.084120	
1456.668884	0.071963	
1456.670505	0.069373	
1456.671990	0.058436	
1456.673634	0.082114	
1456.675123	0.069167	
1456.676754	0.110204	
1456.678264	0.074904	
1456.679990	0.089252	
1456.681479	0.079560	
1456.683153	0.085413	
1456.684664	0.066883	
1456.686320	0.075600	
1456.687854	0.072817	
1456.689571	0.086715	
1456.691112	0.075987	
1456.692793	0.096463	
1456.694356	0.081498	
1456.696034	0.088648	
1456.697618	0.071713	
1456.699297	0.085877	
1456.700876	0.061272	
1456.702538	0.077063	
1456.704137	0.071919	
1456.705783	0.083895	
1456.707403	0.085470	
1456.709014	0.088479	
1456.710671	0.081812	
1456.712281	0.089982	
1456.713947	0.076418	
1456.715554	0.083863	
1456.717208	0.066331	
1456.718804	0.084318	
1456.720506	0.072491	
1456.722075	0.082445	
1456.723782	0.063189	
1456.725333	0.083113	
1456.727024	0.081764	
1456.728584	0.094602	
1456.730301	0.077598	
1456.731841	0.080177	
1456.733580	0.080471	
1456.735082	0.079713	
1456.736847	0.067463	
1456.738332	0.077655	
1456.740111	0.080652	
1456.741602	0.071866	
1456.743222	0.068200	
1456.744759	0.072027	
1456.746343	0.069296	
1456.747878	0.088648	
1456.749415	0.081760	
1456.751023	0.057707	
1456.752633	0.077244	
1456.754228	0.067769	
1456.755805	0.076201	
1456.757425	0.080422	
1456.758967	0.086364	
1456.760647	0.068386	
1456.762240	0.086372	
1456.763920	0.070811	
1456.765501	0.087464	
1456.767199	0.082308	
1456.768777	0.078267	
1456.770472	0.087085	
1456.772042	0.092793	
1456.773759	0.067306	
1456.775308	0.078896	
1456.777017	0.094807	
1456.778559	0.082856	
1456.780279	0.070609	
1456.781795	0.076007	
1456.783523	0.072761	
1456.785011	0.077707	
1456.786785	0.080455	
1456.788281	0.077772	
1456.790070	0.095653	
1456.791558	0.081397	
1456.793347	0.099420	
1456.794834	0.083577	
1456.796588	0.092153	
1456.798079	0.083629	
1456.799842	0.091198	
1456.801350	0.085490	
1456.803127	0.084012	
1456.804652	0.079967	
1456.806366	0.089087	
1456.807888	0.083899	
1456.809595	0.088479	
1456.811133	0.091073	
1456.812849	0.090352	
1456.814431	0.072072	
1456.815924	0.084020	
1456.817591	0.093168	
