time (s)	det(V)
7636.983197	1.261711	
7636.984809	1.271971	
7636.986437	1.268152	
7636.988059	1.272294	
7636.989673	1.282485	
7636.991321	1.240740	
7636.992923	1.276697	
7636.994601	1.268112	
7636.996174	1.274135	
7636.997861	1.259073	
7636.999436	1.270662	
7637.001118	1.256080	
7637.002684	1.269534	
7637.004384	1.256313	
7637.005955	1.236550	
7637.007665	1.238383	
7637.009183	1.243100	
7637.010919	1.234939	
7637.012417	1.197198	
7637.014167	1.214713	
7637.015651	1.195623	
7637.017425	1.165946	
7637.018912	1.149974	
7637.020711	1.145083	
7637.022196	1.106105	
7637.023806	1.107644	
7637.025317	1.070193	
7637.026877	1.072831	
7637.028464	1.055228	
7637.029964	1.026510	
7637.031596	1.009655	
7637.033146	0.981908	
7637.034761	0.968623	
7637.036279	0.943832	
7637.037967	0.911360	
7637.039439	0.904794	
7637.041161	0.860587	
7637.042723	0.855576	
7637.044434	0.801033	
7637.045986	0.792525	
7637.047687	0.766868	
7637.049249	0.758348	
7637.050963	0.722093	
7637.052483	0.669951	
7637.054227	0.664585	
7637.055718	0.624870	
7637.057492	0.612890	
7637.058976	0.577767	
7637.060751	0.535884	
7637.062245	0.506030	
7637.064052	0.482183	
7637.065522	0.457002	
7637.067309	0.439849	
7637.068790	0.408682	
7637.070539	0.370739	
7637.072040	0.335846	
7637.073768	0.321417	
7637.075290	0.264049	
7637.076996	0.251126	
7637.078525	0.202158	
7637.080243	0.187612	
7637.081785	0.151482	
7637.083474	0.119416	
7637.085029	0.062698	
7637.086718	0.060095	
7637.088293	0.000456	
7637.089955	0.006092	
7637.091556	-0.040383	
7637.093198	-0.062764	
7637.094794	-0.097911	
7637.096313	-0.118053	
7637.097945	-0.168105	
7637.099443	-0.191183	
7637.101084	-0.215889	
7637.102571	-0.265059	
7637.104218	-0.279355	
7637.105703	-0.301116	
7637.107412	-0.336469	
7637.108888	-0.365847	
7637.110597	-0.371857	
7637.112086	-0.415327	
7637.113771	-0.431327	
7637.115286	-0.475675	
7637.117016	-0.498330	
7637.118541	-0.534001	
7637.120247	-0.552241	
7637.121798	-0.583344	
7637.123494	-0.603300	
7637.125048	-0.646834	
7637.126725	-0.662400	
7637.128299	-0.693543	
7637.129960	-0.714119	
7637.131544	-0.746431	
7637.133161	-0.756163	
7637.134768	-0.785272	
7637.136379	-0.809292	
7637.138004	-0.839843	
7637.139603	-0.850869	
7637.141238	-0.893009	
7637.142822	-0.905344	
7637.144504	-0.918105	
7637.146074	-0.933615	
7637.147785	-0.976013	
7637.149325	-0.975634	
7637.151041	-1.008376	
7637.152597	-1.033473	
7637.154291	-1.041404	
7637.155817	-1.057103	
7637.157549	-1.066021	
7637.159053	-1.080858	
7637.160820	-1.093724	
