crossing time (s)	slope (V/s)	crossing number
7636.044117	-20.739036	7245
7637.081647	-19.144823	7246
7638.131253	-18.039206	7247
7639.185994	-16.694269	7248
7640.221534	-15.174072	7249
7641.290893	-14.897445	7250
7642.306625	-12.860401	7251
7643.390475	-12.732758	7252
7644.402087	-11.429622	7253
7645.464337	-11.699504	7254
7646.493587	-11.162495	7255
7647.564286	-10.261750	7256
7648.600875	-9.585174	7257
7649.656450	-8.361143	7258
7650.686320	-6.943099	7259
7651.759458	-7.833335	7260
7652.786464	-7.214386	7261
7653.835627	-6.254362	7262
7654.869104	-6.166524	7263
7655.932135	-5.636941	7264
7656.970956	-4.929211	7265
7658.042987	-5.427125	7266
7659.071606	-4.902581	7267
7660.131494	-4.476629	7268
7661.162042	-4.089838	7269
7662.221908	-3.961985	7270
7663.253862	-4.197599	7271
7664.329910	-3.103425	7272
7665.357026	-3.623818	7273
7666.412876	-2.411865	7274
7667.424801	-2.896398	7275
7668.509559	-2.544169	7276
7669.524823	-2.453590	7277
7670.599493	-2.461134	7278
7671.631495	-1.907252	7279
7672.718898	-1.401830	7280
7673.715412	-1.188483	7281
7674.797824	-1.119704	7282
7675.835662	-1.147446	7283
7676.914589	-0.740071	7284
7677.915803	-0.934240	7285
7678.993527	-0.779973	7286
7680.005120	-1.336161	7287
7681.095874	-0.860755	7288
