time (s)	det(V)
2122.081751	1.358685	
2122.083309	1.354431	
2122.084916	1.336239	
2122.086516	1.341001	
2122.088098	1.300109	
2122.089720	1.274006	
2122.091357	1.274453	
2122.092983	1.222830	
2122.094621	1.215325	
2122.096238	1.189419	
2122.097860	1.158941	
2122.099527	1.099567	
2122.101121	1.097646	
2122.102797	1.038369	
2122.104361	1.032721	
2122.106043	0.965287	
2122.107608	0.965964	
2122.109296	0.860172	
2122.110851	0.864974	
2122.112549	0.804698	
2122.114106	0.791421	
2122.115822	0.690197	
2122.117322	0.688276	
2122.119087	0.634615	
2122.120572	0.561275	
2122.122369	0.537178	
2122.123858	0.525455	
2122.125629	0.438464	
2122.127122	0.403759	
2122.128905	0.361293	
2122.130389	0.287538	
2122.132151	0.224717	
2122.133647	0.232036	
2122.135384	0.125801	
2122.136897	0.089128	
2122.138655	0.016050	
2122.140171	-0.018042	
2122.141902	-0.071828	
2122.143437	-0.142259	
2122.144978	-0.166626	
2122.146593	-0.261896	
2122.148089	-0.288902	
2122.149726	-0.382077	
2122.151248	-0.348163	
2122.152897	-0.437748	
2122.154387	-0.458986	
2122.156100	-0.553587	
2122.157573	-0.553111	
2122.159315	-0.632606	
2122.160786	-0.676986	
2122.162496	-0.742862	
2122.164011	-0.739188	
2122.165768	-0.844988	
2122.167261	-0.846466	
2122.169049	-0.912409	
2122.170542	-0.902286	
2122.172331	-0.969954	
2122.173812	-1.015716	
2122.175600	-1.060418	
2122.177079	-1.061038	
2122.178851	-1.116049	
2122.180337	-1.126474	
2122.182108	-1.144006	
2122.183614	-1.192571	
2122.185372	-1.195467	
2122.186877	-1.219194	
2122.188611	-1.226832	
2122.190138	-1.227972	
2122.191858	-1.240738	
2122.193403	-1.259602	
2122.195111	-1.243292	
2122.196662	-1.259578	
2122.198382	-1.240021	
2122.199939	-1.255361	
2122.201630	-1.219166	
2122.203190	-1.239066	
2122.204875	-1.199012	
2122.206466	-1.218336	
2122.208124	-1.171044	
2122.209731	-1.202787	
2122.211373	-1.140501	
2122.212984	-1.145299	
2122.214517	-1.118482	
2122.216144	-1.063343	
2122.217623	-1.060051	
2122.219274	-0.995699	
2122.220766	-0.989391	
2122.222413	-1.005033	
2122.223918	-0.951573	
2122.225641	-0.911378	
2122.227126	-0.924438	
2122.228814	-0.874020	
2122.230304	-0.828310	
2122.231981	-0.815416	
2122.233491	-0.766572	
2122.235220	-0.764973	
2122.236746	-0.737117	
2122.238470	-0.712307	
2122.240022	-0.694904	
2122.241742	-0.659516	
2122.243304	-0.639443	
2122.244995	-0.601137	
2122.246559	-0.568576	
2122.248252	-0.555118	
2122.249815	-0.529473	
2122.251474	-0.504470	
2122.253070	-0.454003	
2122.254715	-0.458917	
2122.256340	-0.448508	
2122.257975	-0.413607	
2122.259605	-0.449294	
2122.261230	-0.352940	
2122.262908	-0.393779	
2122.264504	-0.338748	
2122.266186	-0.341746	
2122.267775	-0.285869	
2122.269468	-0.324210	
2122.271065	-0.258392	
2122.272745	-0.260764	
2122.274333	-0.233259	
2122.276024	-0.239962	
2122.277580	-0.204207	
2122.279284	-0.209979	
2122.280823	-0.216658	
2122.282527	-0.202192	
2122.284068	-0.156217	
2122.285814	-0.188665	
2122.287313	-0.163448	
2122.288948	-0.140108	
2122.290454	-0.131475	
2122.292072	-0.130339	
2122.293572	-0.124857	
2122.295153	-0.105879	
2122.296690	-0.118927	
2122.298323	-0.093561	
2122.299888	-0.067723	
2122.301463	-0.062208	
2122.303061	-0.063050	
2122.304619	-0.064351	
2122.306252	-0.067796	
2122.307864	-0.028810	
2122.309548	-0.046397	
2122.311131	-0.020950	
2122.312819	-0.049366	
2122.314417	-0.017615	
2122.316087	-0.046236	
2122.317678	0.016888	
2122.319388	-0.017059	
2122.320945	0.025404	
2122.322660	-0.016418	
2122.324206	-0.006340	
2122.325912	-0.005606	
2122.327482	0.029122	
2122.329198	0.005125	
2122.330761	0.048518	
2122.332493	0.020195	
2122.334009	0.028119	
2122.335762	0.016215	
2122.337251	0.040486	
2122.339040	0.022696	
2122.340528	0.010467	
2122.342304	0.004529	
2122.343797	0.028582	
2122.345579	0.050790	
2122.347062	0.044780	
2122.348854	0.049851	
2122.350343	0.057634	
2122.352098	0.050540	
2122.353604	0.068776	
2122.355344	0.054162	
2122.356857	0.043716	
2122.358585	0.059491	
2122.360111	0.067761	
2122.361663	0.101789	
2122.363268	0.056921	
2122.364755	0.104741	
2122.366403	0.060019	
2122.367912	0.064792	
2122.369574	0.027144	
2122.371074	0.094191	
2122.372788	0.054387	
2122.374263	0.086706	
2122.375999	0.037783	
2122.377474	0.039466	
2122.379183	0.071222	
2122.380732	0.110478	
2122.382460	0.061989	
2122.383973	0.100858	
2122.385736	0.062597	
2122.387229	0.102308	
2122.389016	0.068990	
2122.390509	0.045005	
2122.392291	0.060611	
2122.393771	0.099098	
2122.395543	0.087738	
2122.397025	0.120621	
2122.398802	0.096834	
2122.400307	0.040421	
2122.402079	0.078892	
2122.403579	0.086038	
2122.405320	0.093285	
2122.406839	0.101470	
2122.408572	0.073038	
2122.410099	0.066585	
2122.411826	0.093406	
2122.413373	0.059527	
2122.415088	0.073462	
2122.416649	0.096975	
2122.418344	0.077172	
2122.419898	0.090876	
2122.421600	0.095174	
2122.423179	0.084426	
2122.424858	0.083500	
2122.426457	0.062823	
2122.428123	0.080857	
2122.429739	0.091363	
2122.431402	0.073675	
2122.432989	0.058839	
2122.434515	0.101627	
2122.436163	0.104842	
2122.437643	0.097144	
2122.439287	0.070601	
2122.440766	0.122704	
2122.442424	0.072418	
2122.443910	0.125084	
2122.445617	0.098103	
2122.447098	0.093571	
2122.448810	0.103855	
2122.450300	0.080745	
2122.451986	0.077393	
2122.453507	0.072031	
2122.455261	0.082739	
2122.456797	0.059016	
2122.458528	0.065103	
2122.460052	0.068406	
2122.461765	0.082513	
2122.463310	0.085615	
2122.465003	0.080120	
2122.466570	0.068652	
2122.468257	0.075927	
2122.469852	0.076736	
2122.471522	0.088334	
2122.473106	0.098038	
2122.474768	0.080302	
2122.476363	0.087472	
2122.478026	0.091911	
2122.479644	0.107593	
2122.481269	0.093377	
2122.482893	0.051652	
2122.484521	0.084563	
2122.486197	0.065626	
2122.487813	0.092648	
2122.489469	0.051072	
2122.491069	0.080672	
2122.492755	0.062053	
2122.494330	0.089587	
2122.496025	0.065783	
2122.497600	0.087013	
