time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2121.090387	23.357302	1.890045	0.100000	83
2123.184569	22.016983	1.807815	0.100000	85
2125.272071	23.906597	1.730568	0.078098	87
2127.356435	26.686710	1.728923	0.100000	89
2129.454069	23.109688	1.726779	0.100000	91
2131.540600	25.786617	1.628829	0.096960	93
2133.638677	22.369640	1.613013	0.100000	95
2135.727019	23.889059	1.575172	0.100000	97
2137.817328	24.537249	1.520941	0.100000	99
2139.912402	25.361683	1.492281	0.100000	101
2141.993750	23.792179	1.466932	0.100000	103
2144.090152	25.535137	1.379992	0.100000	105
2146.174067	23.461882	1.393941	0.097599	107
2148.275106	26.621424	1.325509	0.100000	109
2150.353614	23.194042	1.278112	0.100000	111
2152.454148	26.262314	1.286551	0.098224	113
2154.535741	23.936975	1.199398	0.100000	115
2156.638990	26.131252	1.195426	0.100000	117
2158.715651	24.866180	1.160876	0.100000	119
2160.805072	25.327419	1.113738	0.100000	121
2162.897676	25.747839	1.086206	0.100000	123
2164.985934	26.613802	1.056900	0.100000	125
2167.077839	26.656919	1.014448	0.100000	127
2169.183317	23.413471	0.985180	0.100000	129
2171.262957	25.918915	0.987188	0.100000	131
2173.353369	26.315907	0.914591	0.094993	133
2175.453958	23.632656	0.923741	0.100000	135
2177.527582	27.926590	0.872669	0.100000	137
2179.636375	23.318447	0.842681	0.099084	139
2181.718356	25.714394	0.839043	0.100000	141
2183.796482	27.745251	0.794831	0.100000	143
2185.894295	26.865097	0.763815	0.100000	145
2187.992399	26.307119	0.744401	0.100000	147
2190.073894	26.435410	0.725162	0.099419	149
2192.159035	26.177923	0.700277	0.096424	151
2194.253684	25.556644	0.666469	0.095649	153
2196.363980	26.634212	0.645293	0.095750	155
