time (s)	det(V)
3367.133793	0.186540	
3367.135363	0.156823	
3367.137032	0.183443	
3367.138608	0.173029	
3367.140250	0.181868	
3367.141852	0.193062	
3367.143493	0.205409	
3367.145100	0.195209	
3367.146731	0.190887	
3367.148378	0.171688	
3367.149990	0.226094	
3367.151674	0.198235	
3367.153262	0.220100	
3367.154948	0.208346	
3367.156426	0.212326	
3367.158081	0.240476	
3367.159563	0.207149	
3367.161205	0.216725	
3367.162697	0.214501	
3367.164327	0.242606	
3367.165836	0.244186	
3367.167500	0.252105	
3367.169022	0.264791	
3367.170647	0.268533	
3367.172197	0.274451	
3367.173828	0.256319	
3367.175392	0.282088	
3367.177065	0.291168	
3367.178644	0.288203	
3367.180314	0.294520	
3367.181910	0.286463	
3367.183546	0.319733	
3367.185156	0.289774	
3367.186784	0.336156	
3367.188408	0.309267	
3367.190047	0.349144	
3367.191702	0.324712	
3367.193318	0.377583	
3367.194991	0.345458	
3367.196580	0.374671	
3367.198267	0.364979	
3367.199843	0.366703	
3367.201544	0.367783	
3367.203119	0.380460	
3367.204801	0.386119	
3367.206358	0.400005	
3367.208076	0.391727	
3367.209624	0.443765	
3367.211336	0.426689	
3367.212863	0.431229	
3367.214599	0.418547	
3367.216090	0.430781	
3367.217848	0.459745	
3367.219346	0.463451	
3367.221132	0.467455	
3367.222612	0.525991	
3367.224413	0.483234	
3367.225898	0.491762	
3367.227679	0.492290	
3367.229166	0.494509	
3367.230761	0.512049	
3367.232323	0.508222	
3367.233870	0.558862	
3367.235469	0.532041	
3367.236953	0.575116	
3367.238600	0.561420	
3367.240161	0.582085	
3367.241797	0.601175	
3367.243312	0.618384	
3367.244998	0.602493	
3367.246486	0.607250	
3367.248206	0.600990	
3367.249792	0.647851	
3367.251502	0.614284	
3367.253044	0.657987	
3367.254748	0.630985	
3367.256296	0.678636	
3367.258001	0.635408	
3367.259539	0.667482	
3367.261268	0.663683	
3367.262785	0.693311	
3367.264559	0.686934	
3367.266043	0.741003	
3367.267831	0.700039	
3367.269319	0.708087	
3367.271104	0.706174	
3367.272588	0.710436	
3367.274362	0.720406	
3367.275852	0.723983	
3367.277629	0.716422	
3367.279124	0.754300	
3367.280894	0.726525	
3367.282401	0.736890	
3367.284141	0.741901	
3367.285659	0.750747	
3367.287367	0.736587	
3367.288902	0.735818	
3367.290621	0.743150	
3367.292173	0.710271	
3367.293859	0.750082	
3367.295409	0.699893	
3367.297101	0.747452	
3367.298671	0.756971	
3367.300345	0.775489	
3367.301966	0.715181	
3367.303452	0.739681	
3367.305096	0.718331	
3367.306630	0.720297	
3367.308261	0.701054	
3367.309740	0.721054	
3367.311378	0.724998	
3367.312861	0.709239	
3367.314575	0.709034	
3367.316067	0.715370	
3367.317782	0.708776	
3367.319281	0.655022	
3367.320999	0.680110	
3367.322480	0.676179	
3367.324251	0.651763	
3367.325747	0.669113	
3367.327482	0.649890	
3367.328995	0.646852	
3367.330727	0.640552	
3367.332259	0.645733	
3367.334006	0.606960	
3367.335542	0.596607	
3367.337261	0.610702	
3367.338803	0.584853	
3367.340499	0.576111	
3367.342060	0.576772	
3367.343761	0.554673	
3367.345334	0.559426	
3367.346982	0.535187	
3367.348572	0.537951	
3367.350212	0.506651	
3367.351803	0.488234	
3367.353435	0.495323	
3367.355054	0.430991	
3367.356686	0.453586	
3367.358352	0.424610	
3367.359953	0.447741	
3367.361628	0.358123	
3367.363231	0.373922	
3367.364889	0.350972	
3367.366485	0.389181	
3367.368179	0.306488	
3367.369751	0.325977	
3367.371450	0.305815	
3367.372993	0.318641	
3367.374703	0.275631	
3367.376179	0.279421	
3367.377822	0.274773	
3367.379305	0.208684	
3367.380919	0.237188	
3367.382440	0.208797	
3367.384009	0.193248	
3367.385559	0.144940	
3367.387160	0.136565	
3367.388744	0.154781	
3367.390335	0.121922	
3367.391948	0.073316	
3367.393525	0.068776	
3367.395144	0.035450	
3367.396790	0.050621	
3367.398397	0.024513	
3367.400012	0.042222	
3367.401679	-0.018400	
3367.403265	-0.007931	
3367.404942	-0.049185	
3367.406536	-0.046059	
3367.408189	-0.100179	
3367.409755	-0.084360	
3367.411434	-0.133063	
3367.412981	-0.138315	
3367.414684	-0.138577	
3367.416225	-0.131548	
3367.417943	-0.166518	
3367.419444	-0.172153	
3367.421206	-0.224578	
3367.422693	-0.186873	
3367.424468	-0.216908	
3367.425974	-0.241622	
3367.427757	-0.270428	
3367.429241	-0.296161	
3367.431013	-0.298896	
3367.432492	-0.280116	
3367.434250	-0.327441	
3367.435752	-0.320275	
3367.437488	-0.338386	
3367.439000	-0.323876	
3367.440742	-0.368522	
3367.442264	-0.354560	
3367.443971	-0.378645	
3367.445508	-0.390412	
3367.447203	-0.398343	
3367.448782	-0.467639	
3367.450279	-0.426920	
3367.451952	-0.423827	
3367.453442	-0.442151	
3367.455081	-0.471941	
3367.456588	-0.446393	
3367.458270	-0.441430	
3367.459747	-0.458047	
3367.461469	-0.500602	
3367.462946	-0.468779	
3367.464657	-0.510677	
3367.466195	-0.505521	
3367.467932	-0.542275	
3367.469443	-0.519733	
3367.471220	-0.525034	
3367.472701	-0.505932	
3367.474494	-0.534742	
3367.475979	-0.493545	
3367.477750	-0.552958	
3367.479233	-0.503015	
3367.480988	-0.530976	
3367.482477	-0.553949	
3367.484256	-0.539065	
3367.485755	-0.597431	
3367.487503	-0.560914	
3367.489013	-0.538924	
3367.490748	-0.553414	
3367.492270	-0.517570	
3367.493999	-0.555081	
3367.495549	-0.583650	
3367.497287	-0.554610	
3367.498821	-0.573434	
3367.500528	-0.547484	
3367.502085	-0.579143	
3367.503777	-0.539468	
3367.505358	-0.526706	
3367.507032	-0.540056	
3367.508622	-0.556383	
3367.510289	-0.521675	
3367.511885	-0.546823	
3367.513534	-0.526086	
3367.515142	-0.507124	
3367.516774	-0.525058	
3367.518390	-0.553595	
3367.519918	-0.497501	
3367.521565	-0.472038	
3367.523047	-0.506093	
3367.524692	-0.495382	
3367.526175	-0.517272	
3367.527803	-0.527568	
3367.529297	-0.490624	
3367.531006	-0.467816	
3367.532485	-0.451372	
3367.534164	-0.476533	
3367.535671	-0.449910	
3367.537301	-0.464738	
3367.538850	-0.436459	
3367.540560	-0.445217	
3367.542115	-0.461032	
3367.543805	-0.421667	
3367.545359	-0.412986	
3367.547042	-0.411838	
3367.548629	-0.432004	
3367.550297	-0.399198	
3367.551887	-0.402948	
3367.553535	-0.379692	
3367.555150	-0.362230	
3367.556799	-0.347446	
3367.558406	-0.389622	
3367.560030	-0.334289	
3367.561698	-0.340932	
3367.563281	-0.309495	
3367.564975	-0.319920	
3367.566576	-0.323493	
3367.568255	-0.311779	
3367.569849	-0.271121	
3367.571518	-0.329427	
3367.573097	-0.274046	
3367.574792	-0.265006	
3367.576339	-0.261812	
3367.578061	-0.290437	
3367.579612	-0.248647	
3367.581317	-0.261364	
3367.582867	-0.239648	
3367.584593	-0.235813	
3367.586104	-0.244985	
3367.587855	-0.239112	
3367.589351	-0.228365	
3367.591120	-0.222262	
3367.592596	-0.225629	
