time (s)	det(V)
2612.135599	0.103206	
2612.137258	0.041855	
2612.138754	0.113487	
2612.140408	0.092270	
2612.141888	0.060124	
2612.143538	0.079133	
2612.145026	0.097764	
2612.146661	0.075008	
2612.148143	0.105487	
2612.149858	0.125652	
2612.151345	0.079867	
2612.153026	0.077409	
2612.154538	0.070456	
2612.156171	0.065880	
2612.157721	0.094199	
2612.159446	0.073490	
2612.160997	0.065735	
2612.162695	0.072337	
2612.164244	0.114953	
2612.165936	0.072136	
2612.167516	0.080922	
2612.169193	0.119413	
2612.170790	0.085353	
2612.172445	0.070887	
2612.174038	0.114381	
2612.175695	0.081732	
2612.177292	0.097043	
2612.178944	0.085458	
2612.180581	0.069747	
2612.182179	0.097128	
2612.183856	0.068696	
2612.185437	0.088459	
2612.187120	0.057207	
2612.188704	0.066057	
2612.190370	0.115251	
2612.191952	0.079882	
2612.193649	0.056869	
2612.195196	0.121942	
2612.196900	0.071939	
2612.198446	0.057002	
2612.200176	0.068768	
2612.201709	0.073784	
2612.203461	0.086255	
2612.204975	0.089418	
2612.206740	0.065236	
2612.208224	0.084414	
2612.209995	0.057997	
2612.211478	0.065916	
2612.213101	0.100206	
2612.214599	0.047737	
2612.216175	0.099923	
2612.217726	0.117793	
2612.219258	0.095335	
2612.220851	0.121374	
2612.222435	0.084813	
2612.224047	0.044151	
2612.225591	0.094517	
2612.227265	0.041501	
2612.228757	0.084286	
2612.230475	0.091996	
2612.232073	0.093236	
2612.233747	0.054718	
2612.235336	0.102550	
2612.237039	0.072829	
2612.238590	0.091786	
2612.240290	0.081232	
2612.241834	0.090046	
2612.243535	0.059886	
2612.245093	0.107944	
2612.246818	0.070714	
2612.248360	0.091327	
2612.250119	0.058073	
2612.251606	0.061735	
2612.253390	0.059056	
2612.254876	0.087980	
2612.256672	0.076072	
2612.258160	0.123251	
2612.259937	0.057731	
2612.261437	0.075649	
2612.263235	0.088274	
2612.264711	0.090803	
2612.266500	0.072116	
2612.267979	0.095939	
2612.269729	0.080515	
2612.271230	0.091017	
2612.272971	0.079178	
2612.274487	0.034858	
2612.276229	0.084201	
2612.277765	0.059701	
2612.279496	0.072974	
2612.281037	0.115702	
2612.282755	0.085381	
2612.284347	0.047898	
2612.285832	0.099887	
2612.287499	0.065179	
2612.288987	0.097229	
2612.290621	0.054653	
2612.292149	0.059000	
2612.293786	0.066243	
2612.295264	0.053570	
2612.296961	0.064780	
2612.298437	0.094417	
2612.300154	0.081478	
2612.301647	0.097374	
2612.303363	0.081280	
2612.304859	0.082940	
2612.306651	0.062452	
2612.308136	0.085272	
2612.309930	0.074050	
2612.311410	0.106957	
2612.313180	0.067471	
2612.314662	0.093478	
2612.316410	0.073212	
2612.317919	0.123332	
2612.319693	0.063826	
2612.321198	0.027498	
2612.322927	0.085377	
2612.324455	0.058500	
2612.326151	0.068156	
2612.327688	0.059560	
2612.329399	0.077300	
