crossing time (s)	slope (V/s)	crossing number
4348.155342	-19.359023	5235
4349.201090	-19.193271	5236
4350.228543	-19.076467	5237
4351.280899	-18.737090	5238
4352.308231	-19.833523	5239
4353.367040	-17.669839	5240
4354.413032	-18.156375	5241
4355.446887	-18.653073	5242
4356.489009	-17.937612	5243
4357.545881	-18.186298	5244
4358.568929	-16.911971	5245
4359.611183	-16.905912	5246
4360.653173	-17.143800	5247
4361.707559	-16.437160	5248
4362.744862	-14.893862	5249
4363.801021	-17.447586	5250
4364.834280	-16.319199	5251
4365.881978	-16.247864	5252
4366.937089	-16.745982	5253
4367.961212	-15.822985	5254
4369.022846	-15.558380	5255
4370.055798	-15.521715	5256
4371.099772	-15.455298	5257
4372.128187	-15.576473	5258
4373.171154	-14.399246	5259
4374.215722	-15.709465	5260
4375.272172	-14.763870	5261
4376.299987	-15.589244	5262
4377.341519	-15.202686	5263
4378.401534	-14.948347	5264
4379.441739	-14.894573	5265
4380.486555	-14.534388	5266
4381.521432	-13.407786	5267
4382.576917	-14.384155	5268
4383.615680	-13.265665	5269
4384.658365	-13.503252	5270
4385.699751	-14.051549	5271
4386.746150	-13.237266	5272
4387.777282	-14.445955	5273
4388.834239	-13.938575	5274
4389.873827	-13.251082	5275
4390.912041	-12.813245	5276
4391.963262	-12.366107	5277
4392.992627	-12.997540	5278
4394.032549	-12.751685	5279
4395.102054	-13.074387	5280
4396.113928	-12.441016	5281
4397.180843	-12.417387	5282
4398.219131	-12.184290	5283
4399.268174	-12.121484	5284
4400.303702	-11.415817	5285
4401.336780	-11.159045	5286
4402.386881	-11.744456	5287
4403.433105	-11.523401	5288
4404.481851	-11.031910	5289
4405.524226	-11.134613	5290
4406.558189	-10.941390	5291
4407.611306	-10.755160	5292
4408.635510	-10.546990	5293
4409.687887	-10.520902	5294
4410.752000	-11.112515	5295
4411.775325	-10.495430	5296
4412.813471	-10.279229	5297
4413.862965	-10.737111	5298
4414.902378	-10.215450	5299
4415.945723	-9.699759	5300
4416.986902	-10.344552	5301
4418.038351	-9.967655	5302
4419.073330	-9.748871	5303
4420.118596	-10.308380	5304
4421.165408	-9.629904	5305
4422.213450	-9.188608	5306
4423.249078	-9.227365	5307
4424.290775	-9.272658	5308
4425.331443	-9.586734	5309
4426.404999	-10.022075	5310
4427.429469	-9.027376	5311
4428.467866	-9.077018	5312
4429.507722	-8.952011	5313
4430.557849	-8.899751	5314
4431.607831	-9.176179	5315
4432.621400	-8.293113	5316
4433.679136	-8.889440	5317
4434.728378	-8.038890	5318
4435.769315	-9.041308	5319
4436.797355	-8.167662	5320
4437.871083	-6.788291	5321
4438.895341	-7.979574	5322
4439.942051	-8.522625	5323
4440.980605	-8.493197	5324
4442.034954	-7.219364	5325
4443.077988	-7.946596	5326
4444.123613	-8.727464	5327
4445.162244	-7.547919	5328
4446.204909	-7.896959	5329
4447.247328	-7.816865	5330
4448.281238	-7.958403	5331
4449.332411	-7.207708	5332
4450.361586	-7.513989	5333
4451.428631	-7.500513	5334
4452.461706	-7.835950	5335
4453.498867	-6.143812	5336
4454.545721	-6.465377	5337
4455.586625	-7.167731	5338
4456.632014	-6.775709	5339
4457.649083	-7.540664	5340
4458.727649	-7.210612	5341
4459.751288	-6.578830	5342
4460.808553	-6.816821	5343
4461.849892	-6.319514	5344
4462.906506	-6.249858	5345
4463.946058	-5.576055	5346
4464.980764	-6.259245	5347
4466.024443	-5.791326	5348
4467.074589	-6.713232	5349
4468.106491	-6.060288	5350
4469.149375	-5.721062	5351
4470.185998	-6.222913	5352
4471.231536	-5.504502	5353
4472.266393	-5.307396	5354
4473.316605	-6.486635	5355
4474.349229	-5.246171	5356
4475.415107	-6.327692	5357
4476.455302	-5.958272	5358
4477.499471	-4.670393	5359
4478.524547	-5.184527	5360
4479.570511	-5.570999	5361
4480.614940	-5.215893	5362
4481.671850	-4.875410	5363
4482.704916	-4.219918	5364
4483.749651	-4.909578	5365
4484.780855	-4.197851	5366
4485.842767	-4.838787	5367
4486.878335	-4.711955	5368
4487.922371	-3.940624	5369
4488.968589	-4.526165	5370
4490.000088	-3.797131	5371
4491.036180	-3.296482	5372
4492.091883	-4.872942	5373
4493.125033	-4.134698	5374
4494.187059	-4.500009	5375
4495.219430	-4.805499	5376
4496.272433	-3.834921	5377
4497.303727	-3.940248	5378
4498.364287	-4.213435	5379
4499.390193	-3.419015	5380
4500.453644	-4.040190	5381
4501.472581	-5.091283	5382
4502.519806	-3.879598	5383
4503.577601	-3.951406	5384
4504.625668	-3.945843	5385
4505.638916	-3.893858	5386
4506.713430	-3.883597	5387
4507.732194	-4.032374	5388
4508.791379	-4.790655	5389
4509.825915	-4.586759	5390
4510.865485	-3.223481	5391
4511.913901	-2.366651	5392
4512.951546	-3.408322	5393
4513.995270	-3.347275	5394
4515.037487	-3.075470	5395
4516.079561	-2.883709	5396
4517.117794	-3.358475	5397
4518.173932	-3.722655	5398
4519.200940	-3.484496	5399
4520.255156	-5.208666	5400
4521.298518	-3.563483	5401
4522.344371	-3.041161	5402
4523.377143	-2.745479	5403
4524.436514	-2.989384	5404
4525.466571	-3.283648	5405
4526.505157	-2.847772	5406
4527.570595	-3.241982	5407
4528.586878	-3.395288	5408
4529.647849	-2.302949	5409
4530.676143	-2.872807	5410
4531.742858	-1.769974	5411
4532.756254	-2.221613	5412
4533.826972	-2.043467	5413
4534.851262	-2.314204	5414
4535.922491	-2.292563	5415
4536.943829	-1.954442	5416
4537.981704	-2.175504	5417
4539.024543	-2.442285	5418
4540.076347	-1.886993	5419
4541.112829	-2.506837	5420
4542.171312	-2.410152	5421
4543.200038	-3.042449	5422
4544.241188	-1.534126	5423
4545.280696	-1.688252	5424
4546.325308	-2.911592	5425
4547.363018	-2.333511	5426
4548.431554	-2.178857	5427
4549.440504	-1.937799	5428
4550.511741	-2.554154	5429
4551.533100	-1.948634	5430
4552.597741	-2.300651	5431
4553.624388	-2.703186	5432
4554.683585	-1.624873	5433
4555.708586	-2.255060	5434
4556.775086	-1.811905	5435
4557.799423	-1.349188	5436
4558.855918	-2.078208	5437
4559.882861	-2.393353	5438
4560.935309	-1.338835	5439
4561.979667	-2.910969	5440
4563.022918	-2.155854	5441
4564.068884	-2.077236	5442
4565.115114	-2.486429	5443
4566.144614	-2.025112	5444
4567.191662	-1.932943	5445
4568.241179	-2.083768	5446
4569.288776	-1.352085	5447
4570.337300	-1.881268	5448
4571.370875	-2.339949	5449
4572.380629	-9.640043	5450
4573.393062	-9.608714	5451
4573.784052	5.393714	5452
4574.442900	-9.440983	5453
4575.515976	-7.276316	5454
4575.916724	1.703222	5455
4576.527445	-11.302598	5456
4577.058579	-0.275530	5457
4577.530274	-3.186664	5458
4578.596701	-7.236264	5459
4579.689298	-7.623035	5460
4580.320609	-1.326336	5461
4580.521938	-2.548513	5462
4580.718922	1.807767	5463
