time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4348.145867	217.471588	1.525318	-0.029548	115
4350.235021	217.933334	1.517448	-0.029400	117
4352.321672	217.600479	1.505296	-0.028623	119
4354.406885	217.336960	1.493426	-0.027025	121
4356.494136	217.126770	1.483075	-0.025571	123
4358.580688	217.058655	1.475866	-0.023570	125
4360.663410	217.552704	1.464632	-0.021459	127
4362.749141	217.698959	1.440499	-0.022335	129
4364.839935	216.818726	1.423311	-0.021505	131
4366.924750	216.728088	1.420185	-0.016662	133
4369.007154	217.575455	1.405842	-0.015721	135
4371.093802	217.502029	1.383312	-0.016293	137
4373.184079	217.095566	1.370262	-0.014643	139
4375.271993	216.965561	1.360943	-0.012305	141
4377.360218	217.083878	1.350674	-0.010885	143
4379.445375	217.226562	1.339853	-0.009368	145
4381.530946	217.201263	1.331480	-0.008635	147
4383.613927	216.882309	1.317684	-0.007802	149
4385.698579	216.530930	1.300178	-0.005862	151
4387.787454	216.887054	1.278273	-0.002439	153
4389.877839	217.483383	1.267919	-0.001570	155
4391.963244	217.443848	1.264309	-0.001862	157
4394.047773	216.865036	1.255239	-0.000339	159
4396.132502	216.613846	1.236707	0.001765	161
4398.216267	216.769882	1.219061	0.003230	163
4400.303280	216.923294	1.208408	0.004363	165
4402.390311	217.070648	1.199906	0.005787	167
4404.475211	217.157257	1.187241	0.007423	169
4406.561381	217.299362	1.174347	0.007773	171
4408.650508	217.147736	1.161548	0.008217	173
4410.737043	216.812241	1.151224	0.009250	175
4412.828722	216.486465	1.142301	0.011372	177
4414.913188	216.689545	1.135134	0.013415	179
4416.995553	217.189743	1.123633	0.014590	181
4419.079803	217.427414	1.105957	0.015036	183
4421.164823	217.351913	1.095857	0.015555	185
4423.252211	217.151764	1.084013	0.016904	187
4425.338700	217.056488	1.077606	0.018225	189
4427.422985	216.957489	1.063863	0.019599	191
4429.509546	216.866714	1.052380	0.020738	193
4431.594426	216.918030	1.035648	0.022495	195
4433.684122	217.034500	1.027711	0.023874	197
4435.774110	217.222458	1.016579	0.025088	199
4437.862476	217.369904	1.010917	0.025695	201
4439.948197	217.211853	1.002180	0.026493	203
4442.030961	217.041122	0.992249	0.027138	205
4444.114533	216.993042	0.979014	0.028744	207
4446.198899	217.049911	0.964416	0.029913	209
4448.286583	217.131958	0.953748	0.031168	211
4450.374601	217.139130	0.944379	0.031735	213
4452.458964	217.125763	0.932725	0.032921	215
4454.547700	217.071472	0.926405	0.033826	217
4456.636202	216.881866	0.916010	0.035046	219
4458.722804	216.797760	0.908728	0.036149	221
4460.810807	216.744827	0.901455	0.037549	223
4462.890900	216.912857	0.893212	0.038858	225
4464.975740	217.278915	0.881226	0.039899	227
4467.057358	217.475433	0.870298	0.040780	229
4469.144443	217.620407	0.860113	0.041255	231
4471.231242	217.531265	0.849224	0.042075	233
4473.316814	217.526718	0.837395	0.043061	235
4475.401012	217.374756	0.827997	0.043535	237
4477.488877	217.287491	0.816365	0.044743	239
4479.579849	217.359650	0.808493	0.045817	241
4481.668489	217.311462	0.800294	0.046522	243
4483.758841	217.406906	0.792820	0.046949	245
4485.844827	217.354980	0.785515	0.047650	247
4487.932454	217.301712	0.776809	0.048218	249
4490.016413	217.365967	0.767208	0.049011	251
4492.099587	217.387009	0.759817	0.049949	253
4494.183049	217.288162	0.751153	0.050789	255
4496.270548	217.306808	0.741259	0.051488	1
4498.353873	217.242645	0.733418	0.052044	3
4500.442008	217.106277	0.724777	0.052865	5
4502.535207	216.913834	0.719156	0.053390	7
4504.617857	216.814682	0.709472	0.054063	9
4506.702777	217.013336	0.703560	0.055317	11
4508.791128	217.127380	0.699532	0.056136	13
4510.875875	217.413773	0.691117	0.057347	15
4512.958311	217.744705	0.682825	0.058119	17
4515.043542	217.976151	0.672833	0.058515	19
4517.128962	218.028336	0.664842	0.058836	21
4519.216411	218.011139	0.653302	0.059611	23
4521.296233	217.987350	0.647221	0.059605	25
4523.392028	217.787521	0.641028	0.060235	27
4525.474288	217.926193	0.629807	0.061091	29
4527.555036	218.026749	0.622156	0.061258	31
4529.651363	217.916779	0.616109	0.061088	33
4531.739483	217.875122	0.610088	0.061350	35
4533.826287	217.668503	0.605407	0.061296	37
4535.908195	217.479828	0.598367	0.061238	39
4538.006502	217.427063	0.592598	0.061463	41
4540.088464	217.535690	0.585944	0.061937	43
4542.167207	217.411697	0.580558	0.062017	45
4544.261395	217.385208	0.572560	0.062718	47
4546.350703	217.649643	0.565061	0.063016	49
4548.428593	217.774139	0.558282	0.063099	51
4550.521390	217.761841	0.552703	0.063816	53
4552.607086	217.880325	0.545250	0.064173	55
4554.695419	217.932709	0.539263	0.064375	57
4556.771682	218.057861	0.532795	0.064911	59
4558.860968	218.392120	0.525113	0.065706	61
4560.940009	218.588547	0.520138	0.065759	63
4563.023698	218.489182	0.513248	0.065693	65
4565.110117	218.857315	0.503726	0.066213	67
4567.205556	218.929413	0.499511	0.066365	69
4569.279531	218.451141	0.495831	0.065585	71
4571.373765	216.931107	0.497708	0.064185	73
4573.422660	189.771759	0.272365	0.100000	75
4574.454457	55.456154	0.323902	0.100000	77
4575.995759	311.452576	0.057915	0.100000	79
4577.060245	129.269669	0.063187	0.100000	81
4578.623771	36.713112	0.476571	0.064282	83
4580.322792	259.709930	0.219308	0.100000	85
