crossing time (s)	slope (V/s)	crossing number
2334.659789	-43.083443	3357
2335.677943	-43.112905	3358
2336.738240	-40.577028	3359
2337.801039	-40.832042	3360
2338.863174	-39.752809	3361
2339.893684	-39.535977	3362
2340.943482	-38.646933	3363
2341.987325	-38.243716	3364
2343.029838	-38.254172	3365
2344.099588	-37.052772	3366
2345.110600	-35.743048	3367
2346.149184	-34.871281	3368
2347.219894	-33.121048	3369
2348.268196	-32.400163	3370
2349.315513	-31.024068	3371
2350.356723	-31.281144	3372
2351.404483	-31.675078	3373
2352.447291	-30.460027	3374
2353.484295	-29.649704	3375
2354.530072	-29.037790	3376
2355.588714	-27.533498	3377
2356.619889	-27.294281	3378
2357.675574	-26.725473	3379
2358.711256	-26.707217	3380
2359.765389	-25.443312	3381
2360.808707	-25.116443	3382
2361.849105	-23.960142	3383
2362.903815	-24.146134	3384
2363.942787	-24.442697	3385
2365.008042	-23.315187	3386
2366.031301	-21.947342	3387
2367.073401	-23.160263	3388
2368.126766	-21.378452	3389
2369.183378	-20.214795	3390
2370.194218	-19.909796	3391
2371.236788	-19.798320	3392
2372.307201	-20.131224	3393
2373.347076	-20.091698	3394
2374.388118	-19.736984	3395
2375.434499	-19.375132	3396
2376.508819	-17.479713	3397
2377.544340	-17.635113	3398
2378.576039	-16.548076	3399
2379.627894	-16.622696	3400
2380.666493	-15.607659	3401
2381.700108	-15.737761	3402
2382.764713	-15.155028	3403
2383.787891	-14.583274	3404
2384.865352	-14.367829	3405
2385.897643	-14.252205	3406
2386.930424	-13.565082	3407
2387.980314	-12.851259	3408
2389.054054	-12.871870	3409
2390.088952	-12.393512	3410
2391.123128	-10.814921	3411
2392.157884	-12.360560	3412
2393.210952	-10.833906	3413
2394.260635	-10.791802	3414
2395.276682	-10.658214	3415
2396.356771	-9.775595	3416
2397.398402	-10.078917	3417
2398.429422	-9.511184	3418
2399.476472	-9.359284	3419
2400.525201	-8.849061	3420
2401.573258	-8.609264	3421
2402.618295	-7.727341	3422
2403.649719	-8.334025	3423
2404.720273	-8.357706	3424
2405.747043	-7.059650	3425
2406.789266	-5.461952	3426
2407.829702	-7.258734	3427
2408.886477	-7.461044	3428
2409.949861	-7.230892	3429
2410.970155	-5.940742	3430
2411.993460	-5.688524	3431
2413.075459	-5.146017	3432
2414.092315	-5.877678	3433
2415.148848	-4.556362	3434
2416.221957	-5.649553	3435
2417.226436	-5.245846	3436
2418.300114	-5.201064	3437
2419.316570	-4.237299	3438
2420.391209	-5.159053	3439
2421.425040	-4.504919	3440
2422.475325	-4.330690	3441
2423.539811	-4.399165	3442
2424.561560	-3.514697	3443
2425.614366	-4.717060	3444
2426.655176	-4.424739	3445
2427.705012	-2.822656	3446
2428.741325	-3.163934	3447
2429.809360	-4.047898	3448
2430.858014	-3.298052	3449
2431.870216	-3.063337	3450
2432.936827	-1.883966	3451
