crossing time (s)	slope (V/s)	crossing number
2896.851286	-41.421565	3882
2897.908617	-40.692496	3883
2898.955500	-41.908309	3884
2900.006362	-41.306292	3885
2901.039704	-42.256752	3886
2902.082827	-41.343468	3887
2903.119576	-39.118211	3888
2904.170018	-40.300621	3889
2905.224671	-39.697337	3890
2906.249073	-38.752193	3891
2907.340237	-39.418243	3892
2908.352006	-37.268080	3893
2909.413781	-37.170690	3894
2910.448503	-36.871906	3895
2911.500458	-36.434824	3896
2912.547161	-34.651078	3897
2913.572489	-35.863124	3898
2914.640556	-35.204782	3899
2915.685533	-34.641991	3900
2916.726055	-34.560841	3901
2917.745081	-33.051374	3902
2918.822381	-33.891983	3903
2919.835107	-33.335320	3904
2920.902448	-33.119603	3905
2921.940095	-32.706754	3906
2923.001909	-31.785243	3907
2924.026683	-31.552177	3908
2925.088578	-31.895743	3909
2926.109896	-30.589698	3910
2927.160045	-29.850003	3911
2928.211380	-31.102022	3912
2929.244640	-29.140092	3913
2930.299636	-28.677368	3914
2931.351076	-27.776882	3915
2932.391027	-28.420308	3916
2933.427633	-29.135300	3917
2934.499423	-27.771036	3918
2935.548484	-27.148642	3919
2936.564089	-25.506772	3920
2937.604956	-26.483166	3921
2938.662333	-26.173418	3922
2939.710497	-25.982597	3923
2940.751528	-23.475440	3924
2941.785559	-25.003311	3925
2942.820934	-24.754717	3926
2943.874232	-23.113037	3927
2944.914587	-23.925767	3928
2945.979203	-22.850201	3929
2946.999011	-23.153323	3930
2948.062054	-23.148810	3931
2949.097813	-22.793554	3932
2950.137015	-22.063827	3933
2951.192414	-21.650535	3934
2952.212642	-22.533119	3935
2953.302135	-21.648131	3936
2954.315581	-20.222262	3937
2955.356030	-20.648402	3938
2956.415133	-20.005642	3939
2957.459318	-19.588242	3940
2958.495898	-18.771354	3941
2959.554821	-20.706184	3942
2960.598845	-19.427529	3943
2961.625719	-18.364055	3944
2962.650263	-18.424921	3945
2963.712224	-18.647455	3946
2964.771598	-18.097296	3947
2965.818767	-17.706941	3948
2966.845445	-17.027169	3949
2967.887053	-18.015434	3950
2968.934907	-16.794605	3951
2969.997991	-17.133293	3952
2971.020158	-16.426798	3953
2972.092011	-16.892870	3954
2973.127764	-16.466792	3955
2974.159272	-15.730963	3956
2975.206694	-15.109628	3957
2976.261172	-15.240062	3958
2977.271162	-14.380159	3959
2978.333508	-14.065909	3960
2979.394508	-14.109259	3961
2980.420578	-14.791786	3962
2981.461348	-13.874717	3963
2982.522843	-12.896174	3964
2983.565982	-13.776926	3965
2984.614575	-12.710935	3966
2985.655654	-12.762474	3967
2986.687851	-12.655421	3968
2987.742547	-13.408436	3969
2988.794224	-11.522338	3970
2989.822943	-12.668726	3971
2990.877080	-13.271232	3972
2991.929149	-11.438801	3973
2992.953510	-12.738102	3974
2994.010128	-10.463587	3975
2995.063087	-11.500802	3976
2996.101808	-10.103581	3977
2997.127631	-10.795795	3978
2998.183798	-10.634880	3979
2999.221896	-11.249603	3980
3000.262647	-10.629243	3981
3001.337758	-10.504413	3982
3002.358752	-9.868374	3983
3003.416316	-10.452298	3984
3004.446652	-9.633690	3985
3005.513496	-9.881032	3986
3006.543250	-8.011722	3987
3007.579400	-9.556193	3988
3008.632784	-8.991762	3989
3009.658021	-9.477897	3990
3010.716255	-9.800783	3991
3011.776779	-9.160731	3992
3012.789584	-8.821570	3993
3013.840139	-8.795838	3994
3014.885847	-8.128506	3995
3015.936213	-8.119856	3996
3016.993349	-8.071029	3997
3018.021530	-7.832631	3998
3019.061189	-7.087645	3999
3020.111294	-7.191026	4000
3021.171024	-7.425445	4001
3022.192291	-6.450166	4002
3023.260503	-6.948374	4003
3024.290598	-6.626210	4004
3025.331800	-7.240653	4005
3026.382489	-6.709987	4006
3027.415061	-6.454255	4007
3028.489610	-6.580396	4008
3029.523401	-4.787362	4009
3030.552978	-5.059775	4010
3031.604740	-5.902102	4011
3032.633050	-6.218156	4012
3033.700052	-4.833887	4013
3034.734713	-5.129433	4014
