time (s)	det(V)
2897.134148	0.066376	
2897.135732	0.062061	
2897.137318	0.080483	
2897.138922	0.064301	
2897.140480	0.089780	
2897.142111	0.072869	
2897.143622	0.095867	
2897.145306	0.102618	
2897.146903	0.090678	
2897.148548	0.094433	
2897.150126	0.101096	
2897.151819	0.071383	
2897.153372	0.109116	
2897.155080	0.069695	
2897.156628	0.095432	
2897.158355	0.094658	
2897.159895	0.082803	
2897.161624	0.075830	
2897.163124	0.094324	
2897.164895	0.084511	
2897.166374	0.077699	
2897.168157	0.093555	
2897.169644	0.135228	
2897.171431	0.062416	
2897.172913	0.097720	
2897.174685	0.071633	
2897.176177	0.106151	
2897.177955	0.078888	
2897.179444	0.116153	
2897.181208	0.066891	
2897.182717	0.115839	
2897.184441	0.081498	
2897.185962	0.109132	
2897.187684	0.076003	
2897.189222	0.096584	
2897.190936	0.073788	
2897.192499	0.112000	
2897.194184	0.079657	
2897.195738	0.085462	
2897.197426	0.073840	
2897.199021	0.091041	
2897.200518	0.063080	
2897.202137	0.062903	
2897.203654	0.093394	
2897.205301	0.021065	
2897.206777	0.121938	
2897.208526	0.070416	
2897.210004	0.141576	
2897.211720	0.104044	
2897.213202	0.092918	
2897.214913	0.099589	
2897.216403	0.067673	
2897.218189	0.068184	
2897.219680	0.106268	
2897.221467	0.056087	
2897.222949	0.054617	
2897.224742	0.078412	
2897.226226	0.095734	
2897.228004	0.067467	
2897.229484	0.103368	
2897.231238	0.065896	
2897.232746	0.090779	
2897.234507	0.067782	
2897.236017	0.057392	
2897.237741	0.068035	
2897.239271	0.081667	
2897.241000	0.088471	
2897.242539	0.071463	
2897.244252	0.089526	
2897.245815	0.090658	
2897.247513	0.076100	
2897.249067	0.032336	
2897.250749	0.072668	
2897.252328	0.092213	
2897.253974	0.088479	
2897.255567	0.103545	
2897.257211	0.077534	
2897.258820	0.086054	
2897.260450	0.089599	
2897.262091	0.044844	
2897.263718	0.079879	
2897.265369	0.071749	
2897.266992	0.100580	
2897.268649	0.082529	
2897.270128	0.087738	
2897.271787	0.110574	
2897.273257	0.066964	
2897.274907	0.057824	
2897.276382	0.072188	
2897.278033	0.058327	
2897.279514	0.104657	
2897.281203	0.083105	
2897.282715	0.078163	
2897.284379	0.090550	
2897.285923	0.057864	
2897.287544	0.051007	
2897.289112	0.057868	
2897.290810	0.081494	
2897.292368	0.069002	
2897.294050	0.078734	
2897.295623	0.085961	
2897.297280	0.080467	
2897.298871	0.073047	
2897.300500	0.078533	
2897.302130	0.079907	
2897.303749	0.087714	
2897.305392	0.104568	
2897.307005	0.118522	
2897.308661	0.064760	
2897.310280	0.076342	
2897.311958	0.061094	
2897.313545	0.103948	
2897.315242	0.063387	
2897.316813	0.088342	
2897.318508	0.048244	
2897.320079	0.090360	
2897.321772	0.057449	
2897.323335	0.054142	
2897.325035	0.061368	
2897.326586	0.075057	
2897.328317	0.071459	
2897.329821	0.069381	
2897.331557	0.077445	
2897.333040	0.057940	
2897.334824	0.056667	
2897.336322	0.061155	
2897.338129	0.067387	
2897.339614	0.110856	
2897.341405	0.070557	
2897.342892	0.058653	
2897.344504	0.085631	
2897.346023	0.081031	
2897.347594	0.089136	
2897.349171	0.057803	
2897.350669	0.073788	
2897.352306	0.074807	
2897.353881	0.058524	
2897.355488	0.054275	
2897.357024	0.094546	
2897.358683	0.055983	
2897.360160	0.077208	
2897.361874	0.056051	
2897.363448	0.065598	
2897.365127	0.044147	
2897.366682	0.052450	
2897.368373	0.059963	
2897.369914	0.101942	
2897.371636	0.085111	
2897.373131	0.092685	
2897.374916	0.072902	
2897.376413	0.059105	
2897.378163	0.048715	
2897.379654	0.076559	
2897.381454	0.056824	
2897.382933	0.096483	
2897.384716	0.064587	
2897.386198	0.067052	
2897.387964	0.082022	
2897.389453	0.047213	
2897.391201	0.071363	
2897.392708	0.083214	
2897.394450	0.071278	
2897.395979	0.113680	
2897.397723	0.069026	
2897.399254	0.092427	
2897.400969	0.069002	
2897.402508	0.070521	
2897.404227	0.091585	
2897.405784	0.109966	
2897.407474	0.060470	
2897.409048	0.055221	
2897.410730	0.069518	
2897.412305	0.076132	
2897.413970	0.072551	
2897.415585	0.068551	
2897.417081	0.109289	
2897.418724	0.044752	
2897.420251	0.080733	
2897.421882	0.102808	
2897.423361	0.106107	
2897.425005	0.086779	
2897.426483	0.086090	
2897.428193	0.052498	
2897.429674	0.085474	
2897.431392	0.080060	
2897.432875	0.068720	
2897.434573	0.057844	
2897.436072	0.096910	
2897.437821	0.046588	
2897.439344	0.091536	
2897.441092	0.049936	
2897.442618	0.083766	
2897.444348	0.065127	
2897.445878	0.117064	
2897.447587	0.067701	
2897.449124	0.122591	
2897.450813	0.076523	
2897.452384	0.057940	
2897.454077	0.069554	
2897.455643	0.078219	
2897.457299	0.071600	
2897.458886	0.081272	
2897.460533	0.080334	
2897.462147	0.076716	
2897.463764	0.080390	
2897.465395	0.051797	
2897.467021	0.072092	
2897.468711	0.083001	
2897.470313	0.065155	
2897.471969	0.072752	
2897.473566	0.082811	
2897.475244	0.047277	
2897.476822	0.113124	
2897.478511	0.088282	
2897.480076	0.095653	
2897.481785	0.085679	
2897.483358	0.079170	
2897.485050	0.078666	
2897.486622	0.090831	
2897.488334	0.061320	
2897.489819	0.088249	
2897.491464	0.073490	
2897.492938	0.093482	
2897.494566	0.068116	
2897.496059	0.124218	
2897.497630	0.066891	
2897.499183	0.054089	
2897.500828	0.068430	
2897.502413	0.040627	
2897.504001	0.065131	
2897.505610	0.072350	
2897.507176	0.085772	
2897.508793	0.063024	
2897.510434	0.092515	
2897.512043	0.053223	
2897.513660	0.078593	
2897.515293	0.074501	
2897.516887	0.091714	
2897.518564	0.043297	
2897.520130	0.077216	
2897.521834	0.058718	
2897.523391	0.048864	
2897.525089	0.040437	
2897.526656	0.093531	
2897.528364	0.062255	
2897.529925	0.087109	
2897.531643	0.071834	
2897.533167	0.105035	
2897.534923	0.062811	
2897.536424	0.114494	
2897.538183	0.065091	
2897.539667	0.068660	
2897.541447	0.060514	
2897.542949	0.085792	
2897.544729	0.079838	
2897.546205	0.066694	
2897.547999	0.059689	
2897.549484	0.100697	
2897.551264	0.058343	
2897.552756	0.065965	
2897.554510	0.057260	
2897.556018	0.084749	
2897.557768	0.053594	
2897.559292	0.083633	
2897.561015	0.073615	
2897.562542	0.073320	
2897.564081	0.056982	
2897.565695	0.054532	
2897.567190	0.058448	
2897.568826	0.060849	
2897.570349	0.049179	
2897.571990	0.055479	
2897.573465	0.087859	
2897.575196	0.055705	
2897.576671	0.056905	
2897.578378	0.045400	
2897.579850	0.086670	
2897.581564	0.050282	
2897.583051	0.085865	
2897.584823	0.054138	
2897.586310	0.090590	
2897.588094	0.039269	
2897.589575	0.084825	
2897.591356	0.060692	
2897.592837	0.081115	
2897.594589	0.059092	
2897.596082	0.060821	
2897.597817	0.059084	
2897.599327	0.089305	
2897.601056	0.074593	
2897.602592	0.090948	
2897.604313	0.058178	
2897.605845	0.085123	
2897.607549	0.056418	
2897.609095	0.062170	
2897.610798	0.068684	
2897.612364	0.077361	
2897.614048	0.058194	
2897.615632	0.076152	
2897.617303	0.067765	
2897.618886	0.063890	
2897.620539	0.060796	
2897.622126	0.080737	
2897.623771	0.072265	
2897.625398	0.065385	
2897.626998	0.061594	
2897.628654	0.059640	
2897.630251	0.124682	
2897.631913	0.065361	
2897.633392	0.078880	
2897.635027	0.051475	
2897.636523	0.010309	
2897.638147	0.040627	
2897.639648	0.049549	
2897.641263	0.090948	
2897.642775	0.055878	
2897.644348	0.110526	
2897.645887	0.069860	
2897.647535	0.047600	
2897.649089	0.065320	
2897.650685	0.045146	
2897.652271	0.050939	
2897.653939	0.079645	
2897.655536	0.086300	
2897.657188	0.052494	
2897.658798	0.065340	
2897.660423	0.070690	
2897.662056	0.049094	
2897.663678	0.072337	
2897.665344	0.038576	
2897.666959	0.064958	
2897.668641	0.038053	
2897.670242	0.058516	
2897.671934	0.027406	
2897.673519	0.080398	
2897.675219	0.056297	
2897.676798	0.071608	
2897.678472	0.049868	
2897.680041	0.089023	
2897.681765	0.072342	
2897.683310	0.084205	
2897.685026	0.057280	
2897.686576	0.061936	
2897.688284	0.037178	
2897.689815	0.074307	
2897.691554	0.030068	
2897.693065	0.083794	
2897.694814	0.063874	
2897.696299	0.077031	
2897.698076	0.052180	
2897.699561	0.079488	
2897.701336	0.043620	
2897.702817	0.072479	
2897.704557	0.059971	
2897.706061	0.050444	
2897.707644	0.066198	
2897.709186	0.098147	
2897.710733	0.053066	
2897.712348	0.028534	
2897.713843	0.113382	
2897.715473	0.060124	
2897.717023	0.112395	
2897.718704	0.040046	
2897.720207	0.064559	
2897.721888	0.056168	
2897.723377	0.082610	
2897.725118	0.039547	
2897.726665	0.100608	
2897.728385	0.045920	
2897.729925	0.092064	
2897.731638	0.070779	
2897.733168	0.106079	
2897.734902	0.059298	
2897.736422	0.083419	
2897.738189	0.077409	
2897.739671	0.092761	
2897.741467	0.083701	
2897.742948	0.108254	
2897.744746	0.117588	
2897.746230	0.104471	
2897.747998	0.093611	
2897.749486	0.124089	
2897.751296	0.107678	
2897.752772	0.134607	
2897.754552	0.103158	
2897.756047	0.085828	
2897.757789	0.115634	
2897.759305	0.123985	
2897.761028	0.130124	
2897.762548	0.152799	
2897.764261	0.140166	
2897.765810	0.118921	
2897.767516	0.178862	
2897.769071	0.179193	
2897.770777	0.192208	
2897.772345	0.175261	
2897.774026	0.193368	
2897.775594	0.216233	
2897.777240	0.217188	
2897.778847	0.206094	
2897.780352	0.259231	
2897.782004	0.243344	
2897.783487	0.265657	
2897.785134	0.284308	
2897.786619	0.336531	
2897.788247	0.328204	
2897.789735	0.342521	
2897.791463	0.329969	
2897.792969	0.372294	
2897.794698	0.396666	
2897.796176	0.412082	
2897.797859	0.436816	
2897.799364	0.501563	
2897.801108	0.493615	
2897.802619	0.524513	
2897.804333	0.544997	
2897.805859	0.601820	
2897.807580	0.598565	
2897.809128	0.650929	
2897.810830	0.657225	
2897.812376	0.704933	
2897.814068	0.743129	
2897.815643	0.761809	
2897.817323	0.795437	
2897.818899	0.820799	
2897.820533	0.893112	
2897.822151	0.918518	
2897.823795	0.974029	
2897.825410	1.013164	
2897.827037	1.080199	
2897.828660	1.076586	
2897.830276	1.133123	
2897.831936	1.150936	
2897.833525	1.201335	
2897.835199	1.224220	
2897.836771	1.272273	
2897.838479	1.300073	
2897.840066	1.359587	
2897.841744	1.334648	
2897.843306	1.401534	
2897.845012	1.434808	
2897.846564	1.470769	
2897.848270	1.469238	
2897.849776	1.520221	
