time (s)	magX	magY	magZ
1563.186015	-38.877846	-30.358852	11.350670
1563.189348	-38.118065	-30.066631	10.006424
1563.192261	-37.533607	-29.774399	10.883110
1563.195590	-38.059616	-30.358852	10.707771
1563.198936	-37.942719	-29.832848	10.707771
1563.201830	-37.358269	-29.774399	9.947983
1563.205159	-37.475159	-29.891293	11.292221
1563.208493	-37.358269	-29.189945	10.590881
1563.211834	-37.475159	-29.715958	10.532433
1563.215167	-37.182938	-29.306839	10.532433
1563.218493	-37.592056	-29.365284	9.947983
1563.221898	-37.533607	-29.131504	11.000000
1563.225166	-37.533607	-28.780834	11.409111
1563.228495	-37.708939	-28.839275	11.116890
1563.231827	-37.358269	-28.897724	11.642891
1563.235199	-37.592056	-28.897724	10.707771
1563.238497	-37.650505	-28.897724	10.590881
1563.241839	-37.825836	-28.663940	10.298653
1563.245161	-38.176498	-29.306839	10.707771
1563.248495	-37.825836	-29.073055	10.707771
1563.251827	-37.533607	-28.839275	10.532433
1563.256024	-38.118065	-29.014614	11.409111
1563.259384	-37.825836	-28.897724	11.233780
1563.262744	-37.708939	-29.248394	10.357094
1563.265616	-38.468727	-29.891293	10.532433
1563.268976	-37.884285	-29.832848	10.707771
1563.272277	-38.176498	-29.774399	10.941551
1563.275157	-38.468727	-29.423729	10.941551
1563.278490	-38.527176	-30.008183	10.415543
1563.281827	-38.994743	-30.592636	10.649323
1563.285179	-39.696083	-30.358852	10.415543
1563.288492	-39.170074	-30.183521	10.707771
1563.291826	-39.520752	-30.417301	10.532433
1563.295154	-40.046753	-31.235535	10.415543
1563.298497	-40.572762	-31.352428	11.000000
1563.301821	-40.572762	-31.878433	10.590881
1563.305155	-41.215668	-31.527760	10.473984
1563.308484	-41.391006	-31.703098	10.707771
1563.311823	-41.566338	-31.819988	10.707771
1563.315156	-41.917015	-32.287552	10.064873
1563.318488	-42.735245	-32.521336	9.305084
1563.321820	-43.085922	-32.872005	10.064873
1563.325147	-43.378136	-32.872005	9.188187
1563.329426	-43.787262	-33.807133	9.655754
1563.332676	-44.254829	-33.690239	9.012856
1563.336001	-44.722389	-34.216244	9.889534
1563.338906	-44.839272	-35.268261	9.188187
