crossing time (s)	slope (V/s)	crossing number
7386.712258	-27.659507	7065
7387.781994	-26.379785	7066
7388.809571	-25.219791	7067
7389.864154	-26.193912	7068
7390.901982	-23.768884	7069
7391.959045	-23.292979	7070
7392.989564	-24.533112	7071
7394.045678	-22.798643	7072
7395.077432	-21.847531	7073
7396.130173	-21.477538	7074
7397.173149	-21.439859	7075
7398.221491	-21.759088	7076
7399.284637	-19.574281	7077
7400.319255	-19.466255	7078
7401.354544	-19.696843	7079
7402.408342	-17.590289	7080
7403.451900	-17.084554	7081
7404.502008	-17.368703	7082
7405.536607	-16.029763	7083
7406.594326	-15.655562	7084
7407.638768	-15.524875	7085
7408.680016	-14.646370	7086
7409.734184	-14.736182	7087
7410.760089	-15.177212	7088
7411.806691	-13.209371	7089
7412.865844	-13.259358	7090
7413.902513	-12.418752	7091
7414.961049	-12.737553	7092
7415.994640	-11.845817	7093
7417.044606	-11.891973	7094
7418.084207	-11.591513	7095
7419.137259	-10.345689	7096
7420.177734	-10.735277	7097
7421.234867	-10.480560	7098
7422.257530	-10.231068	7099
7423.330712	-9.541687	7100
7424.339652	-10.071759	7101
7425.413051	-8.689818	7102
7426.453745	-8.653422	7103
7427.509427	-8.368446	7104
7428.539088	-8.738525	7105
7429.582200	-7.788908	7106
7430.633617	-7.783311	7107
7431.681581	-6.849714	7108
7432.703053	-6.958610	7109
7433.784023	-7.250658	7110
7434.803688	-5.726668	7111
7435.863408	-6.494324	7112
7436.900305	-6.056503	7113
7437.951493	-5.252125	7114
7438.974746	-5.083536	7115
7440.046039	-5.118372	7116
7441.079255	-5.542071	7117
7442.137188	-5.110674	7118
7443.172610	-4.697224	7119
7444.231137	-4.740551	7120
7445.255206	-5.182461	7121
7446.331282	-4.536154	7122
7447.345873	-3.813138	7123
7448.417217	-3.530545	7124
7449.435030	-3.617719	7125
7450.523206	-3.022726	7126
7451.528587	-3.873565	7127
7452.620337	-3.808662	7128
7453.616188	-2.961575	7129
7454.707273	-3.426802	7130
7455.721752	-2.712936	7131
7456.783644	-2.974945	7132
7457.821650	-2.708328	7133
7458.873731	-2.720231	7134
7459.888340	-2.852429	7135
7460.974052	-2.725571	7136
7461.988961	-2.435325	7137
7463.054681	-1.726475	7138
7464.100667	-2.206054	7139
7465.143703	-2.349237	7140
7466.182609	-1.592136	7141
7467.257259	-1.903410	7142
7468.260661	-1.469908	7143
7469.359974	-1.761225	7144
7470.351135	-2.489746	7145
7471.441506	-1.904308	7146
7472.450618	-1.541268	7147
7473.540081	-1.453274	7148
7474.541701	-1.279565	7149
7475.634060	-1.577361	7150
7476.633756	-1.979023	7151
7477.736062	-0.571840	7152
7478.721132	-0.883160	7153
7479.827764	-1.134780	7154
7480.829504	-1.313995	7155
7481.905999	-1.183509	7156
7482.950073	-1.067135	7157
7482.945308	-0.972308	7158
7483.994708	-0.625445	7159
7484.000317	-0.648068	7160
7485.029906	-0.215474	7161
7485.039211	-1.156862	7162
7486.353147	0.318020	7163
7487.105723	-0.630471	7164
NaN	NaN	7165
