crossing time (s)	slope (V/s)	crossing number
10431.318778	36.060254	8838
10432.337229	47.003588	8839
10433.390216	43.079072	8840
10434.447965	43.278855	8841
10435.405168	42.932186	8842
10436.435178	47.697395	8843
10437.548960	40.751082	8844
10438.544308	46.202146	8845
10439.564207	42.436950	8846
10440.707601	43.214537	8847
10441.779921	41.869864	8848
10442.732920	45.531444	8849
10443.760528	36.606349	8850
10444.877904	44.900201	8851
10445.814276	40.659502	8852
10446.772993	46.381727	8853
10447.968018	44.148668	8854
10448.921713	45.373929	8855
10450.057497	39.884931	8856
10451.120079	47.627651	8857
10452.100388	39.612083	8858
10453.142306	45.654076	8859
10454.107187	39.284764	8860
10455.204364	40.628867	8861
10456.256778	34.387343	8862
10457.336768	41.061849	8863
10458.415786	36.379475	8864
10459.389710	39.356971	8865
10460.487310	42.810053	8866
10461.468914	42.131986	8867
10462.464812	36.735531	8868
10463.521226	44.355888	8869
10464.694854	36.132584	8870
10465.690186	41.725627	8871
10466.649611	39.112228	8872
10467.672168	41.740685	8873
10468.814125	33.222092	8874
10469.852999	39.932964	8875
10470.885381	40.074831	8876
10471.883886	39.277669	8877
10472.989881	32.858943	8878
10474.012484	40.189344	8879
10475.110164	35.885046	8880
10476.058461	38.154017	8881
10477.154718	37.846213	8882
10478.123556	39.921372	8883
10479.240066	36.708091	8884
10480.165650	39.374008	8885
10481.278032	38.937435	8886
10482.343027	39.998725	8887
10483.324624	37.013437	8888
10484.358443	39.283812	8889
10485.440505	36.492555	8890
10486.499105	36.132389	8891
10487.544329	35.826691	8892
10488.603094	35.457446	8893
10489.602668	35.982420	8894
10490.645433	35.357056	8895
10491.719560	36.306993	8896
10492.659671	39.322802	8897
10493.772592	39.186141	8898
10494.804916	36.504635	8899
10495.814018	37.828103	8900
10496.867679	35.780663	8901
10497.948178	35.064244	8902
10498.937907	38.515807	8903
10500.005652	32.310439	8904
10501.087321	35.890314	8905
10502.114961	35.541594	8906
10503.126309	36.463548	8907
10504.246188	37.434962	8908
10505.205547	34.013253	8909
10506.379660	36.166720	8910
10507.271212	36.232445	8911
10508.423671	39.234594	8912
10509.357955	36.011293	8913
10510.372261	30.357992	8914
10511.449223	36.159413	8915
10512.527682	31.790233	8916
10513.641860	30.375031	8917
10514.584571	31.869725	8918
10515.632285	33.220688	8919
10516.668481	31.193733	8920
10517.737194	36.708761	8921
10518.765659	29.201060	8922
10519.757547	35.768338	8923
10520.853294	33.491053	8924
10521.879436	32.784955	8925
10522.996979	28.451577	8926
10523.959802	35.503595	8927
10524.933566	31.805475	8928
10525.937636	30.447729	8929
10527.028678	27.773049	8930
10528.184982	35.783016	8931
10529.233494	31.873473	8932
10530.241251	30.982191	8933
10531.262872	28.805981	8934
10532.338984	31.522125	8935
10533.387674	27.320207	8936
10534.407777	30.954239	8937
10535.364832	30.579187	8938
10536.437857	31.583966	8939
10537.518385	33.573560	8940
10538.573824	30.194484	8941
10539.596593	24.981937	8942
10540.613738	34.695135	8943
10541.690890	29.467410	8944
10542.644809	28.620762	8945
10543.790986	25.574776	8946
10544.804862	30.137885	8947
10545.940534	26.510894	8948
10546.876242	27.286880	8949
10547.872283	31.536302	8950
10548.924054	34.106937	8951
10550.058470	29.438922	8952
10551.005406	32.474571	8953
10552.144332	32.681878	8954
10553.036780	29.319185	8955
10554.136287	25.469336	8956
10555.164874	29.256000	8957
10556.163406	30.126418	8958
10557.235269	31.047689	8959
10558.367416	28.660105	8960
10559.371555	26.532666	8961
10560.431555	28.897350	8962
10561.451555	27.513451	8963
10562.585591	26.838157	8964
10563.542492	27.784947	8965
10564.573091	29.123905	8966
10565.536792	29.964166	8967
10566.716305	31.435611	8968
10567.660427	24.681727	8969
10568.674077	30.059071	8970
10569.772022	27.744369	8971
10570.810980	24.565829	8972
10571.839673	27.202631	8973
10572.887041	27.765281	8974
10573.934027	21.962088	8975
10574.991242	30.026235	8976
10576.034683	25.475492	8977
10577.031176	27.332876	8978
10578.107993	24.148861	8979
10579.163578	22.752196	8980
10580.191888	21.565841	8981
10581.309518	27.738950	8982
10582.247192	27.592602	8983
10583.307265	28.226647	8984
10584.375221	21.407879	8985
10585.406610	23.598956	8986
10586.436829	27.611414	8987
10587.457357	23.239476	8988
10588.559627	25.590037	8989
10589.589549	26.622213	8990
10590.652836	22.991572	8991
10591.637573	23.864135	8992
10592.671313	25.860240	8993
10593.770307	24.840830	8994
10594.751630	23.625619	8995
10595.837398	25.025347	8996
10596.888792	22.890159	8997
10597.924417	24.126604	8998
10598.942717	24.788289	8999
10600.071899	22.878022	9000
10601.054441	20.979824	9001
10602.037318	22.378353	9002
10603.017607	25.073785	9003
10604.148780	24.326226	9004
10605.185976	24.160296	9005
10606.203146	23.460418	9006
10607.255913	27.757534	9007
10608.265848	25.669458	9008
10609.293221	22.600288	9009
10610.349467	20.754851	9010
