time (s)	det(V)
10431.733929	0.041473	
10431.735578	-0.169954	
10431.737059	-0.039122	
10431.738700	-0.124236	
10431.740207	0.113181	
10431.741863	0.061280	
10431.743361	-0.002037	
10431.745064	0.102469	
10431.746541	0.087911	
10431.748265	0.083440	
10431.749738	-0.009288	
10431.751440	-0.020543	
10431.752958	-0.046981	
10431.754720	0.059205	
10431.756199	0.056164	
10431.757974	-0.018417	
10431.759459	0.053090	
10431.761239	-0.098814	
10431.762724	0.102755	
10431.764513	-0.026578	
10431.765992	0.096250	
10431.767771	0.053272	
10431.769267	0.287506	
10431.771036	-0.001917	
10431.772536	-0.095539	
10431.774272	-0.064448	
10431.775793	-0.132938	
10431.777518	-0.011387	
10431.779052	0.029319	
10431.780788	-0.022634	
10431.782342	0.004299	
10431.784050	0.010164	
10431.785604	0.092753	
10431.787298	0.092193	
10431.788869	-0.043303	
10431.790551	0.000158	
10431.792132	-0.006380	
10431.793798	0.022000	
10431.795399	0.075746	
10431.797069	0.201546	
10431.798669	-0.057781	
10431.800307	0.073139	
10431.801913	0.039757	
10431.803548	0.063665	
10431.805200	0.048973	
10431.806678	-0.126114	
10431.808325	0.040659	
10431.809798	0.013355	
10431.811449	0.182585	
10431.812925	-0.111044	
10431.814560	0.073985	
10431.816040	0.081172	
10431.817750	0.051568	
10431.819246	-0.118903	
10431.820913	-0.027545	
10431.822442	-0.212283	
10431.824066	-0.029680	
10431.825619	-0.019979	
10431.827320	0.050105	
10431.828866	-0.012539	
10431.830555	0.049384	
10431.832121	-0.075018	
10431.833801	0.039088	
10431.835400	-0.075385	
10431.837052	0.054029	
10431.838662	-0.035134	
10431.840317	0.031003	
10431.841927	0.004746	
10431.843557	0.081719	
10431.845163	-0.079389	
10431.846787	0.077731	
10431.848455	-0.045954	
10431.850040	0.068084	
10431.851732	0.022435	
10431.853318	0.047922	
10431.855005	0.067536	
10431.856578	0.002003	
10431.858248	0.005334	
10431.859802	0.033082	
10431.861513	-0.054708	
10431.863053	0.121733	
10431.864772	0.077385	
10431.866279	-0.006142	
10431.868036	-0.081899	
10431.869517	0.071761	
10431.871297	-0.075699	
10431.872786	0.114111	
10431.874583	-0.032641	
10431.876068	-0.008217	
10431.877687	-0.048927	
10431.879190	0.366248	
10431.880781	0.042592	
10431.882329	0.213945	
10431.883848	-0.019758	
10431.885472	-0.107628	
10431.887042	0.048591	
10431.888647	-0.126017	
10431.890192	-0.071300	
10431.891862	-0.043557	
10431.893357	-0.021671	
10431.895066	-0.052307	
10431.896653	0.042069	
10431.898336	0.019998	
10431.899928	0.064567	
10431.901614	-0.087824	
10431.903180	0.004468	
10431.904893	-0.050832	
10431.906426	-0.053866	
10431.908136	-0.092965	
10431.909653	-0.021949	
10431.911401	-0.036741	
10431.912899	0.039015	
10431.914677	-0.108703	
10431.916165	-0.052283	
10431.917948	-0.078753	
10431.919431	-0.053249	
10431.921215	0.041279	
10431.922701	-0.084791	
10431.924489	-0.039122	
10431.925970	0.028662	
10431.927716	-0.098274	
10431.929218	0.047354	
