time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3201.818105	204.377594	1.684898	-0.100000	77
3203.902765	204.361862	1.690226	-0.100000	79
3205.983616	204.515213	1.653885	-0.100000	81
3208.073585	204.281937	1.612856	-0.100000	83
3210.168087	204.440140	1.592638	-0.100000	85
3212.262256	204.740494	1.574232	-0.100000	87
3214.352193	204.911224	1.555883	-0.100000	89
3216.440691	205.025238	1.537732	-0.100000	91
3218.529660	204.791855	1.521072	-0.100000	93
3220.612813	203.720947	1.507514	-0.100000	95
3222.695878	202.015396	1.479193	-0.100000	97
3224.784322	201.623611	1.437865	-0.100000	99
3226.879977	203.565292	1.409135	-0.100000	101
3228.973839	205.113052	1.401513	-0.100000	103
3231.062304	204.947800	1.392347	-0.100000	105
3233.146299	203.806763	1.369624	-0.100000	107
3235.231653	202.784515	1.347826	-0.100000	109
3237.317593	202.386337	1.324452	-0.100000	111
3239.407173	202.470428	1.305917	-0.100000	113
3241.497434	202.647171	1.283169	-0.100000	115
3243.589062	202.788513	1.259492	-0.100000	117
3245.681950	202.960953	1.239446	-0.100000	119
3247.772904	202.934418	1.221172	-0.100000	121
3249.860641	202.667084	1.210604	-0.100000	123
3251.941014	202.427917	1.196357	-0.100000	125
3254.022737	202.412872	1.170954	-0.100000	127
3256.111036	202.174561	1.140732	-0.100000	129
3258.203294	201.992249	1.123605	-0.100000	131
3260.293878	202.122559	1.106684	-0.100000	133
3262.384109	202.077408	1.090362	-0.100000	135
3264.470178	201.673096	1.074529	-0.100000	137
3266.554971	200.942490	1.057028	-0.100000	139
3268.640663	200.206604	1.029658	-0.100000	141
3270.731310	200.543900	1.006986	-0.100000	143
3272.827543	202.201096	0.988015	-0.100000	145
3274.922299	203.317062	0.973972	-0.100000	147
3277.012795	203.474472	0.964673	-0.100000	149
3279.101844	203.278915	0.950525	-0.100000	151
3281.188812	203.002472	0.935949	-0.100000	153
3283.276104	202.685074	0.916325	-0.100000	155
3285.363550	202.377182	0.898142	-0.100000	157
3287.455818	202.300354	0.881412	-0.100000	159
3289.544701	202.220703	0.865438	-0.100000	161
3291.635766	201.985260	0.852195	-0.100000	163
3293.720306	201.566727	0.840036	-0.100000	165
3295.796028	201.148148	0.825466	-0.100000	167
3297.876590	201.072968	0.805121	-0.099326	169
3299.962610	200.966797	0.784138	-0.097964	171
3302.050263	200.829773	0.769464	-0.096056	173
3304.145370	200.687897	0.756465	-0.094486	175
3306.234987	200.333542	0.742137	-0.093516	177
3308.319768	199.987213	0.730920	-0.092620	179
3310.408728	199.543396	0.714521	-0.092044	181
3312.491451	199.571915	0.700296	-0.090818	183
3314.586933	200.352585	0.685938	-0.088591	185
3316.685153	201.170746	0.672839	-0.086801	187
3318.786566	201.821548	0.664611	-0.085133	189
3320.875138	202.361618	0.656793	-0.083435	191
3322.968056	202.503052	0.644866	-0.081451	193
3325.051064	202.268707	0.631755	-0.079937	195
3327.144985	202.021927	0.620628	-0.078488	197
3329.231050	201.614227	0.608595	-0.077491	199
3331.327743	201.296616	0.600025	-0.076243	201
3333.404028	201.034683	0.590524	-0.074936	203
3335.481426	200.675354	0.579270	-0.074144	205
3337.559089	200.384033	0.566364	-0.072917	207
3339.646747	200.344498	0.550658	-0.071401	209
3341.727382	200.120331	0.535499	-0.070233	211
3343.819578	199.796051	0.522314	-0.068876	213
3345.916753	199.607346	0.515254	-0.067451	215
3347.999032	199.059540	0.501622	-0.067248	217
3350.084956	198.575897	0.494117	-0.066400	219
3352.170677	198.289536	0.481184	-0.065769	221
