time (s)	magX	magY	magZ
3843.784681	117.989479	47.841026	-35.347168
3843.787534	115.885445	47.373466	-33.886032
3843.790864	114.482758	46.905903	-33.126244
3843.793817	113.313850	47.022793	-31.957336
3843.797091	111.735825	46.029221	-31.139103
3843.800417	110.157806	45.620106	-30.437759
3843.803753	109.105789	45.035652	-29.093517
3843.807086	107.995323	44.684982	-29.093517
3843.810414	106.417297	44.626534	-27.749275
3843.813754	105.073059	43.808296	-27.164822
3843.817075	104.079483	43.282291	-25.820576
3843.820413	103.261246	43.282291	-25.995911
3843.823757	102.443016	42.756283	-24.827003
3843.827086	100.455872	42.464058	-24.359440
3843.830412	99.637634	41.762711	-23.658096
3843.833744	98.527176	41.821159	-22.898308
3843.837076	98.001167	41.061367	-22.547634
3843.840411	96.890701	41.470486	-22.021629
3843.843745	95.663353	40.476913	-21.261837
3843.847074	94.669785	40.126244	-20.969612
3843.851336	93.793106	39.892460	-19.917595
3843.854664	92.331970	39.541786	-20.268269
3843.857564	91.747513	38.665108	-19.157806
3843.860831	91.163063	38.723553	-18.514908
3843.864168	90.227936	38.606663	-18.105789
3843.867091	89.000580	37.963764	-18.339573
3843.870411	88.357681	37.379311	-17.170666
3843.873745	87.597893	37.379311	-17.696674
3843.877077	87.481003	37.028637	-17.053776
3843.880402	86.779663	36.619522	-16.352428
3843.883738	85.961426	36.093513	-16.118649
3843.887073	85.610756	36.268848	-16.293983
3843.890403	85.376968	36.268848	-15.241966
3843.893741	84.558739	35.509060	-16.060200
3843.897075	84.032730	35.450615	-15.358856
3843.900406	83.682053	35.099941	-14.832851
3843.903752	82.630043	35.275276	-15.300415
3843.907073	82.454704	34.632378	-14.073059
3843.910403	81.928696	34.807716	-14.891293
3843.913751	81.753357	34.807716	-14.306839
3843.917072	81.870255	34.749268	-14.189949
3843.921258	80.818237	34.690823	-14.073059
3843.924593	80.292229	34.632378	-14.248398
3843.927902	80.116890	34.223263	-14.073059
3843.930819	79.883110	34.515488	-13.547054
3843.934162	79.473991	34.281708	-13.488605
3843.937492	79.473991	34.164814	-13.547054
3843.940400	79.240211	34.398598	-13.663944
3843.943739	78.421974	34.398598	-12.904152
3843.947097	78.772644	34.223263	-13.547054
3843.950402	78.421974	34.281708	-13.254826
3843.953737	78.480423	33.931034	-12.904152
3843.957109	78.831093	33.931034	-12.962601
3843.960400	78.305084	34.047924	-13.196381
3843.963735	78.188194	34.281708	-12.845711
3843.967061	78.363525	34.281708	-12.904152
3843.970397	77.603737	34.047924	-13.137932
3843.973732	78.129745	34.515488	-13.079491
3843.977067	77.486847	34.515488	-13.371716
3843.980402	77.720627	34.690823	-13.547054
3843.983727	77.954414	34.632378	-13.254826
3843.987066	77.369957	34.398598	-13.956169
3843.990427	77.954414	34.866161	-12.962601
