time (s)	magX	magY	magZ
2220.782738	154.050262	99.623611	-56.796612
2220.786067	157.264755	102.136765	-59.485100
2220.789397	161.297485	104.240799	-62.641148
2220.793603	168.135590	108.799530	-69.946815
2220.797013	171.116302	111.020462	-74.096436
2220.800365	175.032135	113.416718	-77.895386
2220.803151	178.597305	116.163651	-81.285217
2220.806486	182.396255	118.384567	-86.603745
2220.809826	185.669189	121.189957	-91.220924
2220.812743	190.111038	123.703094	-96.013443
2220.816060	194.377563	125.865570	-100.338402
2220.819393	198.118057	128.495621	-106.416718
2220.822723	202.326126	131.417877	-112.261253
2220.826059	206.417297	133.931046	-117.404449
2220.829400	210.742264	136.619522	-123.190536
2220.832728	214.248978	139.366455	-129.677963
2220.836061	218.398590	141.938049	-136.340744
2220.839391	222.606659	144.860306	-143.003510
2220.842745	226.347153	148.016373	-150.075394
2220.846061	230.672119	150.237289	-157.965515
2220.849395	235.172409	153.627121	-166.264755
2220.852726	239.380478	156.374039	-173.511978
2220.856060	243.062531	159.530090	-181.986557
2220.859418	247.387497	162.686142	-191.104034
2220.862758	250.718887	165.783752	-199.987732
2220.866913	258.433655	171.452942	-219.040909
2220.870236	261.881958	174.550552	-229.502625
2220.873609	265.213318	177.881943	-239.379898
2220.876483	268.427826	180.921097	-250.659851
2220.879810	271.876099	183.726471	-262.816467
2220.883140	274.915222	186.473404	-273.336639
2220.886056	277.837524	189.570999	-286.136169
2220.889384	281.052002	191.733490	-297.825256
2220.892717	282.922272	194.947983	-310.040344
2220.896057	285.026306	196.993576	-323.132080
2220.899384	286.487427	199.156036	-337.626526
2220.902736	288.474579	201.260086	-351.419647
2220.906060	289.701935	202.779663	-366.849213
2220.909388	290.987732	204.182343	-381.402100
2220.912716	291.279968	205.760361	-397.533020
2220.916082	291.630615	206.169495	-413.137939
2220.919387	291.396851	207.163055	-428.801300
2220.922721	290.227936	207.747513	-445.399750
2220.926055	288.766815	207.981293	-462.758026
2220.929391	287.188782	207.630615	-479.473419
2220.932714	284.324951	206.169495	-497.123932
2220.936048	281.811829	204.766800	-514.423706
2220.940253	273.980103	200.500290	-549.841614
2220.943588	269.304504	197.636475	-567.550537
2220.946985	263.518402	194.655762	-585.376343
2220.949841	257.323212	190.856812	-603.026855
2220.953174	250.601990	186.356522	-619.859131
2220.956483	241.952072	181.447113	-637.568115
2220.959414	233.828171	175.894791	-655.101685
2220.962712	224.593811	170.459366	-671.641724
2220.966048	214.424316	163.504379	-687.538940
2220.969381	204.021042	157.192291	-702.793091
2220.972728	192.273529	149.594391	-717.579712
2220.976050	179.298645	140.652252	-732.600220
2220.979378	165.797775	132.995911	-745.925781
2220.982719	152.764465	124.112213	-759.134399
2220.986054	138.328461	115.345413	-770.355957
2220.989379	123.483337	105.760376	-781.577515
2220.992710	107.761536	96.000000	-791.104004
2220.996040	92.215080	85.538284	-799.987671
2220.999377	75.616600	75.661011	-807.877808
2221.002729	57.790764	64.439514	-814.014648
2221.006047	41.601402	54.036236	-819.157837
2221.009379	24.243130	42.990063	-823.599609
2221.013628	-10.473404	19.728813	-827.749268
2221.016984	-27.422562	8.448860	-828.216797
2221.020219	-44.897720	-2.421974	-826.171265
2221.023134	-62.957336	-13.760376	-824.593262
2221.026469	-79.438919	-24.631210	-820.735840
2221.029808	-96.504974	-36.378727	-816.352417
2221.032710	-112.869675	-46.898891	-810.157227
