time (s)	det(V)
2927.252880	-0.118321	
2927.254382	-0.134982	
2927.255978	-0.120037	
2927.257507	-0.140573	
2927.259053	-0.138805	
2927.260638	-0.129540	
2927.262241	-0.139272	
2927.263844	-0.129918	
2927.265399	-0.124464	
2927.267020	-0.137097	
2927.268553	-0.127590	
2927.270247	-0.113225	
2927.271726	-0.130627	
2927.273461	-0.118865	
2927.275055	-0.126184	
2927.276731	-0.125962	
2927.278299	-0.127695	
2927.279993	-0.127836	
2927.281545	-0.133898	
2927.283266	-0.142825	
2927.284824	-0.122526	
2927.286542	-0.125592	
2927.288053	-0.131763	
2927.289804	-0.132420	
2927.291296	-0.129753	
2927.293083	-0.131272	
2927.294571	-0.120504	
2927.296362	-0.130547	
2927.297839	-0.131787	
2927.299605	-0.129673	
2927.301094	-0.126321	
2927.302831	-0.116798	
2927.304332	-0.128432	
2927.306100	-0.126136	
2927.307609	-0.141754	
2927.309354	-0.123642	
2927.310872	-0.121491	
2927.312598	-0.133258	
2927.314130	-0.119054	
2927.315852	-0.125946	
2927.317394	-0.121697	
2927.319081	-0.126966	
2927.320642	-0.145431	
2927.322313	-0.119098	
2927.323897	-0.116858	
2927.325570	-0.112580	
2927.327181	-0.102570	
2927.328669	-0.129938	
2927.330296	-0.126216	
2927.331827	-0.128355	
2927.333466	-0.126792	
2927.334947	-0.125858	
2927.336587	-0.119368	
2927.338078	-0.127280	
2927.339782	-0.119042	
2927.341265	-0.126974	
2927.342976	-0.124126	
2927.344457	-0.130063	
2927.346153	-0.127924	
2927.347649	-0.122905	
2927.349384	-0.132625	
2927.350907	-0.131743	
2927.352651	-0.124186	
2927.354179	-0.117418	
2927.355900	-0.132335	
2927.357433	-0.124714	
2927.359139	-0.112387	
2927.360699	-0.114836	
2927.362378	-0.117946	
2927.363937	-0.119795	
2927.365603	-0.116637	
2927.367191	-0.137242	
2927.368854	-0.118502	
2927.370443	-0.123247	
2927.372087	-0.113708	
2927.373683	-0.116871	
2927.375312	-0.109035	
2927.376956	-0.123368	
2927.378566	-0.121451	
2927.380254	-0.129294	
2927.381856	-0.122224	
