crossing time (s)	slope (V/s)	crossing number
1410.679663	-79.091695	2519
1411.737545	-74.500376	2520
1412.781073	-73.374868	2521
1413.828377	-67.462521	2522
1414.885146	-66.005428	2523
1415.928335	-63.832344	2524
1416.982829	-60.515050	2525
1418.026252	-58.775309	2526
1419.046457	-55.023517	2527
1420.132024	-52.960710	2528
1421.198516	-50.988918	2529
1422.224346	-47.260124	2530
1423.256204	-45.701775	2531
1424.316090	-44.033756	2532
1425.352786	-41.732544	2533
1426.399524	-39.628234	2534
1427.457821	-37.025658	2535
1428.516675	-34.081313	2536
1429.558516	-32.634772	2537
1430.585388	-30.416767	2538
1431.639743	-29.505912	2539
1432.676436	-27.032874	2540
1433.741367	-24.930990	2541
1434.781514	-23.042787	2542
1435.844861	-21.978672	2543
1436.871742	-20.189964	2544
1437.930196	-19.497577	2545
1438.962999	-17.159851	2546
1440.013612	-16.481867	2547
1441.056190	-14.513324	2548
1442.098485	-14.090464	2549
1443.171654	-13.318541	2550
1444.186885	-11.326876	2551
1445.246443	-10.930150	2552
1446.293540	-9.764588	2553
1447.346509	-8.744057	2554
1448.369184	-7.562333	2555
1449.441798	-8.401064	2556
1450.497861	-5.910250	2557
1451.513788	-6.642496	2558
1452.580082	-5.847616	2559
1453.637399	-5.620708	2560
1454.670203	-4.557030	2561
1455.709916	-4.279714	2562
1456.790430	-3.712905	2563
1457.813905	-4.259196	2564
1458.839410	-2.924099	2565
1459.929770	-3.541521	2566
1460.949474	-2.482816	2567
1461.988447	-2.437013	2568
1463.074172	-2.929391	2569
1464.091655	-1.587070	2570
1465.172296	-1.281266	2571
1466.202118	-1.075495	2572
1467.262665	-1.362798	2573
1468.294980	-1.531340	2574
1469.376388	-0.770501	2575
1470.395420	-0.699330	2576
1471.487185	-1.007481	2577
1472.509479	-1.913229	2578
1473.547704	-0.370630	2579
