time (s)	magX	magY	magZ
1411.434567	35.581528	16.631210	5.915253
1411.437959	36.633549	16.806545	5.856812
1411.441266	37.568672	17.507889	6.090591
1411.444117	38.386909	17.917007	5.038567
1411.447471	39.614258	18.501461	5.213905
1411.450770	41.016949	18.793688	4.746346
1411.453671	42.010521	19.261250	5.038567
1411.457008	43.120979	20.079487	5.155457
1411.460345	44.523670	20.488604	4.687897
1411.463669	45.458794	21.599064	4.044998
1411.467011	47.270599	22.008183	3.869659
1411.470375	48.556400	22.826416	3.635880
1411.473674	49.491524	23.936878	4.044998
1411.477012	51.186440	24.521332	3.285210
1411.480337	52.822910	25.514904	2.817642
1411.483668	54.751606	26.099358	2.817642
1411.487006	56.329632	27.034483	2.233192
1411.490330	58.199883	28.320280	2.174751
1411.493669	60.128578	29.722969	1.181175
1411.497008	62.232613	30.891876	0.596725
1411.500336	64.161308	31.827002	0.187607
1411.504633	69.187607	33.872589	-0.805962
1411.507873	71.525421	35.158386	-1.799530
1411.511178	73.746346	36.327293	-2.442436
1411.514115	76.201050	37.729980	-2.559326
1411.517423	79.006432	39.074226	-3.494450
1411.520758	81.753357	40.710693	-5.072479
1411.523666	84.383400	42.405609	-5.949154
1411.526999	87.013443	43.925190	-6.007603
1411.530329	89.701927	45.912331	-7.877853
1411.533667	93.208649	47.139687	-9.280540
1411.536991	96.306252	49.477501	-10.741673
1411.540333	98.527176	51.464638	-12.027470
1411.543666	102.852135	53.627121	-13.547054
1411.547002	106.300407	56.081825	-14.832851
1411.550335	109.748688	57.893631	-16.118649
1411.553692	113.255402	60.406780	-18.690243
1411.557036	117.638809	63.153713	-19.859150
1411.560335	121.379311	65.433075	-21.904736
1411.563663	125.645821	68.296906	-24.067215
1411.567003	130.964340	71.745178	-27.223267
1411.570331	135.347748	74.550552	-30.087086
1411.573662	140.549377	77.998833	-32.950909
1411.577843	151.069550	84.427818	-39.438343
1411.581221	156.037399	88.051430	-43.646408
1411.584525	162.174164	92.025711	-48.263592
1411.587446	168.369385	96.467560	-52.822330
1411.590767	174.856812	100.208069	-58.433083
1411.594103	181.811813	104.649918	-64.219170
1411.597038	188.357697	109.676208	-71.349503
1411.600358	195.254227	114.468735	-77.369377
1411.603664	202.735245	119.319702	-85.493286
1411.606999	209.807129	124.170654	-93.383408
1411.610324	217.755692	128.963181	-102.559326
1411.613663	224.944473	134.749268	-111.735245
1411.616985	232.951492	139.892456	-122.489197
1411.620321	239.964920	145.503204	-133.476913
1411.623658	247.095261	151.464645	-145.224426
1411.626988	255.452957	157.659851	-157.322617
1411.630325	262.875488	163.855042	-171.057281
1411.633661	269.538269	169.816483	-185.025711
1411.636988	276.434814	175.310349	-201.215088
1411.640330	284.032715	182.031555	-216.469315
1411.643653	290.987732	188.109863	-233.126251
1411.646987	297.592041	194.714188	-251.302750
1411.651209	309.105774	208.741089	-289.642883
1411.654586	314.132080	215.696075	-310.507874
1411.657913	318.807739	222.300400	-332.892456
1411.660775	322.665100	229.196960	-356.036835
1411.664082	325.587341	235.976608	-380.057861
1411.667408	327.048523	242.054947	-404.546478
1411.670322	327.808289	248.250137	-431.665100
1411.673648	326.990051	253.744019	-458.666870
1411.676986	324.652222	258.887207	-486.019287
1411.680319	320.327271	263.212158	-513.897705
1411.683650	315.943878	267.303345	-542.594360
1411.686981	308.813538	270.810059	-571.407959
1411.690315	300.105194	273.030975	-600.221558
1411.693668	289.175903	274.901245	-629.677979
1411.696981	276.259491	275.485687	-658.491577
1411.700318	260.537689	275.368805	-685.668579
1411.703654	243.413208	273.615448	-714.423706
1411.706983	224.009354	270.985413	-741.308594
1411.710311	202.559906	267.127991	-766.206299
1411.713646	178.246643	262.627716	-788.357056
1411.716983	152.589127	254.912903	-810.215698
1411.720316	125.412041	246.730576	-859.485107
1411.724540	65.213326	226.157806	-862.991821
1411.727828	33.535942	214.234940	-874.037964
