time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1410.694205	25.049356	2.712845	0.100000	215
1412.790013	24.202656	2.608385	0.100000	217
1414.885123	23.397238	2.500267	0.100000	219
1416.976276	25.166492	2.410989	0.100000	221
1419.068626	26.921934	2.260670	0.100000	223
1421.167017	23.795395	2.198176	0.100000	225
1423.258642	26.024899	2.032495	0.100000	227
1425.350588	27.196081	1.981688	0.100000	229
1427.451780	23.537706	1.851081	0.100000	231
1429.537850	27.574247	1.716780	0.100000	233
1431.636807	25.438984	1.661241	0.100000	235
1433.726435	27.426403	1.508147	0.100000	237
1435.827684	24.292669	1.429531	0.100000	239
1437.913940	26.796036	1.333409	0.100000	241
1440.004680	27.383701	1.226242	0.100000	243
1442.099413	26.773411	1.128548	0.100000	245
1444.203392	26.670301	1.033171	0.100000	247
1446.300488	27.523241	0.970972	0.100000	249
1448.377845	25.717234	0.883615	0.100000	251
1450.488241	28.222555	0.795669	0.100000	253
1452.566908	26.426399	0.757867	0.098315	255
1454.676488	27.560204	0.660340	0.100000	1
1456.764348	28.083368	0.639269	0.087762	3
1458.849987	26.536457	0.560434	0.088767	5
1460.980102	28.053465	0.511341	0.082556	7
1463.075400	28.356003	0.479752	0.074258	9
1465.162043	28.419769	0.436325	0.069988	11
1467.265941	28.287872	0.393900	0.064176	13
1469.382376	27.338749	0.357893	0.057353	15
1471.496883	27.725559	0.332629	0.054980	17
