crossing time (s)	slope (V/s)	crossing number
2167.222185	121.807822	1020
2168.275115	120.228888	1021
2169.329515	114.563032	1022
2170.360386	114.684489	1023
2171.394521	114.291467	1024
2172.453349	107.129402	1025
2173.503409	106.473285	1026
2174.533754	105.823303	1027
2175.610762	101.869483	1028
2176.643299	104.583894	1029
2177.677101	100.569876	1030
2178.743886	95.656256	1031
2179.781883	97.899482	1032
2180.812894	94.424648	1033
2181.873362	91.048439	1034
2182.912300	90.874819	1035
2183.963946	86.334884	1036
2184.986739	90.098624	1037
2186.050716	81.449984	1038
2187.100221	85.731070	1039
2188.136694	80.222907	1040
2189.188294	78.760490	1041
2190.237516	79.423610	1042
2191.276656	74.742019	1043
2192.321030	74.967952	1044
2193.365202	71.859535	1045
2194.403361	71.313240	1046
2195.465418	70.349006	1047
2196.500743	67.923363	1048
2197.555336	68.161777	1049
2198.582275	65.262108	1050
2199.627885	64.169944	1051
2200.685339	63.992761	1052
2201.731027	60.017149	1053
2202.766668	60.468199	1054
2203.826707	60.175505	1055
2204.868127	55.255319	1056
2205.903965	57.036455	1057
2206.953929	55.907091	1058
2207.996323	51.277651	1059
2209.031001	53.960852	1060
2210.087398	49.922593	1061
2211.126496	48.906761	1062
2212.177983	51.034668	1063
2213.217922	45.378235	1064
2214.267029	47.045248	1065
2215.306686	46.615599	1066
2216.344639	41.758866	1067
2217.388839	44.441791	1068
2218.443884	41.114070	1069
2219.483691	41.090207	1070
2220.537054	40.175013	1071
2221.568072	38.121529	1072
2222.621076	38.884638	1073
2223.672041	35.566867	1074
2224.704033	36.471177	1075
2225.744623	32.925968	1076
2226.801734	34.532504	1077
2227.852699	31.978208	1078
2228.892937	32.547021	1079
2229.926515	30.448447	1080
2230.969334	31.076296	1081
2232.009486	27.922645	1082
2233.053015	29.277293	1083
2234.097649	27.246463	1084
2235.160305	27.352510	1085
2236.178935	25.650441	1086
2237.244739	25.540255	1087
2238.278621	24.949967	1088
2239.344373	24.125563	1089
2240.361262	23.244757	1090
2241.422412	21.392995	1091
2242.449874	22.272340	1092
2243.505814	20.601008	1093
2244.556875	19.573042	1094
2245.595809	19.494246	1095
2246.637877	18.052889	1096
2247.693493	18.100808	1097
2248.715132	17.248992	1098
2249.788408	16.537820	1099
2250.799256	16.289458	1100
2251.862425	15.315314	1101
2252.900376	15.532652	1102
2253.935923	14.612121	1103
2254.990204	14.147961	1104
2256.040240	14.168525	1105
2257.072204	13.084389	1106
2258.132059	12.871463	1107
2259.158900	12.726394	1108
2260.227448	12.070139	1109
2261.246877	11.839207	1110
2262.308983	11.120976	1111
2263.342619	10.509872	1112
2264.390877	9.464531	1113
2265.432321	9.856534	1114
2266.496281	9.061230	1115
2267.516918	8.882866	1116
2268.570025	8.336676	1117
2269.610249	8.640879	1118
2270.662213	8.390464	1119
2271.706564	7.853820	1120
2272.735039	7.264706	1121
2273.793383	7.100704	1122
2274.843637	6.267121	1123
2275.870067	6.292760	1124
2276.929882	5.923668	1125
2277.970219	5.922126	1126
2279.024713	5.267973	1127
2280.050374	5.658070	1128
2281.115819	4.817525	1129
2282.118634	5.494875	1130
2283.220115	4.321074	1131
2284.197941	4.640086	1132
2285.319732	4.552442	1133
2286.305837	4.822762	1134
2287.392209	3.897055	1135
2288.407290	3.383061	1136
2289.452417	3.848817	1137
2290.521460	3.200800	1138
2291.542973	3.162845	1139
2292.595430	2.859884	1140
2293.639876	2.778207	1141
2294.670595	3.044585	1142
2295.775387	2.102198	1143
2296.743647	2.996209	1144
2297.871800	1.917416	1145
2298.835378	2.599997	1146
2299.963648	2.256775	1147
2300.944264	1.817602	1148
2302.036460	1.988108	1149
2303.076015	2.249906	1150
2304.102747	1.770484	1151
2305.212737	1.456649	1152
