time (s)	det(V)
7754.335959	0.291402	
7754.337503	0.269878	
7754.339222	0.216632	
7754.340738	0.203753	
7754.342495	0.160735	
7754.343981	0.113108	
7754.345605	0.079883	
7754.347107	0.054831	
7754.348688	0.034423	
7754.350221	0.032675	
7754.351766	-0.023077	
7754.353339	-0.042280	
7754.354934	-0.065540	
7754.356531	-0.111773	
7754.358116	-0.133731	
7754.359737	-0.168479	
7754.361262	-0.185386	
7754.362941	-0.192778	
7754.364532	-0.235092	
7754.366208	-0.272616	
7754.367797	-0.299742	
7754.369486	-0.345303	
7754.371066	-0.358157	
7754.372749	-0.400942	
7754.374322	-0.415242	
7754.376014	-0.447771	
7754.377573	-0.456061	
7754.379286	-0.504816	
7754.380823	-0.526650	
7754.382542	-0.569877	
7754.384056	-0.576520	
7754.385836	-0.622648	
7754.387327	-0.635507	
7754.389092	-0.675564	
7754.390588	-0.692274	
7754.392370	-0.716214	
7754.393846	-0.746382	
7754.395616	-0.758387	
7754.397098	-0.788712	
7754.398873	-0.800821	
7754.400364	-0.837072	
7754.402122	-0.861508	
7754.403635	-0.864879	
7754.405378	-0.892014	
7754.406896	-0.916672	
7754.408615	-0.947577	
7754.410143	-0.997290	
7754.411838	-0.966200	
7754.413385	-0.995333	
7754.415063	-0.985777	
7754.416638	-1.009625	
7754.418127	-1.019978	
7754.419769	-1.059649	
7754.421290	-1.055773	
7754.422918	-1.068813	
7754.424398	-1.062549	
7754.426039	-1.094397	
7754.427513	-1.060583	
7754.429204	-1.083782	
7754.430686	-1.097241	
7754.432390	-1.084991	
7754.433890	-1.080423	
7754.435605	-1.072882	
7754.437085	-1.092914	
7754.438868	-1.075279	
7754.440361	-1.081639	
7754.442098	-1.062033	
7754.443606	-1.079496	
7754.445328	-1.066243	
7754.446847	-1.068056	
7754.448571	-1.047540	
7754.450111	-1.045417	
7754.451800	-1.021303	
7754.453350	-1.036993	
7754.455048	-1.010576	
7754.456608	-1.002463	
7754.458297	-0.984416	
7754.459867	-0.985266	
7754.461524	-0.964625	
7754.463119	-0.956427	
7754.464770	-0.925083	
7754.466361	-0.922706	
7754.467987	-0.893871	
7754.469611	-0.909102	
7754.471219	-0.871071	
7754.472878	-0.877730	
7754.474461	-0.833156	
7754.476144	-0.861560	
7754.477716	-0.821664	
7754.479403	-0.809111	
7754.480964	-0.782126	
7754.482664	-0.751909	
7754.484218	-0.733709	
7754.485925	-0.734382	
7754.487465	-0.712714	
7754.489195	-0.704117	
7754.490672	-0.688951	
7754.492304	-0.656937	
7754.493787	-0.653872	
7754.495384	-0.633589	
7754.496922	-0.605975	
7754.498479	-0.584528	
7754.500057	-0.604747	
7754.501653	-0.570804	
7754.503243	-0.545285	
7754.504810	-0.544648	
7754.506423	-0.548125	
7754.507960	-0.513993	
7754.509613	-0.498467	
7754.511227	-0.461685	
7754.512881	-0.474696	
7754.514476	-0.433366	
