time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
7753.319625	29.520527	1.353673	0.000706	137
7755.414022	29.482590	1.279552	0.001605	139
7757.507958	29.610481	1.208102	0.002336	141
7759.600127	29.677525	1.139723	0.003314	143
7761.691780	29.652437	1.073545	0.003954	145
7763.783572	29.589329	1.009161	0.004616	147
7765.874873	29.499901	0.948552	0.005528	149
7767.966350	29.347134	0.888474	0.006158	151
7770.059384	29.279501	0.832638	0.006823	153
7772.151771	29.223709	0.778511	0.007557	155
7774.242008	29.282064	0.727721	0.008055	157
7776.339314	29.312132	0.680811	0.008291	159
7778.435503	29.341051	0.637516	0.008542	161
7780.531562	29.408459	0.595457	0.008860	163
7782.625717	29.455442	0.555233	0.008828	165
7784.719745	29.585722	0.517296	0.009029	167
7786.816430	29.745800	0.482413	0.009109	169
7788.909713	29.849468	0.447384	0.009075	171
7791.013115	29.969616	0.413959	0.009021	173
7793.114708	29.990944	0.386208	0.008729	175
7795.230234	29.882086	0.358327	0.008242	177
