crossing time (s)	slope (V/s)	crossing number
1699.448195	-37.625624	2773
1700.494657	-35.942213	2774
1701.530800	-35.754379	2775
1702.589645	-35.960927	2776
1703.620657	-35.930846	2777
1704.686515	-32.432325	2778
1705.726435	-32.456728	2779
1706.780094	-30.954511	2780
1707.830701	-28.161397	2781
1708.863406	-28.536550	2782
1709.911734	-25.081268	2783
1710.964849	-25.985969	2784
1711.991753	-23.767206	2785
1713.059792	-21.933475	2786
1714.084431	-23.105340	2787
1715.136687	-21.453003	2788
1716.191347	-20.170364	2789
1717.241128	-19.585253	2790
1718.285399	-20.092056	2791
1719.356603	-17.756654	2792
1720.377295	-17.152026	2793
1721.432448	-16.048968	2794
1722.473702	-16.151981	2795
1723.502680	-14.410957	2796
1724.568274	-14.147596	2797
1725.607263	-13.097808	2798
1726.651059	-12.301073	2799
1727.717118	-12.396561	2800
1728.746755	-12.507807	2801
1729.803789	-10.272373	2802
1730.852446	-10.431323	2803
1731.868542	-9.476491	2804
1732.935092	-8.592842	2805
1733.972567	-8.297911	2806
1735.024502	-7.523174	2807
1736.047194	-7.034947	2808
1737.141155	-6.587093	2809
1738.165662	-6.575670	2810
1739.222017	-7.547878	2811
1740.259033	-5.418512	2812
1741.286322	-5.564583	2813
1742.361833	-5.413157	2814
1743.400579	-4.830376	2815
1744.430085	-4.316133	2816
1745.492768	-5.003451	2817
1746.554129	-2.984962	2818
1747.570694	-3.545162	2819
1748.627373	-3.753238	2820
1749.679723	-4.462900	2821
1750.723523	-2.275009	2822
1751.755255	-2.880316	2823
1752.823251	-2.345533	2824
1753.860438	-2.061357	2825
1754.915015	-2.298931	2826
1755.959863	-1.825032	2827
1756.993124	-1.885944	2828
1758.065770	-1.012205	2829
1759.104774	-2.215810	2830
1760.163952	-2.306230	2831
1761.199405	-1.581498	2832
1762.261874	-0.379737	2833
1763.283503	-0.149856	2834
1764.365280	-1.394776	2835
