time (s)	magX	magY	magZ
1699.885698	38.796028	14.585622	8.253067
1699.889007	38.036236	14.468732	7.551720
1699.892359	37.627121	14.819404	7.668610
1699.895258	37.218002	14.760959	7.551720
1699.898610	36.750439	14.234950	7.376389
1699.901937	36.107536	13.942723	7.551720
1699.904852	35.990646	14.410286	8.019287
1699.908161	35.639973	13.708942	8.311516
1699.911508	34.412621	14.001169	8.662186
1699.914841	34.821739	13.825833	8.311516
1699.918172	34.587959	13.708942	8.603737
1699.921490	34.646404	13.650496	7.843948
1699.924820	34.295731	14.001169	8.136177
1699.928156	33.477497	13.825833	8.486847
1699.931497	33.828171	13.767387	8.428406
1699.934819	33.243717	14.176505	8.603737
1699.938153	33.302162	13.825833	8.837517
1699.941490	33.302162	13.825833	9.012856
1699.944823	33.477497	14.001169	9.129745
1699.948152	33.126823	14.234950	8.779076
1699.951488	32.951488	13.708942	9.246635
1699.954823	33.009933	13.533607	8.194626
1699.959021	33.068378	14.001169	8.019287
1699.962509	32.776154	14.059614	8.428406
1699.965768	33.185272	14.059614	7.668610
1699.968598	33.302162	13.650496	7.668610
1699.971911	33.302162	14.118059	7.317940
1699.975242	33.419052	14.234950	8.019287
1699.978147	33.360607	13.942723	7.493279
1699.981484	32.834599	13.592052	7.376389
1699.984821	33.360607	14.001169	7.376389
1699.988153	33.711277	13.708942	6.499702
1699.991507	33.769722	14.001169	7.610168
1699.994816	33.945061	14.059614	6.675041
1699.998147	33.828171	14.644068	7.084160
1700.001485	34.003506	14.410286	7.668610
1700.004826	34.646404	15.053185	7.493279
1700.008149	34.587959	14.877849	7.142609
1700.011486	34.763294	14.702513	7.201050
1700.014818	34.821739	15.345411	7.434830
1700.018151	34.880184	15.053185	6.850380
1700.021481	34.412621	14.994740	7.259499
1700.024817	34.704849	15.579194	7.668610
1700.029073	34.763294	15.462302	8.136177
1700.032331	35.055523	15.579194	8.194626
1700.035693	35.172413	15.754530	7.960838
1700.038573	35.698421	15.637639	8.253067
1700.041908	35.230858	15.812975	7.902390
1700.045236	35.639973	16.514320	8.369957
1700.048162	36.107536	16.338982	8.019287
1700.051477	36.750439	16.280537	8.253067
1700.054810	36.049091	17.215664	8.194626
1700.058148	36.458210	17.507889	7.727058
1700.061470	36.867329	17.390999	8.662186
1700.064805	36.984222	16.981882	8.720627
1700.068150	37.393337	17.215664	8.720627
1700.071488	37.101112	17.390999	7.785500
1700.074815	37.919346	17.040327	7.668610
1700.078174	38.328461	17.390999	8.019287
1700.081473	39.322033	17.917007	8.311516
1700.084809	38.854469	18.969025	8.895966
1700.088135	39.438927	18.969025	7.902390
1700.091499	39.731152	18.852133	7.668610
1700.094807	40.257156	19.027470	7.785500
1700.098143	41.309174	19.378141	7.727058
1700.102318	42.185856	20.079487	7.785500
1700.105688	42.653419	20.488604	7.610168
1700.109017	42.828754	20.605494	7.610168
1700.111924	44.172997	21.423729	7.902390
1700.115264	44.815895	22.008183	7.551720
1700.118582	45.634132	22.300409	7.142609
1700.121527	46.452366	22.651081	7.142609
1700.124802	46.861481	23.761543	6.558151
1700.128135	47.738163	23.293980	7.551720
1700.131469	48.731735	24.053770	6.616592
1700.134805	49.491524	24.988895	6.908829
1700.138135	50.952660	25.456459	6.324371
1700.141474	51.478668	26.040913	6.090591
1700.144803	52.238457	26.333138	6.733482
1700.148160	53.056690	27.209818	6.324371
1700.151469	53.991817	28.612507	6.558151
1700.154800	54.985390	28.787844	7.025719
1700.158135	55.628288	30.015196	6.090591
1700.161466	56.621857	30.190533	5.856812
1700.164796	57.907654	31.242548	5.564583
1700.168133	58.082993	31.359440	5.389236
1700.171461	59.368790	32.703682	5.097015
1700.175716	61.706604	34.281708	5.506134
1700.179094	62.817066	34.924606	4.395676
1700.182415	64.161308	35.392166	3.635880
1700.185220	64.921097	36.151958	4.161888
1700.188560	65.739334	37.028637	3.694328
1700.191909	66.557571	38.548218	3.343658
1700.194796	69.129166	38.840446	3.635880
1700.198134	70.239624	40.009350	3.752769
1700.201465	71.583870	41.119812	2.466972
1700.204799	73.044998	42.113384	1.882523
1700.208128	74.798363	42.697838	1.531845
1700.211463	76.317940	44.158974	0.187607
1700.214798	77.486847	44.568089	1.005844
1700.218122	79.473991	46.087669	-0.279953
1700.221479	81.227356	47.665691	-0.572182
1700.224794	83.214493	49.009933	-1.974869
1700.228129	85.844536	50.704849	-2.968437
1700.231465	87.013443	51.873756	-3.202225
1700.234797	89.409698	53.334892	-4.546467
1700.238150	91.864403	54.737579	-5.364700
1700.241458	93.325539	56.783165	-6.475166
1700.244793	96.247803	58.361191	-21.963181
1700.248975	101.741669	62.393921	-9.981884
1700.252303	104.079483	64.322617	-11.443016
1700.255639	106.417297	66.543541	-12.553482
