time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1699.445269	24.646439	2.068229	0.100000	213
1701.536490	24.018974	1.940316	0.100000	215
1703.629700	24.178474	1.921780	0.100000	217
1705.718213	24.335596	1.814837	0.100000	219
1707.813159	24.650248	1.741854	0.100000	221
1709.906795	25.441977	1.680365	0.100000	223
1711.998497	26.788876	1.603094	0.100000	225
1714.098015	24.241020	1.519697	0.100000	227
1716.185691	26.165144	1.483691	0.100000	229
1718.282522	24.351608	1.380362	0.100000	231
1720.368019	27.106031	1.339590	0.100000	233
1722.469275	24.229578	1.273254	0.100000	235
1724.553341	27.253019	1.194606	0.100000	237
1726.653844	24.656792	1.160500	0.100000	239
1728.737291	27.370342	1.081577	0.100000	241
1730.839254	24.897291	1.020369	0.100000	243
1732.934017	25.303247	0.973815	0.100000	245
1735.025298	26.106277	0.912968	0.100000	247
1737.118209	26.221527	0.860261	0.100000	249
1739.213353	26.543295	0.816662	0.100000	251
1741.295402	26.626167	0.768043	0.100000	253
1743.391893	26.998842	0.700397	0.100000	255
1745.494539	27.766630	0.689713	0.100000	1
1747.572444	26.313698	0.624109	0.100000	3
1749.691181	28.366255	0.599328	0.100000	5
1751.759890	27.778532	0.562743	0.100000	7
1753.860718	28.236067	0.514926	0.100000	9
1755.985490	28.307238	0.493948	0.100000	11
1758.068992	28.719175	0.467577	0.100000	13
1760.156683	29.123199	0.434620	0.100000	15
1762.261409	28.272543	0.407829	0.100000	17
1764.376165	27.940346	0.380784	0.100000	19
