time (s)	det(V)
3642.482589	0.161299	
3642.484205	0.112883	
3642.485821	0.151925	
3642.487490	0.129620	
3642.489072	0.183978	
3642.490755	0.165247	
3642.492337	0.187310	
3642.493999	0.164590	
3642.495582	0.174343	
3642.497270	0.147961	
3642.498828	0.215528	
3642.500541	0.172131	
3642.502094	0.224668	
3642.503806	0.193235	
3642.505342	0.193666	
3642.507089	0.207347	
3642.508583	0.193944	
3642.510345	0.201985	
3642.511832	0.228193	
3642.513601	0.234356	
3642.515080	0.270942	
3642.516873	0.228181	
3642.518362	0.264831	
3642.520136	0.262978	
3642.521613	0.266563	
3642.523362	0.268936	
3642.524860	0.323552	
3642.526612	0.304747	
3642.528141	0.306093	
3642.529883	0.315733	
3642.531414	0.326665	
3642.533132	0.336136	
3642.534654	0.325356	
3642.536165	0.324986	
3642.537818	0.317521	
3642.539299	0.365474	
3642.540941	0.377962	
3642.542459	0.421061	
3642.544101	0.405415	
3642.545577	0.410322	
3642.547335	0.422761	
3642.548808	0.411937	
3642.550524	0.486956	
3642.552007	0.484515	
3642.553720	0.469018	
3642.555213	0.489974	
3642.557001	0.511827	
3642.558480	0.545178	
3642.560271	0.555108	
3642.561748	0.587213	
3642.563545	0.589501	
3642.565028	0.573481	
3642.566806	0.618683	
3642.568294	0.632097	
3642.570076	0.648089	
3642.571572	0.677500	
3642.573344	0.683555	
3642.574848	0.692429	
3642.576583	0.724273	
3642.578109	0.736543	
3642.579833	0.759964	
3642.581371	0.784412	
3642.583094	0.807232	
3642.584649	0.773032	
3642.586341	0.839692	
3642.587899	0.850992	
3642.589572	0.888757	
3642.591144	0.893148	
3642.592812	0.906272	
3642.594400	0.922422	
3642.596063	0.927526	
3642.597661	0.953363	
3642.599307	0.972429	
3642.600920	0.982263	
3642.602561	0.997691	
3642.604179	0.991673	
3642.605809	1.036649	
3642.607474	1.023738	
3642.608958	1.065612	
3642.610600	1.058873	
3642.612074	1.061423	
3642.613724	1.069431	
3642.615210	1.061508	
3642.616852	1.064529	
3642.618330	1.094890	
3642.620019	1.053258	
3642.621523	1.035581	
3642.623196	1.044657	
3642.624735	1.087909	
3642.626370	1.054116	
3642.627929	1.077117	
3642.629634	1.033495	
3642.631190	1.041423	
3642.632879	1.028878	
3642.634450	1.018082	
3642.636119	1.007657	
3642.637704	0.988639	
3642.639345	0.950463	
3642.640954	0.935945	
3642.642586	0.936300	
3642.644216	0.884419	
3642.645829	0.927973	
3642.647499	0.862650	
3642.649106	0.845694	
3642.650787	0.802233	
3642.652383	0.838355	
3642.654054	0.769950	
3642.655628	0.762804	
3642.657336	0.687047	
3642.658929	0.687011	
3642.660613	0.654329	
3642.662179	0.621639	
3642.663898	0.574395	
3642.665438	0.566858	
3642.667151	0.520194	
3642.668689	0.482984	
3642.670417	0.449380	
3642.671930	0.418052	
3642.673662	0.359790	
3642.675154	0.332499	
3642.676940	0.317026	
3642.678426	0.285943	
3642.679956	0.202509	
3642.681508	0.195947	
3642.683083	0.202412	
3642.684617	0.196265	
3642.686121	0.117241	
3642.687768	0.070211	
3642.689334	0.021234	
3642.690950	-0.007145	
3642.692489	-0.028999	
3642.694169	-0.049068	
3642.695646	-0.109444	
3642.697359	-0.151009	
3642.698837	-0.171726	
3642.700563	-0.229202	
3642.702130	-0.256974	
3642.703808	-0.295146	
3642.705354	-0.283480	
3642.707076	-0.365239	
3642.708590	-0.370439	
3642.710356	-0.414932	
3642.711834	-0.429003	
3642.713619	-0.505835	
3642.715111	-0.484546	
3642.716889	-0.564125	
3642.718380	-0.559537	
3642.720138	-0.617226	
3642.721629	-0.628896	
3642.723409	-0.668499	
3642.724897	-0.698530	
3642.726653	-0.719550	
3642.728162	-0.752542	
3642.729885	-0.768542	
3642.731416	-0.772748	
3642.733110	-0.810356	
3642.734650	-0.825132	
3642.736366	-0.841572	
3642.737924	-0.865105	
3642.739619	-0.882092	
3642.741179	-0.892091	
3642.742864	-0.901146	
3642.744438	-0.915648	
3642.746113	-0.925824	
3642.747704	-0.902149	
3642.749334	-0.941800	
3642.750953	-0.952584	
3642.752586	-0.932189	
3642.754209	-0.987981	
3642.755742	-0.978728	
3642.757374	-0.953245	
3642.758865	-0.971388	
3642.760515	-0.972552	
3642.762011	-0.932737	
3642.763731	-0.967561	
3642.765219	-0.929296	
3642.766943	-0.919882	
3642.768427	-0.934473	
3642.770135	-0.882378	
3642.771615	-0.904196	
3642.773288	-0.886693	
3642.774805	-0.859751	
3642.776537	-0.825901	
3642.778071	-0.825909	
3642.779793	-0.807500	
3642.781332	-0.835183	
3642.783044	-0.787955	
3642.784595	-0.739820	
3642.786285	-0.746531	
3642.787851	-0.748400	
3642.789528	-0.700802	
3642.791122	-0.696282	
3642.792751	-0.669752	
3642.794350	-0.647177	
3642.796000	-0.622161	
3642.797609	-0.621218	
3642.799237	-0.577443	
3642.800856	-0.587058	
3642.802479	-0.540374	
3642.804160	-0.547637	
3642.805734	-0.502810	
3642.807397	-0.512800	
3642.808987	-0.438776	
3642.810644	-0.476582	
3642.812229	-0.408821	
3642.813938	-0.444339	
3642.815491	-0.370786	
3642.817207	-0.405200	
3642.818755	-0.365625	
3642.820455	-0.343631	
3642.821987	-0.348735	
3642.823716	-0.314284	
3642.825225	-0.281055	
3642.826962	-0.289615	
3642.828457	-0.286598	
3642.830092	-0.257751	
3642.831578	-0.254468	
3642.833184	-0.267475	
3642.834709	-0.247112	
3642.836242	-0.202942	
3642.837848	-0.237388	
3642.839443	-0.229102	
3642.841058	-0.174542	
3642.842603	-0.149317	
3642.844233	-0.175565	
3642.845756	-0.141945	
3642.847455	-0.140829	
3642.849047	-0.126553	
3642.850718	-0.138460	
3642.852309	-0.072420	
3642.853974	-0.118456	
3642.855564	-0.066712	
3642.857240	-0.097078	
3642.858801	-0.083107	
3642.860532	-0.050788	
3642.862073	-0.057878	
3642.863783	-0.071784	
3642.865329	-0.072356	
3642.867050	-0.063401	
3642.868555	-0.013397	
3642.870305	-0.050691	
3642.871804	-0.022691	
3642.873588	-0.031843	
3642.875067	-0.020403	
3642.876854	-0.019258	
3642.878336	-0.000559	
3642.880122	-0.023545	
3642.881603	-0.005180	
3642.883366	-0.019440	
3642.884868	-0.000156	
3642.886629	0.005584	
3642.888141	0.027369	
3642.889867	0.010366	
3642.891388	0.036091	
3642.893110	0.018970	
3642.894657	0.030475	
3642.896345	0.030963	
3642.897890	0.029392	
3642.899606	0.028602	
3642.901195	-0.013671	
3642.902695	-0.010702	
3642.904347	0.033279	
3642.905851	0.054279	
3642.907509	0.020908	
3642.909009	0.051455	
3642.910723	0.040425	
