time (s)	magX	magY	magZ
3642.483882	-178.620697	-66.478088	-93.967857
3642.487215	-181.893631	-67.705444	-97.766808
3642.490548	-184.932785	-68.874344	-102.676216
3642.493887	-188.673294	-70.218582	-107.644073
3642.497216	-192.121567	-72.205719	-112.378143
3642.500553	-195.978958	-73.725311	-117.053772
3642.503880	-199.544113	-75.887787	-122.196960
3642.507219	-202.875534	-77.115128	-127.866165
3642.510543	-206.674454	-79.043839	-133.418472
3642.513880	-210.590286	-79.978958	-139.847458
3642.517215	-213.337234	-81.732330	-146.218002
3642.520539	-217.019302	-83.661026	-152.646988
3642.523888	-220.935135	-85.472824	-159.894226
3642.527214	-224.967850	-86.817062	-166.440094
3642.530545	-227.422562	-88.628860	-173.453552
3642.534753	-235.488022	-92.720047	-188.707779
3642.538145	-238.877853	-94.824081	-197.883698
3642.541456	-242.384567	-95.817657	-206.007599
3642.544312	-245.540634	-97.512573	-215.358856
3642.547644	-248.696671	-99.791931	-224.943893
3642.550969	-251.443588	-101.253082	-234.353592
3642.553872	-254.774979	-102.831100	-243.997086
3642.557214	-257.521912	-105.110458	-254.575684
3642.560538	-260.444214	-106.630051	-264.628296
3642.563876	-263.191101	-108.149612	-275.089996
3642.567212	-265.295166	-109.844543	-287.947998
3642.570538	-267.399170	-111.948563	-298.643494
3642.573872	-269.094116	-113.292816	-310.274109
3642.577211	-271.022827	-114.870834	-322.021606
3642.580569	-272.074829	-116.039749	-334.645813
3642.583875	-273.126831	-117.617767	-348.205139
3642.587206	-273.652832	-118.903564	-360.887787
3642.590539	-273.652832	-119.838699	-374.563995
3642.593865	-273.243713	-121.299835	-387.947998
3642.597200	-272.659241	-122.293396	-401.565765
3642.600540	-272.308594	-123.053192	-416.352448
3642.603887	-270.204590	-123.929871	-446.451782
3642.608067	-265.236694	-124.572769	-460.478668
3642.611400	-262.080627	-124.572769	-474.563995
3642.614721	-258.340149	-124.748108	-489.701324
3642.617621	-253.430740	-125.098770	-504.955597
3642.620963	-248.229111	-124.806549	-519.508484
3642.624294	-242.969040	-123.988312	-533.243164
3642.627196	-236.423141	-122.994736	-549.315613
3642.630542	-228.240799	-122.468735	-562.582703
3642.633864	-221.052017	-121.124481	-577.135620
3642.637199	-212.694321	-119.604919	-590.753418
3642.640532	-203.167740	-117.851547	-603.319092
3642.643872	-193.524277	-115.981293	-616.819946
3642.647237	-182.536530	-113.818817	-628.801270
3642.650542	-172.133255	-111.364120	-641.074829
3642.653864	-159.918182	-108.850967	-651.828735
