crossing time (s)	slope (V/s)	crossing number
3641.667372	-22.504904	4590
3642.691464	-22.213995	4591
3643.744295	-22.369105	4592
3644.792073	-22.241224	4593
3645.825893	-21.023545	4594
3646.881717	-21.445802	4595
3647.901664	-21.035134	4596
3648.972975	-21.669558	4597
3650.012913	-20.870613	4598
3651.035775	-20.219754	4599
3652.104087	-19.205232	4600
3653.151624	-20.302798	4601
3654.163124	-20.287195	4602
3655.249977	-19.907681	4603
3656.264262	-19.183690	4604
3657.306959	-18.914699	4605
3658.361479	-18.627686	4606
3659.399254	-18.502332	4607
3660.457991	-18.943225	4608
3661.460101	-18.263727	4609
3662.536143	-18.131425	4610
3663.586296	-19.232652	4611
3664.609875	-17.733175	4612
3665.666910	-17.610409	4613
3666.713567	-16.910931	4614
3667.762977	-17.535797	4615
3668.807889	-16.249957	4616
3669.846226	-16.589903	4617
3670.896843	-16.215055	4618
3671.911528	-15.910345	4619
3672.981326	-17.045339	4620
3674.012249	-15.600031	4621
3675.046646	-14.895404	4622
3676.113530	-15.664002	4623
3677.144371	-14.677427	4624
3678.183673	-15.877891	4625
3679.247272	-14.670823	4626
3680.275854	-14.814081	4627
3681.317082	-14.756121	4628
3682.374189	-14.881922	4629
3683.414649	-14.056560	4630
3684.474591	-12.628478	4631
3685.483437	-12.864054	4632
3686.535030	-13.810619	4633
3687.575552	-13.383035	4634
3688.643289	-13.860325	4635
3689.669977	-12.897342	4636
3690.725686	-12.220894	4637
3691.754881	-13.167229	4638
3692.823403	-12.800265	4639
3693.837336	-13.140286	4640
3694.894072	-13.022495	4641
3695.927981	-11.782423	4642
3696.992875	-11.934889	4643
3698.035580	-11.998008	4644
3699.062320	-12.079705	4645
3700.114144	-11.583699	4646
3701.141349	-11.286327	4647
3702.189409	-11.461867	4648
3703.232671	-10.994552	4649
3704.285832	-10.480065	4650
3705.341817	-10.466091	4651
3706.363827	-10.494793	4652
3707.428247	-10.436853	4653
3708.466690	-10.697700	4654
3709.512543	-10.174701	4655
3710.561852	-9.775232	4656
3711.583132	-9.423362	4657
3712.634305	-9.799260	4658
3713.668764	-9.375756	4659
3714.720148	-10.009839	4660
3715.764988	-9.775805	4661
3716.816893	-9.101557	4662
3717.851056	-8.460573	4663
3718.903084	-9.252811	4664
3719.949075	-9.572370	4665
3720.966989	-7.935571	4666
3722.024587	-9.068527	4667
3723.064748	-8.058475	4668
3724.113213	-8.296255	4669
3725.156154	-7.500626	4670
3726.200190	-8.037786	4671
3727.252621	-7.283312	4672
3728.275912	-7.780184	4673
3729.337930	-7.228906	4674
3730.386000	-8.291720	4675
3731.428096	-6.966117	4676
3732.465975	-6.564167	4677
3733.519353	-7.560525	4678
3734.539013	-7.056317	4679
3735.595789	-7.216961	4680
3736.636191	-7.269980	4681
3737.679618	-7.580074	4682
3738.728932	-6.876194	4683
3739.779874	-5.936376	4684
3740.786169	-6.376155	4685
3741.859537	-5.838542	4686
3742.890772	-6.603914	4687
3743.968451	-6.312314	4688
3744.982651	-6.590183	4689
3746.051680	-6.067881	4690
3747.084212	-6.812527	4691
3748.119745	-6.258064	4692
3749.162856	-6.372654	4693
3750.203787	-5.076605	4694
3751.263411	-4.794789	4695
3752.279710	-5.121803	4696
3753.356865	-5.396098	4697
3754.383379	-5.617363	4698
3755.429470	-5.154057	4699
3756.478363	-5.995043	4700
3757.516749	-5.260282	4701
3758.564418	-5.445242	4702
3759.620787	-4.808302	4703
3760.650155	-4.498718	4704
3761.680397	-4.841999	4705
3762.725864	-4.073152	4706
3763.791454	-4.397453	4707
3764.803315	-4.678825	4708
3765.877838	-4.711660	4709
3766.908203	-3.943757	4710
3767.949214	-5.076440	4711
3768.984737	-4.476048	4712
3770.028618	-4.422654	4713
3771.082279	-4.273715	4714
3772.115431	-4.551148	4715
3773.190349	-4.497192	4716
3774.184662	-4.134132	4717
3775.273747	-4.092505	4718
3776.282335	-3.771148	4719
3777.363143	-3.280859	4720
3778.373570	-4.813948	4721
3779.440630	-3.920267	4722
3780.463272	-3.132826	4723
3781.524838	-3.623964	4724
3782.534132	-3.282814	4725
3783.624278	-2.344830	4726
3784.631263	-3.831261	4727
3785.706148	-3.635355	4728
3786.718973	-3.545725	4729
3787.797874	-3.713184	4730
3788.803402	-3.691345	4731
3789.881293	-3.298534	4732
3790.908211	-3.034256	4733
3791.953370	-2.751271	4734
3793.008434	-2.346156	4735
3794.041490	-3.476216	4736
3795.104552	-3.049274	4737
3796.103922	-3.618168	4738
3797.183673	-2.298665	4739
3798.201636	-3.911620	4740
3799.265380	-2.004034	4741
3800.291773	-2.886017	4742
3801.360346	-3.546249	4743
3802.382750	-2.478978	4744
3803.442702	-3.642220	4745
3804.487012	-2.042546	4746
3805.547738	-3.220968	4747
3806.542400	-2.436674	4748
3807.628115	-2.293760	4749
3808.629687	-1.519838	4750
3809.708930	-2.346404	4751
3810.742153	-2.064097	4752
3811.800776	-2.608573	4753
3812.819707	-1.420282	4754
3813.879271	-2.833190	4755
3814.927070	-1.926100	4756
3815.937950	-2.582211	4757
3817.025355	-2.027926	4758
