time (s)	magX	magY	magZ
4385.005107	98.070137	265.774994	161.473999
4385.008367	95.673874	259.872009	153.466980
4385.011693	92.985390	254.495026	144.992401
4385.014626	90.939804	249.059601	137.452942
4385.017940	89.011108	243.565750	130.322601
4385.021276	86.497955	238.364105	123.309166
4385.024176	84.043251	233.279373	116.471062
4385.027515	81.880775	227.960846	110.392754
4385.030847	79.542961	221.940964	105.015785
4385.034174	77.497375	217.090012	99.112801
4385.037512	75.334892	212.472824	93.911156
4385.040843	73.873764	207.446518	89.060188
4385.044180	71.945061	203.413788	83.449440
4385.047522	69.315025	198.504379	78.306252
4385.050840	68.087669	193.945648	73.922844
4385.054177	66.626534	188.802460	69.364113
4385.057510	64.405609	185.237289	65.740501
4385.060842	62.944481	181.263000	62.935112
4385.064214	61.483345	177.347168	58.551720
4385.067511	60.372883	173.548218	55.395676
4385.070845	58.385742	169.164810	52.005844
4385.074179	57.333725	166.008759	49.083565
4385.078377	53.534779	158.995331	44.349495
4385.081708	52.248981	154.962585	41.661011
4385.085112	51.138519	152.040314	39.790764
4385.087970	50.086502	148.767395	36.868492
4385.091286	49.502048	145.436005	35.056686
4385.094603	48.157806	142.805969	33.011101
4385.097500	47.339569	139.240784	30.790176
4385.100841	46.229107	136.318527	28.569252
4385.104175	44.826420	133.980713	27.283455
4385.107538	44.592640	130.766205	25.120979
4385.110837	43.423733	128.194611	23.659843
4385.114176	42.430161	125.389244	22.198708
4385.117506	41.378143	122.759201	21.088249
4385.120835	40.443016	120.830505	19.276443
4385.124170	40.092346	117.674461	18.107536
4385.127500	39.274109	115.161308	16.997070
4385.130833	38.748104	112.881935	15.068375
4385.134170	37.579197	110.719467	13.665688
4385.137505	36.760963	108.732323	13.315018
4385.140837	36.118061	105.926941	11.620102
4385.144165	35.475163	104.290466	10.860313
4385.147505	35.007599	102.653999	9.340736
4385.151788	33.546467	98.445938	8.113380
4385.155016	33.020458	96.341904	7.178253
4385.158375	32.611343	95.056107	5.834007
4385.161256	32.319115	93.127411	5.658676
4385.164589	31.617769	91.607834	5.366447
4385.167917	30.741089	89.620689	4.255989
4385.170835	29.805964	88.218002	3.379303
4385.174164	29.747519	86.639977	3.028633
4385.177500	28.987730	85.412628	2.502625
4385.180835	28.111050	83.717712	1.859726
4385.184160	27.760378	82.022797	1.859726
4385.187502	27.292814	80.912331	0.573929
4385.190831	27.409706	79.568085	0.983047
4385.194199	26.591471	78.516068	-0.185856
4385.197493	26.357689	77.522507	-0.361195
4385.200843	25.422564	76.295151	-0.419643
4385.204164	25.539455	75.126244	-1.530102
4385.207491	24.662771	73.489769	-1.120987
4385.210832	24.604328	73.197540	-1.530102
4385.214164	24.136765	72.145523	-1.413212
4385.217488	23.844536	71.210403	-2.231445
4385.220823	23.493866	70.158386	-1.880775
4385.225040	22.909412	68.638809	-1.939224
4385.228364	23.143192	67.820572	-3.458801
4385.231756	22.734074	66.593216	-3.517242
4385.234612	22.500294	65.774986	-3.283463
4385.237984	22.734074	65.073639	-3.283463
4385.241250	22.091175	64.489189	-3.575691
4385.244177	21.565170	64.021622	-3.751026
4385.247486	21.272942	62.794273	-3.867916
4385.250821	20.630043	62.209816	-4.043255
4385.254161	21.039162	61.566917	-4.043255
4385.257491	20.630043	61.508476	-4.627708
4385.260822	20.396263	60.748684	-4.803043
4385.264154	19.928699	60.047340	-5.095272
4385.267491	19.694920	59.521332	-5.036823
4385.270818	19.870255	58.235535	-5.445942
4385.274160	19.811810	58.177090	-5.796616
4385.277486	19.402691	57.651081	-5.562836
4385.280817	19.578026	57.008183	-5.796616
4385.284150	18.935127	56.248390	-6.030396
4385.287503	19.052021	56.131500	-7.316193
4385.290823	18.526012	55.430157	-6.381069
4385.294154	18.642902	55.021042	-6.556400
4385.298408	18.116894	54.319695	-6.322620
4385.301676	17.532440	53.735241	-6.147285
4385.304989	17.766224	53.443016	-6.497959
4385.307905	17.883114	52.975452	-7.140854
4385.311248	17.590885	53.384571	-6.381069
4385.314574	17.181770	52.566334	-6.556400
4385.317481	17.123325	52.390999	-7.082413
4385.320813	17.123325	52.040329	-6.848633
4385.324172	17.064877	51.981880	-6.790184
4385.327479	16.421978	52.215664	-6.907074
4385.330821	17.590885	51.572765	-6.205730
4385.334153	16.889542	50.812973	-6.556400
4385.337506	16.947987	51.222092	-5.913506
4385.340813	16.421978	50.871418	-6.322620
