crossing time (s)	slope (V/s)	crossing number
4384.850843	37.139967	2996
4385.904851	39.068758	2997
4386.939245	36.721764	2998
4387.976365	37.532266	2999
4389.029145	35.939761	3000
4390.065108	35.296494	3001
4391.121856	36.362756	3002
4392.144581	36.168121	3003
4393.206191	34.308826	3004
4394.238256	34.083284	3005
4395.287935	33.853839	3006
4396.327985	34.298947	3007
4397.377875	32.686767	3008
4398.402766	32.235099	3009
4399.452923	32.573161	3010
4400.488435	31.750117	3011
4401.552112	32.538271	3012
4402.582657	30.243525	3013
4403.634040	30.531568	3014
4404.672520	31.775630	3015
4405.714080	29.617605	3016
4406.765819	29.821737	3017
4407.804304	30.156496	3018
4408.848828	28.665029	3019
4409.885790	29.342496	3020
4410.939052	28.336982	3021
4411.969032	28.081026	3022
4413.025110	27.962224	3023
4414.048745	27.736962	3024
4415.100928	26.652588	3025
4416.140118	26.867193	3026
4417.189391	26.107029	3027
4418.226276	25.776846	3028
4419.265857	26.067300	3029
4420.310765	24.920944	3030
4421.351169	24.451750	3031
4422.408108	24.764525	3032
4423.447896	24.306066	3033
4424.487105	24.255828	3034
4425.524354	23.889885	3035
4426.583853	23.619563	3036
4427.617391	23.099664	3037
4428.662862	23.049974	3038
4429.695872	23.037033	3039
4430.742075	21.447133	3040
4431.780024	22.225449	3041
4432.839102	21.520608	3042
4433.870002	21.223237	3043
4434.927679	21.006993	3044
4435.952859	21.040472	3045
4437.001622	20.172899	3046
4438.059255	20.556433	3047
4439.083985	20.085195	3048
4440.132037	19.556913	3049
4441.169185	19.191726	3050
4442.215327	19.586889	3051
4443.256515	18.901044	3052
4444.316013	18.771697	3053
4445.334575	18.251641	3054
4446.389073	18.342388	3055
4447.424304	18.005186	3056
4448.476358	17.500496	3057
4449.509366	17.502621	3058
4450.563074	17.153678	3059
4451.596930	16.704944	3060
4452.653392	16.229669	3061
4453.679763	16.343580	3062
4454.727152	16.137063	3063
4455.760242	15.503517	3064
4456.821237	15.554981	3065
4457.857198	15.457390	3066
4458.908529	15.412388	3067
4459.933067	14.793025	3068
4460.983357	14.620752	3069
4462.013600	14.230562	3070
4463.065617	14.444200	3071
4464.102089	13.771830	3072
4465.162356	14.002058	3073
4466.181862	12.870983	3074
4467.246806	13.706393	3075
4468.283665	13.059300	3076
4469.326623	12.943585	3077
4470.366085	12.283653	3078
4471.415360	12.794962	3079
4472.453309	12.219985	3080
4473.485924	12.002535	3081
4474.550012	11.995720	3082
4475.564649	11.998988	3083
4476.631106	11.910192	3084
4477.653463	11.624387	3085
4478.722029	11.417349	3086
4479.746998	11.008721	3087
4480.798352	10.737433	3088
4481.825473	10.553132	3089
4482.909249	10.379631	3090
4483.919487	10.374141	3091
4484.969503	9.934492	3092
4485.991217	10.150005	3093
4487.049899	9.870393	3094
4488.094503	9.496996	3095
4489.147777	9.759195	3096
4490.165512	9.736595	3097
4491.232187	9.216351	3098
4492.259794	9.262916	3099
4493.315548	9.529793	3100
4494.355344	8.895827	3101
4495.386928	8.805932	3102
4496.440057	8.037237	3103
4497.472115	8.149328	3104
4498.510325	8.340336	3105
4499.562219	8.329613	3106
4500.609563	7.649124	3107
4501.648114	7.982535	3108
4502.687775	8.023647	3109
4503.749145	7.478210	3110
4504.773722	7.167060	3111
4505.821295	6.759957	3112
4506.852727	6.873658	3113
4507.904441	7.090680	3114
4508.937273	6.930520	3115
4509.999520	6.946211	3116
4511.033745	7.301574	3117
4512.085233	6.413617	3118
4513.114241	5.900691	3119
4514.165710	6.558867	3120
4515.199356	5.967228	3121
4516.254025	5.378126	3122
4517.278578	6.473058	3123
4518.349102	6.047836	3124
4519.356204	5.778036	3125
4520.427166	6.197109	3126
4521.448785	5.901488	3127
4522.519514	5.587938	3128
4523.552907	5.343793	3129
4524.594813	5.451781	3130
4525.623045	5.152664	3131
4526.686876	4.765377	3132
4527.718911	5.488918	3133
4528.755660	4.631996	3134
4529.798414	4.900506	3135
4530.844229	4.811356	3136
4531.885360	4.925546	3137
4532.923541	4.435224	3138
4533.978702	3.854573	3139
4535.015874	4.366832	3140
4536.063812	4.786142	3141
4537.097304	4.326785	3142
4538.165773	4.105681	3143
4539.183855	4.283762	3144
4540.244303	3.583035	3145
4541.280503	3.911368	3146
4542.335127	3.913586	3147
4543.358133	3.630324	3148
4544.424899	3.607271	3149
4545.437662	3.510660	3150
4546.500582	3.414802	3151
4547.525623	3.240718	3152
4548.594047	3.356053	3153
4549.607525	3.600691	3154
4550.671501	3.499652	3155
4551.699704	3.102165	3156
4552.753649	3.315700	3157
4553.795601	3.191264	3158
4554.832921	2.741128	3159
4555.892776	3.056306	3160
4556.948215	2.487703	3161
4557.963519	2.655865	3162
4559.018264	2.871498	3163
4560.055672	2.512369	3164
4561.095913	2.868617	3165
4562.148885	2.707207	3166
4563.179964	2.609140	3167
4564.246890	2.390910	3168
4565.258680	2.524208	3169
4566.346127	2.499848	3170
4567.343726	2.669734	3171
4568.438174	1.769327	3172
4569.429441	2.384800	3173
4570.517200	2.333098	3174
4571.508305	2.070531	3175
4572.613198	2.071795	3176
4573.600964	2.570029	3177
4574.712010	1.307620	3178
4575.690730	1.931881	3179
4576.806560	2.270113	3180
4577.788701	1.627662	3181
4578.893517	1.946499	3182
4579.881178	2.272923	3183
4581.979133	1.523052	3184
