time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4383.812607	76.730286	1.911644	0.100000	179
4385.897322	77.351936	1.891339	0.066192	181
4387.982147	89.220139	1.753168	0.100000	183
4390.067119	77.380394	1.843707	0.064470	185
4392.152332	77.383476	1.820951	0.064329	187
4394.238967	77.301994	1.796368	0.063765	189
4396.325868	77.356552	1.773659	0.063580	191
4398.412646	60.449673	1.622239	0.100000	193
4400.499489	77.546356	1.733815	0.063223	195
4402.586783	85.934021	1.595152	0.100000	197
4404.673687	77.631607	1.696120	0.062006	199
4406.760447	65.231216	1.538321	0.100000	201
4408.846566	77.608627	1.658621	0.061202	203
4410.932596	77.244057	1.629324	0.100000	205
4413.018494	77.224838	1.609708	0.100000	207
4415.103212	90.338440	1.446542	0.100000	209
4417.188299	85.394814	1.448537	0.100000	211
4419.272608	77.934082	1.553595	0.059342	213
4421.357218	78.085091	1.531169	0.058941	215
4423.441641	78.248924	1.509088	0.058563	217
4425.525678	78.409142	1.488676	0.057893	219
4427.610679	78.569633	1.469293	0.057485	221
4429.695369	77.224731	1.446208	0.100000	223
4431.781287	78.779526	1.426398	0.056351	225
4433.867611	78.829330	1.404945	0.055307	227
4435.954337	78.750748	1.384100	0.054610	229
4438.042574	78.511879	1.361372	0.053601	231
4440.129251	78.280777	1.339166	0.052745	233
4442.216441	77.975616	1.319786	0.051975	235
4444.303950	77.717209	1.303560	0.051387	237
4446.389864	77.602005	1.286933	0.050696	239
4448.475669	77.660004	1.271229	0.050005	241
4450.561533	77.622841	1.246379	0.100000	243
4452.647746	77.840645	1.236397	0.048761	245
4454.732400	77.903511	1.218165	0.047998	247
4456.818573	78.016701	1.199152	0.047434	249
4458.903756	74.441231	1.249089	0.100000	251
4460.988273	78.002419	1.151375	0.100000	253
4463.073109	79.378105	1.137435	0.100000	255
4465.158403	78.349060	1.127260	0.044211	1
4467.241935	78.109177	1.102136	0.100000	3
4469.325028	78.620186	1.094561	0.042908	5
4471.408681	78.750961	1.077316	0.042116	7
4473.490790	78.841751	1.060647	0.041428	9
4475.573275	78.811737	1.044123	0.040402	11
4477.657478	78.791351	1.025770	0.039795	13
4479.742627	78.668694	1.007625	0.039019	15
4481.827348	258.633911	-0.988057	-0.038455	17
4483.913220	258.620422	-0.972376	-0.037926	19
4485.998498	258.631866	-0.956364	-0.037297	21
4488.086588	258.731354	-0.939253	-0.036685	23
4490.171517	258.803223	-0.925055	-0.035953	25
4492.259378	258.883667	-0.911272	-0.035222	27
4494.346394	258.892029	-0.898083	-0.034703	29
4496.432355	258.898560	-0.883974	-0.034102	31
4498.516421	258.873047	-0.868856	-0.033239	33
4500.603120	258.948730	-0.855485	-0.032737	35
4502.686586	258.997345	-0.839810	-0.032411	37
4504.771510	258.980957	-0.825552	-0.031421	39
4506.854556	258.993835	-0.811401	-0.030964	41
4508.938289	259.022156	-0.797797	-0.030437	43
4511.023484	259.130981	-0.784334	-0.030046	45
4513.105843	259.211731	-0.770508	-0.029414	47
4515.190365	259.233887	-0.755719	-0.028668	49
4517.274453	259.334198	-0.741306	-0.028540	51
4519.358507	259.396973	-0.727631	-0.027374	53
4521.445390	259.444458	-0.713696	-0.026783	55
4523.534916	259.457550	-0.700670	-0.025820	57
4525.620388	259.414093	-0.687475	-0.025148	59
4527.709588	259.276184	-0.676200	-0.024194	61
4529.796118	259.118805	-0.663784	-0.023270	63
4531.884265	258.912964	-0.653231	-0.022485	65
4533.972894	258.772644	-0.641717	-0.022112	67
4536.059887	258.669861	-0.631990	-0.021387	69
4538.149350	258.655792	-0.621920	-0.020795	71
4540.235027	258.673615	-0.610407	-0.020098	73
4542.323084	258.674072	-0.600527	-0.019504	75
4544.409765	258.671265	-0.589647	-0.018779	77
4546.492955	258.782135	-0.578973	-0.018205	79
4548.579562	258.831421	-0.567977	-0.017653	81
4550.663026	258.887970	-0.556523	-0.016878	83
4552.746769	259.011169	-0.544645	-0.016538	85
4554.829074	259.125244	-0.533087	-0.015901	87
4556.919796	259.152954	-0.524254	-0.015429	89
4558.999506	259.184143	-0.512691	-0.014615	91
4561.080938	259.195557	-0.500931	-0.014118	93
4563.164844	259.205353	-0.487828	-0.013500	95
4565.247452	259.142242	-0.475812	-0.013013	97
4567.330180	259.133881	-0.463450	-0.012541	99
4569.414564	259.131927	-0.453821	-0.012349	101
4571.497929	258.990631	-0.440297	-0.011216	103
4573.587044	259.019592	-0.427520	-0.011175	105
4575.675648	259.085602	-0.417007	-0.010847	107
4577.766039	259.196991	-0.407089	-0.010745	109
4579.856862	349.213867	-0.002527	-0.100000	111
