time (s)	magX	magY	magZ
10098.984837	175.634720	110.456467	122.111053
10098.988168	176.686737	111.099350	125.033310
10098.991516	178.206314	111.216248	126.611328
10098.994834	179.082993	111.333130	128.949142
10098.998198	180.602570	111.976044	130.468735
10099.001495	181.771484	112.151367	133.157227
10099.004833	182.765045	112.794281	135.436584
10099.008164	183.758606	113.320282	138.183517
10099.012345	186.154877	114.255402	142.450027
10099.015682	188.025131	114.956741	145.021637
10099.018597	189.194031	114.781418	147.300995
10099.021918	191.414963	115.658096	149.755707
10099.025280	192.934540	116.125656	152.444183
10099.028161	194.220337	116.242538	155.308014
10099.031499	195.447693	116.476334	157.996490
10099.034825	196.616592	117.060791	161.152542
10099.038157	198.136169	117.820572	164.250137
10099.041530	199.538864	117.119232	167.756866
10099.044825	200.649323	117.703674	170.386917
10099.048160	202.285797	118.112808	173.484528
10099.051491	203.454712	118.814148	176.699005
10099.054823	205.091156	119.515488	180.088837
10099.058155	206.143188	119.457047	182.894211
10099.061494	208.188782	120.041489	187.394501
10099.064826	210.059021	119.690826	190.082993
10099.068156	211.111053	120.099945	194.583282
10099.071490	212.104614	120.450623	198.148437
10099.074828	213.799530	120.216827	202.005859
10099.078152	215.377563	120.392166	205.746338
10099.082367	217.890717	120.976624	213.636475
10099.085787	219.059601	121.093506	218.370544
10099.089091	220.403839	121.502625	223.104614
10099.091945	221.280548	120.859726	227.546448
10099.095258	223.209229	121.327286	231.345428
10099.098578	224.436584	121.794861	235.904144
10099.101488	225.663940	121.210403	241.631805
10099.104824	226.949738	120.976624	246.307434
10099.108154	227.475739	120.742844	251.450623
10099.111486	229.229095	120.976624	256.418488
10099.114822	230.222687	120.333725	261.035675
10099.118153	231.099365	120.333725	266.997070
10099.121490	232.209808	119.515488	271.614258
10099.124819	233.086487	119.340149	277.575684
10099.128177	234.196960	118.931030	282.718872
10099.131481	235.365875	118.229691	288.095856
10099.134821	235.716522	117.294571	295.050842
10099.138150	236.651672	117.177673	300.135590
10099.141481	237.645233	115.891876	305.863251
10099.144819	238.229706	115.190536	311.590881
10099.148163	238.521912	114.313858	318.078308
10099.151487	238.872589	112.911163	339.060181
10099.155668	239.515472	111.157806	337.014618
10099.158997	240.392151	109.988892	343.443604
10099.162328	240.509064	108.527756	349.521912
10099.165245	240.567505	107.241959	356.126251
10099.168578	240.392151	106.014603	362.438324
10099.171949	239.573944	103.793686	369.627136
10099.174808	239.573944	102.683228	375.997681
10099.178149	238.989471	100.696091	383.011078
10099.181483	238.463470	99.118057	390.083008
10099.184829	237.352997	96.955582	396.804230
10099.188155	236.943878	95.202225	403.408569
10099.191478	235.774994	92.747513	410.714172
10099.194813	234.898315	90.643478	418.078308
10099.198141	234.080078	88.422562	426.026886
10099.201475	232.326721	85.675629	432.806580
10099.204810	230.222687	82.694916	439.819977
10099.208142	228.819977	80.064880	447.534790
10099.211479	227.358856	77.551727	454.372864
10099.214848	225.079468	74.454117	460.801880
10099.218147	222.624786	71.356522	467.990662
10099.221484	220.871399	67.908241	475.413208
10099.225679	215.494446	61.245472	489.264771
10099.229012	211.987732	58.030979	495.576843
10099.232399	209.766815	54.173584	503.174744
10099.235260	206.084747	50.725304	510.363525
10099.238564	202.694916	46.634132	516.149597
10099.241893	199.129761	42.776741	522.227966
10099.244802	195.506134	38.685562	528.949158
10099.248137	191.356506	34.711281	534.969055
10099.251474	186.505554	30.620106	541.690247
10099.254806	182.297485	25.067797	548.236084
10099.258176	177.855637	20.684395	553.788391
10099.261467	173.413788	15.891876	559.282288
10099.264806	168.270599	11.566920	564.776184
10099.268135	163.068970	6.248394	570.386902
10099.271476	157.984222	1.514320	574.887207
10099.274808	152.841034	-3.044418	580.790161
10099.278139	147.230286	-8.012276	584.647583
10099.281471	141.794861	-12.804790	589.206299
10099.284805	135.833435	-18.123322	593.531250
10099.288193	129.755112	-22.915836	597.914673
10099.291486	123.267677	-28.175922	601.421387
10099.296096	111.111038	-39.105198	608.434875
10099.298986	104.682053	-44.423733	611.473999
10099.302374	98.077728	-49.683811	613.519592
10099.305680	91.239624	-54.943890	615.506714
10099.308570	84.752190	-59.853306	617.727661
10099.311918	77.972527	-65.464050	620.357666
10099.314805	69.790176	-70.957916	620.942139
10099.318131	62.835182	-76.276459	621.526611
10099.321466	55.997078	-81.536530	621.935730
10099.324856	48.925186	-86.913498	622.637085
10099.328135	41.677963	-91.589127	622.344788
10099.331472	35.073639	-97.492111	622.578613
10099.334794	27.651077	-102.518417	621.818787
10099.338128	21.046753	-107.194046	621.234375
10099.341466	13.682640	-112.278793	620.591492
10099.344838	5.675629	-117.188202	618.487427
10099.348132	-1.337822	-122.039154	615.915833
10099.351464	-7.649918	-126.481003	614.805420
10099.354800	-14.897141	-131.273529	612.058411
10099.358125	-22.261253	-135.540039	609.194641
10099.361459	-29.040916	-140.098770	606.681458
10099.364798	-35.937462	-144.482178	603.583862
10099.369016	-49.555229	-152.898315	595.576843
10099.372381	-56.334892	-156.288147	592.070129
10099.375733	-61.945656	-160.846878	587.686707
10099.378610	-68.608421	-164.412048	582.894226
10099.381903	-74.686745	-167.743423	577.809448
10099.385226	-80.881935	-171.250153	572.783142
10099.388169	-86.901817	-173.763290	567.523071
10099.391455	-91.811226	-177.679138	563.081238
10099.394801	-97.947990	-180.835190	556.827576
10099.398122	-103.558739	-183.289886	551.099976
10099.401464	-108.935707	-186.036819	545.080078
10099.404788	-114.604912	-188.725296	538.943298
10099.408127	-119.514320	-191.355347	531.754517
10099.411457	-124.248390	-193.926956	525.325500
10099.414792	-128.924042	-195.095840	518.662781
10099.418128	-133.190521	-197.492126	512.175354
10099.421454	-137.632385	-199.187042	505.804810
10099.424793	-141.840454	-200.706604	499.083618
10099.428127	-145.464050	-202.635315	492.070129
10099.431476	-149.321472	-203.570435	485.056641
10099.434791	-153.178833	-204.563995	477.634155
10099.438978	-159.724731	-206.726471	463.957886
10099.442304	-162.646973	-207.544708	455.775574
10099.445629	-164.984802	-207.895401	449.288147
10099.448542	-168.082397	-208.538284	441.748688
