time (s)	det(V)
10098.983637	-0.178051	
10098.985237	-0.312657	
10098.986873	-0.115004	
10098.988490	-0.191662	
10098.990117	-0.179835	
10098.991787	-0.220151	
10098.993368	-0.208577	
10098.995041	-0.358548	
10098.996631	-0.240498	
10098.998303	-0.270452	
10098.999873	-0.205604	
10099.001561	-0.283093	
10099.003113	-0.125175	
10099.004845	-0.260647	
10099.006385	-0.111024	
10099.008123	-0.350616	
10099.009665	-0.131532	
10099.011396	-0.205596	
10099.012875	-0.315267	
10099.014522	-0.335824	
10099.016010	-0.290026	
10099.017608	-0.477842	
10099.019134	-0.351398	
10099.020762	-0.306091	
10099.022299	-0.357343	
10099.023928	-0.186055	
10099.025496	-0.424777	
10099.027083	-0.428475	
10099.028674	-0.444923	
10099.030329	-0.432927	
10099.031919	-0.366004	
10099.033568	-0.373364	
10099.035196	-0.366520	
10099.036811	-0.336742	
10099.038453	-0.472803	
10099.040069	-0.387028	
10099.041726	-0.528644	
10099.043313	-0.401695	
10099.044970	-0.556052	
10099.046544	-0.405570	
10099.048242	-0.498165	
10099.049788	-0.431368	
10099.051509	-0.570848	
10099.053054	-0.270501	
10099.054752	-0.583578	
10099.056283	-0.553434	
10099.058018	-0.488393	
10099.059519	-0.672745	
10099.061299	-0.495321	
10099.062777	-0.657127	
10099.064565	-0.546352	
10099.066039	-0.711626	
10099.067825	-0.647588	
10099.069299	-0.638774	
10099.071071	-0.633509	
10099.072553	-0.639882	
10099.074329	-0.690884	
10099.075829	-0.667907	
10099.077562	-0.612731	
10099.079082	-0.646077	
10099.080809	-0.696669	
10099.082340	-0.735260	
10099.083868	-0.791834	
10099.085496	-0.859506	
10099.086976	-0.814904	
10099.088614	-0.945571	
10099.090128	-0.735184	
10099.091781	-1.017307	
10099.093258	-0.841136	
10099.094977	-0.981346	
10099.096451	-0.821925	
10099.098158	-0.800583	
10099.099630	-0.812177	
10099.101330	-0.889456	
10099.102826	-0.821523	
10099.104615	-0.973906	
10099.106091	-0.857528	
10099.107858	-1.061522	
10099.109339	-1.168997	
10099.111119	-0.952274	
10099.112598	-1.078481	
10099.114356	-0.974438	
10099.115846	-1.073901	
10099.117599	-1.088503	
10099.119110	-1.029239	
10099.120864	-1.105370	
10099.122383	-0.994756	
10099.124112	-1.155571	
10099.125637	-1.237531	
10099.127336	-1.196116	
10099.128884	-1.248114	
10099.130573	-1.198485	
10099.132139	-1.225853	
10099.133826	-1.204012	
10099.135389	-1.295648	
10099.137059	-1.232339	
10099.138635	-1.310786	
10099.140298	-1.312966	
10099.141909	-1.443197	
10099.143536	-1.317409	
10099.145151	-1.454629	
10099.146766	-1.428566	
10099.148425	-1.421750	
10099.150028	-1.452583	
10099.151672	-1.504657	
10099.153276	-1.473313	
10099.154957	-1.500230	
10099.156438	-1.493144	
10099.158084	-1.469397	
10099.159560	-1.456789	
10099.161202	-1.507123	
10099.162684	-1.503122	
10099.164309	-1.514067	
10099.165814	-1.520198	
10099.167460	-1.522132	
10099.168984	-1.513987	
10099.170607	-1.492443	
10099.172181	-1.520928	
10099.173769	-1.509616	
10099.175363	-1.515320	
10099.177011	-1.527639	
10099.178608	-1.525600	
10099.180261	-1.525363	
10099.181878	-1.521786	
10099.183503	-1.524485	
10099.185121	-1.518084	
10099.186726	-1.525963	
10099.188403	-1.523179	
10099.189976	-1.525302	
10099.191647	-1.525282	
10099.193229	-1.527603	
10099.194908	-1.524460	
10099.196478	-1.525318	
10099.198164	-1.526390	
10099.199719	-1.520400	
10099.201437	-1.520718	
10099.202985	-1.522595	
10099.204686	-1.524493	
10099.206188	-1.520847	
10099.207958	-1.521266	
10099.209438	-1.525459	
10099.211224	-1.524670	
10099.212721	-1.527635	
10099.214511	-1.526269	
10099.215988	-1.527510	
10099.217765	-1.522768	
10099.219243	-1.526970	
10099.220994	-1.526027	
10099.222494	-1.526426	
10099.224241	-1.525991	
10099.225766	-1.523925	
10099.227325	-1.517213	
10099.228876	-1.519699	
10099.230363	-1.458867	
10099.232040	-1.510962	
10099.233519	-1.521375	
10099.235163	-1.514309	
10099.236667	-1.524388	
10099.238337	-1.520936	
10099.239828	-1.445086	
10099.241530	-1.520521	
10099.243010	-1.521802	
10099.244731	-1.524456	
10099.246244	-1.518502	
10099.247975	-1.505902	
10099.249459	-1.517032	
10099.251215	-1.520686	
10099.252696	-1.515594	
10099.254468	-1.520738	
10099.255945	-1.465208	
10099.257708	-1.400682	
10099.259203	-1.458533	
10099.260966	-1.432719	
10099.262461	-1.458912	
10099.264197	-1.346663	
10099.265716	-1.339935	
10099.267429	-1.312140	
10099.268965	-1.219214	
10099.270652	-1.212596	
10099.272203	-1.181614	
10099.273888	-1.138233	
10099.275452	-1.121165	
10099.277135	-1.066074	
10099.278713	-1.109398	
10099.280346	-1.084552	
10099.281931	-1.055926	
10099.283562	-0.794577	
10099.285171	-0.997282	
10099.286784	-0.665179	
10099.288452	-0.871389	
10099.290045	-0.780631	
10099.291703	-0.824391	
10099.293308	-0.634774	
10099.294961	-0.763547	
10099.296450	-0.645340	
10099.298016	-0.612533	
10099.299508	-0.460686	
10099.301152	-0.456915	
10099.302638	-0.515519	
10099.304251	-0.226669	
10099.305760	-0.199115	
10099.307338	-0.361307	
10099.308890	-0.099301	
10099.310528	-0.312480	
10099.312101	-0.175557	
10099.313684	-0.147150	
10099.315304	-0.162618	
