crossing time (s)	slope (V/s)	crossing number
10098.214914	32.018695	8522
10099.328902	26.001796	8523
10100.396560	30.439631	8524
10101.381287	27.673951	8525
10102.369802	27.775137	8526
10103.420041	28.948062	8527
10104.594124	30.853365	8528
10105.492024	28.665189	8529
10106.577129	29.983220	8530
10107.661881	27.495294	8531
10108.694394	27.678703	8532
10109.736506	23.924846	8533
10110.762022	29.590982	8534
10111.880590	26.928424	8535
10112.889426	30.006095	8536
10113.900848	26.263901	8537
10115.032590	27.222772	8538
10115.963360	30.808647	8539
10116.985608	29.473785	8540
10118.144414	26.834785	8541
10119.121678	29.137899	8542
10120.144743	27.356763	8543
10121.182498	28.623273	8544
10122.180363	27.353085	8545
10123.270555	31.061324	8546
10124.289409	25.100612	8547
10125.308204	24.339561	8548
10126.316952	25.019086	8549
10127.540493	26.702740	8550
10128.392303	25.877571	8551
10129.625772	27.403573	8552
10130.526995	23.454910	8553
10131.580114	25.536012	8554
10132.607920	21.339854	8555
10133.683052	27.889717	8556
10134.645135	22.564449	8557
10135.725577	25.538619	8558
10136.815776	27.234380	8559
10137.867108	27.495815	8560
10138.879039	19.514157	8561
10139.868171	24.211259	8562
10140.955348	24.555842	8563
10141.965410	28.632328	8564
10143.039909	23.010404	8565
10144.093096	28.820640	8566
10145.154266	22.113039	8567
10146.100849	25.498763	8568
10147.162249	24.199650	8569
10148.297992	25.434116	8570
10149.279524	22.038174	8571
10150.393312	27.848055	8572
10151.325028	21.335477	8573
10152.388810	24.831351	8574
10153.464062	22.149802	8575
10154.422596	25.722161	8576
10155.600408	21.198303	8577
10156.593851	25.156680	8578
10157.554252	19.367241	8579
10158.654097	27.465163	8580
10159.736671	18.822866	8581
10160.788600	26.179820	8582
10161.798718	22.893197	8583
10162.862358	21.523908	8584
10163.761118	20.476117	8585
10164.903997	22.751181	8586
10166.010423	19.569181	8587
10167.045824	23.640305	8588
10167.935166	21.608477	8589
10169.157471	21.693440	8590
10170.095554	16.492483	8591
10171.233020	20.596974	8592
10172.191146	23.609986	8593
10173.247246	22.807563	8594
10174.236362	17.946180	8595
10175.380061	20.583660	8596
10176.396764	21.120083	8597
10177.417307	22.804000	8598
10178.501905	21.029924	8599
10179.458402	22.060786	8600
10180.480217	20.052456	8601
10181.642828	21.865555	8602
10182.606868	22.916169	8603
10183.616872	20.143079	8604
10184.800126	21.109793	8605
10185.781679	22.084518	8606
10186.762744	17.709137	8607
