time (s)	det(V)
2735.883956	-0.161337	
2735.885478	-0.193044	
2735.887214	-0.257952	
2735.888746	-0.255427	
2735.890458	-0.334801	
2735.891995	-0.357472	
2735.893695	-0.400535	
2735.895253	-0.438288	
2735.896959	-0.490930	
2735.898538	-0.544596	
2735.900221	-0.561120	
2735.901806	-0.630492	
2735.903485	-0.630230	
2735.905078	-0.698043	
2735.906580	-0.721677	
2735.908203	-0.747881	
2735.909729	-0.736996	
2735.911381	-0.783471	
2735.912855	-0.771426	
2735.914504	-0.829466	
2735.915991	-0.857274	
2735.917699	-0.883337	
2735.919178	-0.948105	
2735.920885	-0.908027	
2735.922373	-0.936289	
2735.924052	-0.954828	
2735.925555	-0.963199	
2735.927280	-1.013625	
2735.928806	-0.989000	
2735.930536	-1.017875	
2735.932054	-1.051604	
2735.933772	-1.027837	
2735.935313	-1.083134	
2735.937013	-1.058311	
2735.938577	-1.049066	
2735.940264	-1.059475	
2735.941846	-1.041437	
2735.943529	-1.049449	
2735.945096	-1.071677	
2735.946751	-1.081466	
2735.948328	-1.044961	
2735.949968	-1.051044	
2735.951588	-1.087186	
2735.953204	-1.012964	
2735.954860	-1.059471	
2735.956457	-1.022197	
2735.958117	-1.031628	
2735.959710	-0.994950	
2735.961359	-0.984976	
2735.962957	-0.981846	
2735.964655	-0.972017	
2735.966215	-0.943363	
2735.967935	-0.921042	
2735.969484	-0.925546	
2735.971181	-0.903309	
2735.972736	-0.913815	
2735.974440	-0.899853	
2735.975965	-0.852114	
2735.977714	-0.822687	
2735.979202	-0.833068	
2735.980842	-0.805844	
2735.982324	-0.750914	
2735.983942	-0.735498	
2735.985446	-0.782440	
2735.987093	-0.710832	
2735.988633	-0.734031	
2735.990268	-0.673280	
2735.991858	-0.630214	
2735.993435	-0.639732	
2735.995038	-0.602418	
2735.996668	-0.563613	
2735.998280	-0.575203	
2735.999911	-0.526488	
2736.001523	-0.528378	
2736.003146	-0.492820	
2736.004792	-0.498202	
2736.006390	-0.430441	
2736.008062	-0.459344	
2736.009641	-0.422437	
2736.011326	-0.430570	
2736.012885	-0.393046	
2736.014585	-0.379608	
2736.016146	-0.330934	
2736.017828	-0.338720	
2736.019394	-0.295126	
2736.021121	-0.325093	
2736.022650	-0.286505	
2736.024373	-0.273792	
2736.025852	-0.254021	
2736.027623	-0.255753	
2736.029107	-0.233936	
2736.030866	-0.231523	
2736.032353	-0.241167	
2736.034109	-0.164902	
2736.035606	-0.175364	
2736.037376	-0.174115	
2736.038877	-0.143725	
2736.040616	-0.160213	
2736.042127	-0.124808	
2736.043850	-0.104651	
2736.045377	-0.129602	
2736.047094	-0.109964	
2736.048641	-0.108844	
2736.050148	-0.079377	
2736.051818	-0.108147	
2736.053315	-0.106717	
2736.054958	-0.090757	
2736.056482	-0.046143	
2736.058128	-0.058611	
2736.059620	-0.013055	
2736.061337	-0.060440	
2736.062823	-0.037603	
2736.064557	-0.032689	
2736.066036	-0.033905	
2736.067758	-0.020048	
2736.069263	-0.004962	
2736.071030	0.036477	
2736.072519	-0.006839	
2736.074300	-0.010513	
2736.075796	0.033770	
2736.077593	0.000480	
2736.079074	0.054645	
2736.080842	0.009016	
2736.082332	0.041593	
2736.084118	0.013556	
2736.085604	0.029021	
2736.087334	0.025718	
2736.088851	0.031079	
2736.090612	0.036352	
2736.092134	0.036518	
2736.093869	0.032352	
2736.095389	0.029770	
2736.097083	0.038125	
2736.098631	0.064382	
2736.100340	0.059463	
2736.101899	0.026669	
2736.103575	0.045988	
2736.105151	0.013025	
2736.106820	0.051902	
2736.108388	0.038085	
2736.110028	0.041038	
2736.111614	0.087468	
2736.113268	0.073276	
2736.114899	0.064164	
2736.116512	0.073393	
2736.118174	0.042729	
2736.119771	0.077812	
2736.121431	0.051817	
2736.122908	0.095251	
2736.124542	0.053872	
2736.126027	0.088145	
2736.127659	0.055040	
2736.129156	0.057219	
2736.130789	0.107243	
2736.132292	0.058895	
2736.133965	0.070851	
2736.135470	0.059958	
2736.137128	0.063084	
2736.138653	0.064833	
2736.140281	0.030544	
2736.141845	0.117008	
2736.143520	0.075967	
2736.145096	0.074118	
2736.146750	0.090429	
2736.148351	0.091992	
2736.149990	0.079709	
2736.151584	0.091875	
2736.153209	0.097917	
2736.154827	0.096084	
2736.156452	0.083166	
2736.158141	0.098336	
2736.159730	0.078811	
2736.161408	0.082904	
2736.162986	0.073151	
2736.164662	0.066694	
2736.166243	0.095247	
2736.167928	0.072128	
2736.169494	0.093817	
2736.171191	0.079979	
2736.172749	0.103255	
2736.174458	0.100689	
2736.175985	0.086042	
2736.177718	0.084910	
2736.179211	0.075641	
2736.180987	0.055946	
2736.182474	0.116105	
2736.184259	0.078787	
2736.185744	0.110683	
2736.187545	0.087899	
2736.189026	0.089019	
2736.190807	0.064785	
2736.192292	0.106530	
2736.194027	0.091073	
2736.195541	0.033899	
2736.197116	0.077945	
2736.198662	0.099666	
2736.200193	0.081345	
2736.201828	0.096854	
2736.203321	0.083262	
2736.204957	0.130635	
2736.206514	0.106478	
2736.208153	0.087758	
2736.209632	0.100753	
2736.211347	0.058891	
2736.212829	0.106997	
2736.214562	0.101233	
2736.216105	0.136275	
2736.217811	0.081248	
2736.219361	0.087553	
2736.221079	0.075323	
2736.222591	0.087951	
2736.224348	0.070227	
2736.225840	0.102570	
2736.227631	0.057255	
2736.229114	0.131522	
2736.230894	0.088298	
2736.232378	0.135361	
2736.234144	0.081546	
2736.235627	0.066106	
2736.237378	0.070279	
2736.238868	0.102385	
2736.240626	0.075677	
2736.242139	0.115461	
2736.243878	0.073884	
2736.245399	0.089921	
2736.247120	0.099440	
2736.248655	0.080201	
2736.250358	0.088395	
2736.251901	0.080140	
2736.253582	0.089188	
2736.255164	0.065626	
2736.256842	0.086022	
2736.258412	0.109241	
2736.260092	0.086102	
2736.261684	0.109527	
2736.263340	0.080346	
2736.264933	0.068281	
2736.266458	0.074895	
2736.268123	0.073409	
2736.269606	0.093019	
2736.271257	0.087279	
2736.272730	0.098215	
2736.274370	0.056156	
2736.275852	0.070400	
2736.277546	0.100878	
2736.279026	0.083903	
2736.280737	0.087738	
2736.282225	0.092427	
2736.283872	0.075057	
2736.285401	0.054033	
2736.287149	0.076265	
2736.288679	0.091516	
2736.290390	0.071617	
2736.291938	0.093704	
2736.293640	0.068579	
2736.295193	0.069147	
2736.296884	0.084692	
2736.298461	0.061586	
2736.300140	0.084527	
2736.301711	0.085772	
2736.303386	0.086175	
2736.304972	0.089011	
2736.306622	0.077304	
2736.308226	0.070980	
2736.309832	0.102916	
2736.311471	0.058013	
2736.313068	0.089969	
2736.314747	0.081047	
2736.316336	0.104351	
2736.317997	0.075298	
2736.319587	0.074678	
2736.321290	0.072044	
2736.322854	0.094775	
2736.324566	0.071193	
2736.326119	0.087419	
2736.327817	0.072172	
2736.329360	0.115723	
2736.331058	0.075439	
2736.332575	0.091049	
2736.334314	0.092487	
2736.335801	0.095267	
2736.337595	0.069224	
2736.339073	0.071443	
2736.340705	0.085256	
2736.342197	0.091694	
2736.343777	0.088523	
2736.345324	0.067379	
2736.346860	0.072531	
2736.348471	0.101732	
2736.350035	0.086787	
2736.351652	0.060470	
2736.353197	0.116468	
2736.354832	0.080487	
2736.356328	0.093269	
2736.358044	0.070855	
2736.359639	0.078730	
2736.361305	0.058806	
2736.362889	0.101567	
2736.364581	0.089599	
2736.366139	0.067818	
2736.367845	0.082312	
2736.369402	0.071532	
2736.371112	0.090268	
2736.372665	0.123203	
2736.374375	0.067133	
2736.375882	0.058597	
2736.377652	0.064623	
2736.379142	0.055825	
2736.380918	0.060837	
2736.382408	0.074698	
2736.384203	0.050786	
2736.385683	0.074545	
2736.387448	0.077594	
2736.388934	0.106901	
2736.390692	0.058476	
2736.392200	0.104886	
2736.393955	0.083967	
2736.395462	0.062408	
2736.397213	0.067222	
2736.398731	0.124424	
2736.400465	0.075613	
2736.402004	0.065373	
2736.403732	0.078332	
2736.405278	0.086735	
2736.406989	0.063342	
2736.408539	0.046419	
2736.410231	0.068164	
2736.411823	0.043273	
2736.413321	0.094385	
2736.414974	0.060756	
2736.416499	0.089482	
2736.418162	0.041215	
2736.419646	0.076414	
2736.421366	0.069236	
2736.422842	0.061107	
2736.424558	0.054339	
2736.426031	0.107468	
2736.427744	0.095307	
2736.429223	0.057755	
2736.430937	0.071935	
2736.432431	0.071544	
2736.434225	0.072757	
2736.435704	0.085635	
2736.437491	0.077639	
2736.438972	0.061630	
2736.440724	0.071612	
2736.442213	0.058867	
2736.443960	0.056293	
2736.445468	0.140505	
2736.447210	0.069240	
2736.448727	0.080169	
2736.450462	0.067318	
2736.451991	0.064942	
2736.453699	0.060240	
2736.455239	0.071339	
2736.456926	0.069449	
2736.458480	0.065788	
2736.460167	0.085837	
2736.461742	0.058029	
2736.463416	0.078316	
2736.464994	0.085824	
2736.466651	0.074602	
2736.468232	0.079214	
2736.469876	0.081168	
2736.471506	0.033436	
2736.473116	0.073401	
2736.474791	0.075286	
2736.476383	0.072281	
2736.478058	0.048925	
2736.479652	0.089849	
2736.481311	0.075838	
2736.482792	0.048232	
2736.484354	0.025041	
2736.485872	0.085417	
2736.487512	0.064229	
2736.489003	0.068772	
2736.490636	0.088415	
2736.492138	0.072938	
2736.493722	0.042464	
2736.495274	0.089337	
2736.496901	0.086139	
2736.498469	0.051366	
2736.500049	0.071955	
2736.501675	0.057151	
2736.503238	0.074779	
2736.504866	0.057981	
2736.506464	0.068116	
2736.508141	0.061296	
2736.509742	0.070565	
2736.511396	0.061429	
2736.512999	0.095887	
2736.514660	0.063922	
2736.516259	0.062637	
2736.517961	0.073949	
2736.519524	0.077236	
2736.521227	0.049718	
2736.522784	0.090691	
2736.524485	0.055769	
2736.526032	0.068212	
2736.527747	0.048699	
2736.529279	0.072648	
2736.531030	0.072495	
2736.532542	0.104633	
2736.534296	0.055580	
2736.535776	0.077445	
2736.537552	0.064361	
2736.539044	0.058871	
2736.540822	0.042077	
2736.542316	0.091315	
2736.544109	0.074984	
2736.545585	0.068648	
2736.547343	0.070912	
2736.548837	0.066138	
2736.550592	0.052361	
2736.552103	0.084334	
2736.553854	0.079798	
2736.555384	0.033235	
2736.556928	0.035402	
2736.558521	0.075870	
2736.560013	0.050282	
2736.561692	0.031925	
2736.563190	0.134853	
2736.564828	0.066670	
2736.566314	0.070565	
2736.568017	0.057719	
2736.569505	0.075464	
2736.571248	0.034282	
2736.572719	0.098562	
2736.574440	0.033730	
2736.575994	0.092725	
2736.577717	0.075037	
2736.579234	0.071536	
2736.580979	0.078022	
2736.582467	0.073635	
2736.584275	0.059934	
2736.585754	0.064712	
2736.587542	0.034189	
2736.589024	0.065401	
2736.590816	0.064192	
2736.592304	0.110047	
2736.594077	0.065735	
2736.595561	0.072930	
2736.597345	0.061646	
2736.598840	0.053936	
2736.600621	0.056764	
2736.602128	0.090485	
2736.603874	0.084507	
2736.605395	0.058585	
2736.607117	0.051298	
2736.608646	0.071709	
2736.610371	0.057263	
2736.611921	0.077006	
2736.613614	0.071411	
2736.615173	0.081490	
2736.616874	0.071608	
2736.618432	0.058786	
2736.620107	0.075387	
2736.621686	0.047076	
2736.623342	0.053396	
2736.624957	0.064394	
2736.626604	0.070919	
2736.628199	0.037033	
2736.629725	0.054818	
2736.631359	0.063431	
2736.632843	0.067540	
2736.634500	0.055511	
2736.635986	0.078211	
2736.637639	0.062815	
2736.639136	0.088656	
2736.640851	0.066710	
2736.642333	0.089240	
2736.644034	0.096068	
2736.645517	0.050025	
2736.647181	0.056740	
2736.648709	0.089575	
2736.650452	0.082578	
2736.651984	0.086759	
2736.653697	0.067842	
2736.655248	0.087379	
2736.656953	0.081812	
2736.658511	0.059322	
2736.660194	0.073437	
2736.661755	0.078944	
2736.663449	0.065127	
2736.665028	0.073647	
2736.666685	0.081216	
2736.668293	0.063922	
2736.669950	0.079782	
2736.671545	0.094566	
2736.673183	0.095915	
2736.674792	0.073727	
2736.676412	0.095375	
2736.678104	0.068144	
2736.679707	0.104044	
2736.681369	0.087488	
2736.682957	0.113265	
2736.684623	0.065518	
2736.686198	0.081780	
2736.687859	0.059797	
2736.689415	0.079081	
2736.691146	0.099875	
2736.692679	0.112762	
2736.694391	0.091105	
2736.695898	0.096395	
2736.697660	0.074883	
2736.699153	0.120520	
2736.700919	0.099247	
2736.702413	0.103335	
2736.704048	0.076164	
2736.705559	0.083580	
2736.707135	0.112226	
2736.708687	0.104564	
2736.710261	0.095166	
2736.711833	0.104278	
2736.713427	0.124839	
2736.715017	0.108178	
2736.716592	0.122905	
2736.718199	0.139808	
2736.719740	0.142966	
2736.721432	0.109378	
2736.723013	0.144529	
2736.724686	0.093808	
2736.726271	0.156187	
2736.727948	0.121809	
2736.729528	0.146765	
2736.731201	0.149842	
2736.732754	0.162407	
2736.734468	0.162487	
2736.736017	0.173465	
2736.737746	0.168111	
2736.739277	0.194976	
2736.741013	0.181980	
2736.742517	0.178411	
2736.744276	0.192941	
2736.745772	0.192502	
2736.747554	0.191092	
2736.749030	0.197026	
2736.750816	0.206320	
2736.752301	0.214356	
2736.754093	0.232991	
2736.755576	0.261354	
2736.757319	0.234481	
2736.758824	0.286745	
2736.760580	0.285041	
2736.762090	0.252266	
2736.763850	0.294246	
2736.765360	0.310540	
2736.767084	0.316530	
2736.768612	0.308574	
2736.770321	0.336031	
2736.771879	0.361430	
2736.773576	0.360789	
2736.775172	0.364955	
2736.776671	0.392835	
2736.778344	0.404203	
2736.779842	0.423249	
2736.781479	0.421609	
2736.782961	0.439358	
2736.784659	0.448176	
2736.786142	0.494320	
2736.787886	0.485728	
2736.789360	0.511884	
2736.791083	0.529403	
2736.792563	0.544626	
2736.794274	0.565460	
2736.795754	0.605667	
2736.797516	0.591934	
2736.799002	0.649906	
2736.800790	0.664545	
2736.802288	0.699837	
2736.804082	0.692308	
2736.805560	0.700341	
2736.807337	0.761350	
2736.808838	0.761422	
2736.810596	0.796617	
2736.812103	0.810717	
2736.813826	0.826254	
2736.815365	0.886054	
2736.817094	0.896673	
2736.818630	0.887069	
2736.820344	0.915686	
2736.821880	0.923868	
2736.823593	0.959873	
2736.825146	0.983129	
2736.826823	1.019923	
2736.828395	1.025418	
2736.830053	1.047836	
2736.831663	1.096244	
2736.833324	1.094882	
2736.834913	1.094169	
2736.836557	1.135190	
2736.838166	1.143996	
2736.839788	1.159726	
2736.841427	1.155879	
2736.843022	1.194603	
2736.844687	1.185330	
2736.846160	1.196662	
2736.847753	1.197778	
2736.849250	1.210052	
2736.850885	1.249477	
2736.852374	1.211667	
2736.853981	1.208840	
2736.855490	1.249485	
2736.857060	1.268104	
2736.858602	1.226923	
2736.860242	1.269357	
2736.861814	1.258815	
2736.863414	1.249006	
2736.865002	1.232909	
2736.866578	1.201125	
2736.868209	1.209971	
2736.869836	1.219386	
2736.871467	1.186120	
2736.873084	1.202455	
2736.874758	1.152109	
2736.876350	1.164230	
2736.878008	1.113916	
2736.879615	1.143705	
2736.881287	1.102488	
2736.882877	1.070580	
2736.884570	1.041612	
2736.886131	1.038615	
2736.887849	0.984462	
2736.889404	0.994283	
2736.891111	0.956163	
2736.892683	0.897990	
2736.894391	0.866299	
2736.895936	0.865055	
2736.897661	0.823486	
2736.899161	0.804372	
2736.900927	0.756129	
2736.902413	0.754115	
2736.904202	0.696312	
2736.905686	0.666873	
2736.907464	0.620729	
2736.908953	0.615855	
2736.910741	0.545226	
2736.912223	0.551599	
2736.913984	0.502687	
2736.915481	0.417689	
2736.917244	0.404827	
2736.918747	0.338771	
2736.920472	0.339528	
2736.922001	0.317118	
2736.923554	0.263131	
2736.925158	0.210892	
2736.926656	0.189558	
2736.928302	0.164179	
2736.929874	0.091955	
2736.931485	0.044055	
2736.932996	0.006765	
2736.934675	-0.045729	
2736.936158	-0.041829	
2736.937872	-0.132587	
2736.939362	-0.158892	
2736.941080	-0.212610	
2736.942628	-0.212759	
2736.944341	-0.283142	
2736.945855	-0.266823	
2736.947606	-0.379386	
2736.949089	-0.384039	
2736.950848	-0.408281	
2736.952337	-0.443086	
2736.954128	-0.474366	
2736.955603	-0.502540	
2736.957384	-0.540313	
2736.958865	-0.573720	
2736.960610	-0.618987	
2736.962110	-0.643765	
2736.963852	-0.677232	
2736.965369	-0.688616	
2736.967098	-0.729089	
2736.968630	-0.803065	
2736.970372	-0.783326	
2736.971907	-0.789103	
2736.973623	-0.825124	
2736.975166	-0.879055	
2736.976853	-0.861475	
2736.978424	-0.870016	
2736.980103	-0.911576	
2736.981689	-0.913042	
2736.983361	-0.930251	
2736.984936	-0.966812	
2736.986581	-0.962586	
2736.988175	-0.991381	
2736.989827	-0.968935	
2736.991448	-1.008445	
2736.992979	-0.983030	
2736.994617	-1.030705	
2736.996095	-0.991647	
2736.997752	-1.004888	
2736.999240	-1.036405	
2737.000858	-0.990293	
2737.002337	-1.005834	
2737.003982	-1.043995	
2737.005488	-1.034024	
2737.007169	-1.007804	
2737.008697	-1.026117	
2737.010339	-1.001528	
2737.011892	-0.973386	
2737.013607	-0.985689	
2737.015147	-0.967666	
2737.016822	-0.965354	
2737.018389	-0.971642	
2737.020064	-0.938831	
2737.021645	-0.938328	
2737.023303	-0.916667	
2737.024908	-0.887229	
2737.026530	-0.879269	
2737.028153	-0.863115	
2737.029779	-0.834155	
2737.031407	-0.843344	
2737.033032	-0.816068	
2737.034708	-0.840194	
2737.036305	-0.771068	
2737.037987	-0.768184	
2737.039558	-0.724371	
2737.041257	-0.747059	
2737.042833	-0.692439	
2737.044504	-0.683822	
2737.046069	-0.674525	
2737.047750	-0.666521	
2737.049315	-0.638790	
2737.051019	-0.632844	
2737.052540	-0.591477	
2737.054280	-0.578417	
2737.055768	-0.545051	
2737.057544	-0.532289	
2737.059028	-0.526202	
2737.060814	-0.496377	
2737.062311	-0.468803	
2737.064106	-0.427770	
2737.065589	-0.501372	
2737.067199	-0.452577	
2737.068712	-0.420282	
2737.070271	-0.393119	
2737.071857	-0.407290	
2737.073348	-0.351917	
2737.075000	-0.354241	
2737.076559	-0.354366	
2737.078173	-0.284543	
2737.079700	-0.299130	
2737.081385	-0.295569	
2737.082863	-0.259918	
2737.084600	-0.295355	
2737.086180	-0.268350	
2737.087848	-0.256571	
2737.089413	-0.225222	
2737.091136	-0.208896	
2737.092690	-0.192287	
2737.094393	-0.173583	
2737.095944	-0.184734	
2737.097656	-0.168053	
2737.099171	-0.157595	
2737.100912	-0.154292	
2737.102403	-0.154413	
2737.104188	-0.148870	
2737.105678	-0.121445	
2737.107443	-0.147440	
2737.108926	-0.060162	
2737.110710	-0.108667	
2737.112197	-0.064279	
2737.113970	-0.098866	
2737.115469	-0.025740	
2737.117224	-0.059715	
2737.118744	-0.064279	
2737.120514	-0.072315	
2737.122033	-0.042824	
2737.123764	-0.059844	
2737.125286	-0.019214	
2737.126998	-0.036951	
2737.128531	-0.032282	
2737.130236	-0.027029	
2737.131793	-0.034776	
2737.133480	-0.013244	
2737.135037	-0.031597	
2737.136691	0.007997	
2737.138307	-0.011089	
2737.139799	0.025025	
2737.141434	-0.004394	
2737.142973	-0.011983	
2737.144612	0.006188	
2737.146091	-0.010332	
2737.147739	0.023071	
2737.149218	-0.013546	
2737.150932	0.015784	
2737.152414	0.052736	
2737.154138	0.037476	
2737.155623	0.000613	
2737.157324	0.005584	
2737.158810	0.055169	
2737.160588	0.013617	
2737.162102	0.047575	
2737.163864	0.021585	
2737.165372	0.087673	
2737.167109	0.043785	
2737.168636	0.063975	
2737.170363	0.040546	
2737.171898	0.025126	
2737.173619	0.059854	
2737.175174	0.053992	
2737.176883	0.034790	
2737.178441	0.039632	
2737.180123	0.053175	
2737.181696	0.070408	
2737.183366	0.057541	
2737.184948	0.055217	
2737.186587	0.084833	
2737.188199	0.037843	
2737.189838	0.060615	
2737.191444	0.062609	
2737.193078	0.067205	
2737.194726	0.073752	
2737.196332	0.082098	
2737.198010	0.042459	
2737.199599	0.070235	
2737.201283	0.062972	
2737.202871	0.060611	
2737.204565	0.057928	
2737.206169	0.073337	
2737.207849	0.042762	
2737.209426	0.084157	
2737.211125	0.053851	
2737.212600	0.059346	
2737.214248	0.109048	
2737.215739	0.069067	
2737.217377	0.070505	
2737.218859	0.036123	
2737.220458	0.027551	
2737.221993	0.051737	
