time (s)	magX	magY	magZ
963.103497	1.752193	-16.165401	-16.082996
963.106866	2.044422	-15.873173	-15.907661
963.109737	1.343079	-15.931622	-16.433670
963.113074	2.161312	-15.230278	-16.667450
963.116405	1.752193	-15.054939	-16.141441
963.119740	1.284630	-14.821156	-15.966106
963.123066	1.459969	-14.821156	-15.440098
963.126404	1.167740	-14.528934	-15.790771
963.129746	0.992405	-14.587376	-15.790771
963.133068	1.693748	-14.587376	-16.375225
963.136402	1.518410	-14.470486	-15.615433
963.139735	1.635300	-14.412041	-15.556988
963.143071	1.459969	-15.580948	-15.206318
963.146409	1.518410	-14.470486	-15.440098
963.149770	1.869083	-14.704266	-15.790771
963.153068	1.109295	-14.119812	-15.498543
963.156402	1.752193	-14.821156	-14.972534
963.159735	1.226185	-14.119812	-15.030983
963.163938	1.343079	-14.061371	-15.907661
963.167276	1.576859	-14.061371	-15.498543
963.170666	1.693748	-13.944481	-14.797199
963.173532	1.985973	-13.769142	-15.206318
963.176850	1.869083	-13.944481	-15.440098
963.180165	1.752193	-13.710697	-15.615433
963.183062	1.927532	-13.243137	-15.089428
963.186400	1.635300	-13.476917	-15.206318
963.189730	1.518410	-13.710697	-14.621864
963.193103	2.102871	-13.944481	-15.615433
963.196396	1.343079	-13.886032	-15.556988
963.199740	1.810638	-14.002922	-16.082996
963.203066	1.226185	-14.119812	-15.732327
963.206393	0.933956	-14.061371	-15.089428
963.209725	1.752193	-13.593807	-14.738754
963.213067	1.635300	-14.119812	-15.264763
963.216395	1.284630	-14.061371	-16.082996
963.219729	1.343079	-14.178261	-15.440098
963.223065	1.927532	-14.470486	-15.849216
963.226392	1.635300	-14.762714	-15.790771
963.229728	1.635300	-14.938049	-16.199886
963.233061	0.933956	-15.113388	-16.024551
963.237345	1.635300	-15.171829	-15.323208
963.240647	1.459969	-15.288719	-16.199886
963.243913	2.161312	-14.704266	-15.381653
963.246821	1.343079	-15.522499	-16.609005
963.250156	2.044422	-14.470486	-15.673882
963.253478	1.693748	-15.639393	-16.082996
963.256389	1.693748	-15.405609	-16.316780
963.259723	1.284630	-16.516075	-16.258331
963.263053	2.219761	-15.931622	-16.609005
963.266390	2.161312	-16.282291	-16.375225
963.269722	2.044422	-16.749855	-16.141441
963.273057	1.985973	-16.106953	-16.492115
963.276386	1.985973	-15.580948	-17.251904
963.279745	2.044422	-16.340736	-16.842785
963.283051	1.693748	-16.516075	-17.427238
963.286396	1.576859	-16.574516	-17.076569
963.289745	1.752193	-16.983639	-16.725895
963.293050	1.985973	-17.275860	-17.485683
963.296385	1.693748	-17.275860	-16.667450
963.299722	2.453541	-17.392750	-17.193459
963.303051	2.453541	-17.684982	-17.368793
963.306387	2.511982	-18.035652	-17.836357
963.310574	3.096436	-18.853889	-18.245476
963.313888	2.745766	-18.736996	-18.245476
963.317274	3.213329	-18.912331	-18.011692
963.320147	2.862656	-19.379894	-17.719467
963.323537	2.804214	-20.198128	-17.953247
963.326837	2.921104	-20.373466	-18.011692
963.329718	2.804214	-20.782585	-17.368793
963.333050	3.096436	-21.191704	-18.303921
963.336387	3.330219	-21.893044	-17.894802
963.339720	2.979546	-21.951492	-17.777912
963.343045	3.096436	-22.419060	-18.070137
963.346379	3.154884	-22.769730	-18.245476
963.349709	3.739338	-23.003510	-18.187031
963.353049	3.447109	-24.289307	-17.661022
963.356387	3.680889	-24.815315	-17.894802
963.359716	3.505558	-24.815315	-18.011692
963.363053	3.388668	-25.399765	-18.420811
963.366417	3.505558	-26.042664	-18.011692
963.369712	3.680889	-26.744011	-18.888374
963.373051	3.388668	-27.094681	-18.771484
963.376383	3.739338	-27.679138	-18.771484
963.379707	3.797783	-28.497368	-18.654591
963.383914	4.148453	-29.900063	-18.713036
963.387315	4.265343	-30.601402	-19.765053
963.390664	4.265343	-31.010521	-19.355934
963.393518	4.323792	-31.419640	-19.355934
963.396805	4.674465	-32.413208	-19.648163
963.400134	4.732906	-32.763885	-19.180599
963.403043	4.732906	-33.815903	-19.472828
963.406383	5.200470	-34.283463	-19.414383
963.409749	5.258919	-35.569260	-19.239044
963.413044	5.492699	-36.562828	-19.648163
963.416377	5.200470	-37.614845	-20.349506
963.419706	5.492699	-38.900650	-20.232616
963.423039	6.077152	-39.660431	-19.881943
963.426376	5.784924	-41.238457	-20.174171
963.429713	6.369377	-42.232025	-19.998833
963.433039	6.778496	-42.991821	-19.998833
963.436374	6.720051	-44.628288	-20.349506
963.439706	7.304504	-45.680305	-20.057281
963.443034	7.362949	-47.258324	-19.823498
963.446372	7.596729	-49.011696	-20.700180
963.449711	7.538284	-50.122154	-20.407951
963.453092	8.239628	-51.700180	-20.817070
963.457221	8.824081	-55.265343	-19.706608
963.460563	9.116310	-57.603157	-19.180599
963.463881	9.174755	-59.473412	-19.589718
963.466798	9.583874	-61.577438	-19.297489
963.470130	9.466980	-63.973701	-18.713036
963.473469	9.934544	-65.551727	-18.362366
963.476367	10.226772	-68.473999	-18.070137
963.479704	10.343662	-70.694916	-17.953247
963.483035	11.045006	-73.266510	-18.011692
963.486367	11.045006	-75.721222	-16.316780
963.489701	11.921684	-79.929283	-16.842785
963.493104	12.330803	-82.734657	-15.966106
963.496411	13.207481	-86.416718	-15.381653
963.499699	13.032146	-89.748093	-14.329636
963.503041	13.733490	-92.670380	-13.920521
963.506369	13.791935	-96.235535	-12.634724
963.509698	14.025719	-100.618942	-12.284050
963.513029	14.434834	-103.833435	-10.822914
963.516363	15.311516	-108.216843	-9.478676
963.519696	16.246643	-112.541779	-8.309761
