time (s)	det(V)
963.102519	0.078324	
963.104029	0.054718	
963.105688	0.083327	
963.107232	0.071544	
963.108843	0.077240	
963.110407	0.070855	
963.112099	0.086723	
963.113654	0.067479	
963.115332	0.085373	
963.116922	0.075621	
963.118573	0.082022	
963.120170	0.081885	
963.121811	0.084660	
963.123445	0.080970	
963.125066	0.085989	
963.126698	0.073691	
963.128317	0.082791	
963.129972	0.077925	
963.131578	0.088789	
963.133243	0.077220	
963.134807	0.089643	
963.136515	0.082082	
963.138070	0.094143	
963.139781	0.078545	
963.141341	0.081397	
963.143022	0.077264	
963.144569	0.086819	
963.146292	0.086706	
963.147810	0.076442	
963.149573	0.060386	
963.151056	0.085683	
963.152836	0.082086	
963.154321	0.072462	
963.156094	0.099102	
963.157573	0.075588	
963.159343	0.088016	
963.160832	0.073542	
963.162599	0.076221	
963.164100	0.075588	
963.165702	0.076773	
963.167244	0.066186	
963.168794	0.074187	
963.170401	0.071306	
963.171900	0.094840	
963.173534	0.081462	
963.175083	0.097510	
963.176729	0.069075	
963.178221	0.081357	
963.179938	0.057195	
963.181418	0.069840	
963.183148	0.067669	
963.184725	0.083585	
963.186420	0.079971	
963.187976	0.073755	
963.189683	0.090582	
963.191225	0.096379	
963.192951	0.076209	
963.194428	0.086376	
963.196212	0.083685	
963.197703	0.080346	
963.199469	0.081973	
963.200959	0.074545	
963.202748	0.096503	
963.204231	0.073107	
963.206025	0.084310	
963.207506	0.086255	
963.209278	0.087214	
963.210774	0.077840	
963.212508	0.078392	
963.214025	0.083287	
963.215778	0.077864	
963.217307	0.081031	
963.219062	0.083955	
963.220595	0.076253	
963.222334	0.089289	
963.223871	0.070287	
963.225567	0.087379	
963.227109	0.078376	
963.228810	0.087113	
963.230381	0.085909	
963.232078	0.092423	
963.233638	0.064708	
963.235295	0.089240	
963.236901	0.082763	
963.238416	0.083013	
963.240053	0.078400	
963.241573	0.077151	
963.243227	0.068059	
963.244704	0.068350	
963.246342	0.077272	
963.247832	0.073333	
963.249542	0.082155	
963.251025	0.063387	
963.252734	0.078920	
963.254218	0.085760	
963.255924	0.095778	
963.257422	0.088971	
963.259194	0.106594	
963.260698	0.071181	
963.262457	0.089933	
963.263972	0.076612	
963.265703	0.080120	
963.267227	0.082336	
963.268935	0.093297	
963.270475	0.079645	
963.272192	0.090284	
963.273759	0.086678	
963.275454	0.091702	
963.277029	0.081736	
963.278692	0.092511	
963.280264	0.080310	
963.281904	0.087134	
963.283500	0.068833	
963.285114	0.089607	
963.286738	0.099073	
963.288349	0.089663	
963.290012	0.073159	
963.291622	0.097744	
963.293263	0.091391	
963.294856	0.087556	
963.296543	0.082324	
963.298103	0.082509	
963.299821	0.081437	
963.301377	0.091621	
963.303078	0.076305	
963.304630	0.088680	
963.306339	0.081127	
963.307895	0.083899	
963.309622	0.077232	
963.311105	0.070335	
963.312733	0.087452	
963.314209	0.075850	
963.315832	0.078662	
963.317350	0.079544	
963.318909	0.077997	
963.320479	0.051636	
963.322106	0.085881	
963.323698	0.092584	
963.325263	0.097800	
963.326882	0.073510	
963.328434	0.088173	
963.330064	0.063242	
963.331679	0.094429	
963.333347	0.068732	
963.334954	0.098610	
963.336597	0.077619	
963.338199	0.085381	
963.339890	0.066811	
963.341455	0.086143	
963.343147	0.085885	
963.344713	0.094417	
963.346415	0.084265	
963.347984	0.079915	
963.349684	0.079951	
963.351252	0.078847	
963.352964	0.071113	
963.354490	0.089724	
963.356228	0.096777	
963.357716	0.090497	
963.359506	0.093204	
963.360989	0.091754	
963.362782	0.089961	
963.364278	0.082066	
963.366077	0.078030	
963.367562	0.089224	
963.369330	0.079846	
963.370817	0.085780	
963.372591	0.090864	
963.374087	0.074883	
963.375819	0.093816	
963.377330	0.082473	
963.379061	0.102679	
963.380587	0.087419	
963.382331	0.085981	
963.383857	0.078054	
963.385397	0.077719	
963.387030	0.082686	
963.388528	0.094090	
963.390167	0.074690	
963.391697	0.084950	
963.393349	0.080861	
963.394829	0.088890	
963.396538	0.097180	
963.398015	0.079734	
963.399738	0.091287	
963.401213	0.095384	
963.402916	0.078303	
963.404405	0.078026	
963.406161	0.104979	
963.407653	0.100556	
963.409443	0.108343	
963.410927	0.093531	
963.412719	0.088491	
963.414204	0.080865	
963.415970	0.085103	
963.417450	0.091259	
963.419229	0.084431	
963.420746	0.080938	
963.422497	0.100141	
963.424006	0.098530	
963.425752	0.122011	
963.427271	0.088644	
963.428995	0.104564	
963.430525	0.059084	
963.432224	0.096838	
963.433768	0.078807	
963.435443	0.090787	
963.437019	0.091186	
963.438688	0.099295	
963.440273	0.088898	
963.441943	0.106929	
963.443527	0.092632	
963.445185	0.104721	
963.446791	0.089885	
963.448419	0.101225	
