time (s)	magX	magY	magZ
1335.152951	-47.166569	-388.170074	273.689056
1335.155865	-51.666859	-401.963165	300.749268
1335.159194	-55.758030	-414.762726	330.556396
1335.162527	-61.018116	-427.270020	361.766205
1335.165867	-66.044418	-441.180023	395.430756
1335.169221	-72.298065	-452.693726	432.835785
1335.172531	-78.551712	-461.811249	471.234375
1335.175861	-85.214493	-470.753357	511.327881
1335.179200	-92.111038	-478.701965	553.408508
1335.182523	-99.066040	-484.371094	596.833435
1335.185863	-106.897720	-487.936279	641.485718
1335.189203	-114.028046	-489.046753	687.540649
1335.192523	-122.385727	-488.228516	733.478638
1335.195857	-130.684967	-483.026855	779.007568
1335.199196	-138.633545	-475.019836	826.114502
1335.202524	-146.991226	-463.389221	871.585022
1335.205865	-155.290482	-448.135010	961.590942
1335.210043	-169.317352	-405.469910	994.846313
1335.213452	-176.915253	-378.643494	1028.569336
1335.216732	-182.526001	-347.725891	1058.610229
1335.219668	-187.201630	-312.717133	1083.624756
1335.222976	-191.994156	-275.954987	1101.625977
1335.226301	-195.559326	-234.517242	1116.588013
1335.229193	-198.364700	-191.735245	1124.185913
1335.232573	-201.170074	-146.732315	1127.283447
1335.235856	-201.929871	-99.625366	1124.419678
1335.239194	-202.105194	-50.940384	1115.769775
1335.242526	-201.111603	-2.547634	1100.749268
1335.245855	-200.059631	46.780243	1082.105225
1335.249190	-197.020447	94.004089	1058.727051
1335.252525	-193.747513	140.175919	1030.498047
1335.255853	-189.071884	184.009933	998.352905
1335.259189	-183.870239	225.097015	963.052002
1335.262548	-179.779068	263.495605	925.880798
1335.265852	-173.759186	298.036804	886.839233
1335.269191	-167.447098	329.188202	845.927490
1335.272522	-160.959656	356.715973	803.788452
1335.275853	-155.290482	380.620087	762.467529
1335.279182	-148.452362	400.374634	675.325562
1335.283389	-135.302155	429.421967	636.693176
1335.286778	-128.288712	439.065460	596.541199
1335.289636	-121.742828	444.091766	557.499695
1335.292965	-115.781403	447.423157	519.744019
1335.296277	-109.527756	448.007599	482.631226
1335.299609	-103.741653	446.137360	448.148437
1335.302514	-98.014023	441.812378	413.724152
1335.305845	-93.513733	436.026306	382.339020
1335.309181	-87.727631	428.895966	352.239624
1335.312512	-82.467560	420.655182	324.185852
1335.315847	-78.201050	410.661041	298.177673
1335.319201	-73.350082	399.848633	272.929291
1335.322509	-68.791351	388.510223	249.551147
