crossing time (s)	slope (V/s)	crossing number
1249.009866	101.958891	272
1250.072347	100.939923	273
1251.108360	98.994685	274
1252.144964	88.750609	275
1253.208758	90.051550	276
1254.245733	82.694920	277
1255.291657	79.153198	278
1256.338162	77.694372	279
1257.382346	72.982100	280
1258.436490	67.442351	281
1259.472336	65.470066	282
1260.520435	63.891380	283
1261.561773	58.601680	284
1262.609843	56.727853	285
1263.643317	52.163137	286
1264.696252	51.062411	287
1265.738844	48.326258	288
1266.793042	45.739915	289
1267.837365	41.958791	290
1268.884728	39.274006	291
1269.920950	37.125534	292
1270.965226	36.084461	293
1272.011164	32.823001	294
1273.072834	32.019048	295
1274.111395	28.730974	296
1275.152484	26.939335	297
1276.189036	25.951847	298
1277.242170	24.224810	299
1278.285808	22.081111	300
1279.338325	20.776500	301
1280.357888	18.712308	302
1281.428672	17.946873	303
1282.455053	15.762190	304
1283.508741	14.944144	305
1284.533718	13.904304	306
1285.600484	12.841535	307
1286.642181	11.619420	308
1287.684201	10.442334	309
1288.730665	10.453031	310
1289.776586	8.993974	311
1290.790113	8.773031	312
1291.870180	8.241781	313
1292.891988	7.779181	314
1293.965104	6.675034	315
1294.996505	6.773885	316
1296.041338	5.792496	317
1297.061286	4.893044	318
1298.126335	4.520567	319
1299.147324	3.897489	320
1300.231840	4.115626	321
1301.206691	3.818020	322
1302.307141	3.817440	323
1303.305654	2.481592	324
1304.386390	2.832206	325
1305.392578	2.519981	326
1306.432733	2.471096	327
1307.502801	2.594173	328
1308.541071	1.725409	329
1309.502552	1.618761	330
