time (s)	det(V)
2880.633296	0.092922	
2880.634819	0.141786	
2880.636567	0.114208	
2880.638050	0.132782	
2880.639857	0.134519	
2880.641336	0.170838	
2880.643128	0.122446	
2880.644613	0.171454	
2880.646377	0.162761	
2880.647877	0.174963	
2880.649466	0.196986	
2880.650997	0.168481	
2880.652550	0.238445	
2880.654149	0.209727	
2880.655645	0.201050	
2880.657280	0.230352	
2880.658855	0.249314	
2880.660474	0.227432	
2880.661994	0.233031	
2880.663683	0.298874	
2880.665171	0.253100	
2880.666898	0.262438	
2880.668464	0.299652	
2880.670175	0.291772	
2880.671721	0.336475	
2880.673435	0.312216	
2880.675000	0.366071	
2880.676702	0.351524	
2880.678264	0.381048	
2880.679984	0.392452	
2880.681497	0.395920	
2880.683255	0.404416	
2880.684746	0.452059	
2880.686538	0.457453	
2880.688025	0.482755	
2880.689798	0.493398	
2880.691285	0.507308	
2880.693063	0.520073	
2880.694549	0.581747	
2880.696334	0.576079	
2880.697813	0.650450	
2880.699580	0.630735	
2880.701088	0.663320	
2880.702846	0.686088	
2880.704364	0.668880	
2880.706113	0.717763	
2880.707629	0.741433	
2880.709361	0.757490	
2880.710893	0.812545	
2880.712603	0.812779	
2880.714147	0.857747	
2880.715831	0.877019	
2880.717394	0.882010	
2880.719084	0.915767	
2880.720701	0.913406	
2880.722201	0.946229	
2880.723844	0.974065	
2880.725369	1.000789	
2880.727016	0.985594	
2880.728513	1.056887	
2880.730147	1.084396	
2880.731635	1.082185	
2880.733344	1.109598	
2880.734831	1.142255	
2880.736559	1.130235	
2880.738044	1.129034	
2880.739750	1.145265	
2880.741232	1.180355	
2880.743011	1.141454	
2880.744489	1.192481	
2880.746281	1.157785	
2880.747776	1.134706	
2880.749563	1.151803	
2880.751064	1.152955	
2880.752793	1.149506	
2880.754306	1.153942	
2880.756028	1.128293	
2880.757562	1.080876	
2880.759253	1.098335	
2880.760805	1.073685	
2880.762523	1.045846	
2880.764083	1.043694	
2880.765777	0.991423	
2880.767348	0.960433	
2880.769017	0.933367	
2880.770589	0.875657	
2880.772256	0.854118	
2880.773859	0.810088	
2880.775480	0.773535	
2880.777105	0.733087	
2880.778737	0.685448	
2880.780354	0.618719	
2880.781980	0.594513	
2880.783654	0.531506	
2880.785242	0.509866	
2880.786921	0.404569	
2880.788487	0.397745	
2880.790185	0.314850	
2880.791768	0.262889	
2880.793452	0.178045	
2880.794936	0.119751	
2880.796595	0.066557	
2880.798083	0.052160	
2880.799712	-0.062655	
2880.801218	-0.104659	
2880.802826	-0.178144	
2880.804333	-0.227555	
2880.805991	-0.267471	
2880.807518	-0.319707	
2880.809153	-0.368510	
2880.810721	-0.421474	
2880.812302	-0.499027	
2880.813916	-0.549301	
2880.815564	-0.585556	
2880.817174	-0.616727	
2880.818794	-0.675005	
2880.820424	-0.719586	
2880.822057	-0.746652	
2880.823693	-0.822131	
2880.825301	-0.841362	
2880.826952	-0.879353	
2880.828534	-0.838764	
2880.830213	-0.931234	
2880.831787	-0.937385	
2880.833493	-0.970397	
2880.835056	-0.955549	
2880.836735	-1.017432	
2880.838279	-1.014556	
2880.839991	-1.064173	
2880.841535	-1.004674	
2880.843281	-1.044845	
2880.844778	-1.042927	
2880.846544	-1.029525	
2880.848029	-1.031926	
2880.849789	-1.017883	
2880.851272	-1.006253	
2880.853040	-1.013295	
2880.854536	-0.970752	
2880.856305	-0.978365	
2880.857779	-0.968625	
2880.859547	-0.967851	
2880.861055	-0.913743	
2880.862789	-0.905364	
2880.864308	-0.894093	
2880.866019	-0.852343	
2880.867550	-0.858442	
2880.869075	-0.819234	
2880.870688	-0.756389	
2880.872184	-0.782528	
2880.873822	-0.767040	
2880.875374	-0.708516	
2880.877018	-0.699537	
2880.878505	-0.657868	
2880.880202	-0.617367	
2880.881687	-0.620082	
2880.883414	-0.586031	
2880.884963	-0.550010	
2880.886673	-0.560556	
2880.888210	-0.488288	
2880.889932	-0.485291	
2880.891452	-0.471006	
2880.893200	-0.460952	
2880.894689	-0.427831	
2880.896464	-0.398670	
2880.897954	-0.366608	
2880.899737	-0.375741	
2880.901225	-0.329282	
2880.903002	-0.333262	
2880.904488	-0.319401	
2880.906239	-0.286368	
2880.907734	-0.255459	
2880.909485	-0.257836	
2880.911001	-0.241831	
2880.912761	-0.228103	
2880.914280	-0.170764	
2880.915998	-0.181568	
2880.917528	-0.159794	
2880.919223	-0.171094	
2880.920776	-0.162260	
2880.922445	-0.137151	
2880.924006	-0.146159	
2880.925663	-0.120873	
2880.927259	-0.103656	
2880.928924	-0.075482	
2880.930508	-0.108635	
2880.932152	-0.052484	
2880.933766	-0.050667	
2880.935384	-0.041841	
2880.937042	-0.083599	
2880.938535	-0.041761	
2880.940176	-0.026163	
2880.941652	-0.063344	
2880.943292	-0.015367	
2880.944771	-0.002996	
2880.946405	-0.013703	
2880.947894	0.049727	
2880.949608	0.004376	
2880.951108	0.004581	
2880.952796	0.017355	
2880.954317	0.038564	
2880.955971	0.020827	
2880.957510	-0.034175	
2880.959209	0.014890	
2880.960761	0.051221	
2880.962482	0.027341	
2880.964053	0.055636	
2880.965715	0.055680	
2880.967297	0.047580	
2880.968956	0.039253	
2880.970565	0.036699	
2880.972222	0.045271	
2880.973830	0.070360	
2880.975487	0.061763	
2880.977078	0.043334	
2880.978696	0.071113	
2880.980370	0.038625	
2880.981957	0.079303	
2880.983615	0.061465	
2880.985223	0.058758	
2880.986888	0.059866	
2880.988482	0.105386	
2880.990180	0.056861	
2880.991752	0.099658	
2880.993446	0.053900	
2880.994989	0.076116	
2880.996699	0.057296	
2880.998258	0.079315	
2880.999945	0.071149	
2881.001472	0.070831	
2881.003215	0.076668	
