time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1039.126160	98.514763	3.051497	-0.019357	123
1041.213912	94.810249	2.869484	-0.026466	125
1043.308502	96.965652	2.631758	-0.019118	127
1045.402456	98.334969	2.476457	-0.032854	129
1047.488238	94.876823	2.296237	-0.033542	131
1049.582318	96.163948	2.077942	-0.026856	133
1051.678543	98.124619	1.907365	-0.032955	135
1053.765492	97.019508	1.745755	-0.037259	137
1055.849891	95.479591	1.569429	-0.036055	139
1057.937591	95.125534	1.393420	-0.034593	141
1060.028987	95.733559	1.231569	-0.033396	143
1062.120116	96.220963	1.085732	-0.033078	145
1064.208754	276.343231	-0.949465	0.032300	147
1066.294783	276.263977	-0.827395	0.030624	149
1068.375685	276.353607	-0.716640	0.028143	151
1070.452497	276.740479	-0.615931	0.025040	153
1072.535684	277.224823	-0.522385	0.023461	155
1074.631167	276.567444	-0.440205	0.023262	157
1076.724514	274.702026	-0.380488	0.018899	159
1078.686363	276.569855	-0.332733	0.013599	161
0.000000	105.268036	0.009090	0.043011	163
1097.367242	94.132668	3.293387	0.010125	165
