time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1610.450778	272.449036	3.353398	0.049215	11
1612.544747	272.199188	3.272074	0.037263	13
1614.636485	272.992615	3.223020	0.023974	15
1616.727233	274.085846	3.148376	0.011383	17
1618.816818	274.805878	3.073359	-0.003102	19
1620.907177	275.113190	2.991751	-0.012235	21
1622.998504	275.067841	2.927774	-0.020044	23
1625.090708	275.109192	2.848818	-0.026586	25
1627.181715	274.958252	2.765209	-0.031840	27
1629.272401	274.811493	2.698802	-0.035832	29
1631.362931	274.538483	2.621456	-0.039278	31
1633.453020	274.182281	2.536763	-0.041970	33
1635.544270	274.028503	2.455749	-0.044402	35
1637.636274	274.729797	2.363472	-0.046230	37
1639.729996	275.931305	2.284615	-0.048346	39
1641.822044	276.548584	2.216555	-0.051604	41
1643.911932	276.349579	2.151436	-0.054350	43
1645.998515	275.382874	2.095566	-0.055669	45
1648.084271	274.110016	2.027246	-0.054857	47
1650.171703	273.345062	1.945665	-0.054447	49
1652.263271	273.872253	1.856622	-0.055013	51
1654.356684	275.325165	1.781759	-0.056874	53
1656.449204	276.115479	1.712326	-0.059268	55
1658.539295	275.985107	1.645809	-0.060584	57
1660.627491	275.590057	1.581198	-0.061414	59
1662.714808	273.415344	1.514073	-0.100000	61
1664.801899	274.893188	1.452199	-0.061629	63
1666.889328	291.430511	1.231079	-0.100000	65
1668.977367	274.586639	1.319866	-0.061168	67
1671.065654	274.583710	1.253907	-0.061061	69
1673.155045	274.468262	1.190587	-0.060397	71
1675.246251	269.779297	1.168904	-0.100000	73
1677.336500	269.316895	1.168886	-0.100000	75
1679.426784	95.664482	-1.031980	0.100000	77
1681.515550	94.347382	-0.965199	0.058483	79
1683.601016	94.384232	-0.917260	0.057877	81
1685.680786	94.319992	-0.872091	0.057417	83
1687.760457	94.355675	-0.824344	0.056971	85
1689.843031	94.465889	-0.775924	0.056108	87
1691.932259	94.608788	-0.727282	0.055511	89
1694.024685	94.487144	-0.679404	0.054291	91
1696.123237	94.282990	-0.635686	0.052389	93
1698.216537	94.371872	-0.595896	0.050025	95
1700.305009	94.675613	-0.560193	0.048176	97
1702.389275	94.898186	-0.526844	0.046396	99
1704.471984	95.070702	-0.494632	0.044793	101
1706.551526	95.129890	-0.463303	0.043453	103
1708.632846	95.219460	-0.433962	0.042049	105
1710.712619	95.335251	-0.404890	0.040535	107
1712.798849	95.819939	-0.375326	0.039915	109
1714.877343	5.754202	0.018340	0.028849	111
