crossing time (s)	slope (V/s)	crossing number
1609.414546	132.673372	522
1610.490717	124.703342	523
1611.500792	126.499264	524
1612.550553	123.086975	525
1613.615070	124.548343	526
1614.645071	121.139238	527
1615.682565	115.398564	528
1616.737346	118.356506	529
1617.778453	112.767341	530
1618.823723	112.081815	531
1619.861528	109.727461	532
1620.901924	104.453268	533
1621.975001	104.795209	534
1623.002827	103.270201	535
1624.049888	96.443829	536
1625.095069	97.350061	537
1626.132150	95.277025	538
1627.183650	89.166352	539
1628.247179	88.877483	540
1629.273159	87.289607	541
1630.314844	81.844026	542
1631.352823	80.981392	543
1632.403912	80.492339	544
1633.450375	75.700583	545
1634.510884	73.877154	546
1635.549853	72.374899	547
1636.583756	68.816802	548
1637.624895	68.202387	549
1638.683096	64.784003	550
1639.746023	63.386030	551
1640.772203	61.948872	552
1641.821576	58.298503	553
1642.861436	57.792181	554
1643.909889	56.040367	555
1644.954512	52.988260	556
1646.006336	51.796372	557
1647.048771	49.489623	558
1648.088242	48.203468	559
1649.127289	46.718942	560
1650.172194	45.690609	561
1651.218280	42.692339	562
1652.271491	41.508577	563
1653.314008	39.880126	564
1654.362137	39.055603	565
1655.381160	37.136484	566
1656.457298	35.731657	567
1657.471066	34.157988	568
1658.540270	33.550441	569
1659.562144	31.368538	570
1660.622422	30.085744	571
1661.654421	29.487175	572
1662.719527	27.573267	573
1663.741966	26.486816	574
1664.802799	24.999072	575
1665.827683	24.194558	576
1666.893592	23.431190	577
1667.927185	21.873920	578
1668.980429	21.718636	579
1670.001345	20.524086	580
1671.060844	19.069770	581
1672.094658	18.583281	582
1673.153677	17.451914	583
1674.189291	16.437126	584
1675.257432	16.154226	585
1676.280486	15.277589	586
1677.334608	14.043406	587
1678.351546	13.388714	588
1679.426723	12.780033	589
1680.435410	11.395153	590
1681.515438	11.627560	591
1682.521134	10.820568	592
1683.609186	10.288324	593
1684.627804	9.518562	594
1685.670594	9.203195	595
1686.702414	8.706670	596
1687.755368	8.337457	597
1688.796102	7.778818	598
1689.839887	6.985271	599
1690.887072	7.030227	600
1691.932193	6.231017	601
1692.972107	6.398758	602
1694.013669	5.931326	603
1695.044624	5.183520	604
1696.123020	4.996310	605
1697.110354	4.536371	606
1698.211729	4.291807	607
1699.191255	4.048911	608
1700.297809	3.935615	609
1701.280988	3.694142	610
1702.382381	4.100210	611
1703.376315	2.825137	612
1704.472471	3.469963	613
1705.456972	2.514469	614
1706.550701	2.914241	615
1707.545586	2.625830	616
1708.628938	2.427361	617
1709.626248	2.435403	618
1710.704413	2.299171	619
1711.704213	2.297647	620
1712.798689	1.993157	621
1713.754954	1.819644	622
1714.866195	1.552932	623
