time (s)	magX	magY	magZ
6628.585244	-235.955582	-109.201645	-139.847458
6628.588575	-237.182938	-109.260086	-140.256592
6628.591902	-237.241379	-108.850967	-141.250153
6628.595241	-238.001175	-109.552322	-142.886627
6628.598575	-238.702499	-110.545883	-143.997086
6628.601909	-239.462296	-110.604324	-145.458221
6628.605265	-240.455856	-112.065460	-147.386902
6628.608578	-240.748093	-111.539459	-147.796021
6628.611906	-241.566360	-112.123917	-150.016953
6628.615242	-242.676804	-112.182343	-151.244293
6628.618571	-243.436600	-113.585037	-152.120987
6628.622791	-245.599045	-114.111053	-155.919922
6628.626166	-246.300400	-114.987732	-157.907074
6628.629498	-247.527756	-115.221512	-160.011108
6628.632346	-248.521317	-115.922852	-162.056702
6628.635655	-249.222672	-116.565765	-164.160736
6628.638996	-250.157822	-116.916428	-165.972534
6628.641904	-251.385178	-117.734665	-168.135010
6628.645236	-252.086502	-118.903564	-170.063705
6628.648604	-253.606094	-120.189362	-172.459961
6628.651904	-254.190536	-120.306259	-174.096436
6628.655231	-254.950333	-121.475159	-177.252502
6628.658563	-256.645203	-121.533615	-178.713623
6628.661904	-257.405029	-122.644073	-180.817657
6628.665233	-258.398621	-123.579193	-184.032150
6628.668563	-258.749268	-124.572769	-185.668610
6628.671901	-260.327271	-125.507904	-188.766235
6628.675226	-261.905334	-126.443024	-189.876678
6628.678567	-262.548218	-127.670380	-192.039154
6628.681900	-263.775574	-128.313278	-195.019867
6628.685228	-264.710693	-128.897720	-198.234360
6628.688565	-266.171814	-130.241974	-199.520172
6628.691911	-266.990051	-131.293976	-202.383987
6628.696087	-268.918762	-132.872009	-207.585632
6628.699409	-269.737000	-133.748688	-209.864990
6628.702740	-270.905884	-134.566925	-211.969025
6628.705663	-272.367065	-135.326721	-215.475754
6628.708985	-273.652832	-136.787857	-218.222672
6628.712321	-274.938660	-137.547638	-221.437180
6628.715226	-276.049072	-138.482773	-224.885452
6628.718559	-277.334900	-138.424316	-228.216843
6628.721898	-278.796021	-139.593231	-231.840454
6628.725222	-279.672729	-140.469910	-235.756287
6628.728592	-281.367615	-141.054367	-238.269440
6628.731934	-282.594971	-142.047928	-241.951492
6628.735232	-284.231445	-143.041504	-246.919342
6628.738569	-285.166565	-143.450607	-250.133850
6628.741890	-287.095276	-144.151962	-254.108124
6628.745223	-287.971924	-145.437759	-259.075989
6628.748562	-290.134460	-146.723557	-263.810059
6628.751896	-291.069580	-147.249557	-268.076538
6628.755227	-292.238464	-147.717117	-273.278198
6628.758558	-293.582703	-149.178253	-278.362946
6628.761893	-295.102295	-149.587372	-283.038574
6628.766105	-297.264771	-151.808304	-293.617187
6628.769427	-297.966125	-153.620102	-299.344818
6628.772867	-299.602600	-153.970779	-304.780243
6628.775670	-300.537720	-155.022797	-310.040344
6628.779024	-301.239014	-155.782593	-315.183533
6628.782310	-302.407959	-157.068390	-320.911163
6628.785215	-302.758606	-158.295731	-326.814148
6628.788554	-304.687317	-159.698425	-332.483337
6628.791905	-305.271790	-160.458206	-338.327881
6628.795217	-306.090027	-161.860901	-344.523102
6628.798549	-306.791382	-162.620697	-350.952087
6628.801889	-307.375793	-164.081833	-355.861481
6628.805219	-308.194031	-164.900055	-362.874939
6628.808554	-307.784912	-166.244308	-368.368805
6628.811883	-308.544678	-167.354767	-374.856232
6628.815219	-309.772034	-168.757462	-381.519012
6628.818553	-309.596741	-169.517242	-387.480438
6628.821903	-309.888977	-170.510803	-393.617187
6628.825223	-310.005859	-171.679718	-400.572174
6628.828551	-310.122742	-172.205734	-406.825836
6628.831880	-310.473389	-173.199310	-413.488586
6628.835215	-309.947388	-174.017548	-420.092926
6628.839519	-309.304504	-176.296890	-434.353577
6628.842736	-309.070740	-176.355362	-440.607269
6628.846076	-308.895386	-176.530685	-448.146698
6628.848966	-308.544678	-176.822922	-455.627716
6628.852303	-308.194031	-177.465820	-462.290466
6628.855641	-307.609558	-177.290482	-469.596161
6628.858545	-306.323792	-178.284042	-476.843384
6628.861881	-305.856201	-178.225601	-485.727051
6628.865216	-304.804199	-178.225601	-493.383392
6628.868542	-303.635315	-178.225601	-501.215088
6628.871879	-302.758606	-177.991821	-509.514313
6628.875212	-301.531250	-178.400940	-518.047363
6628.878544	-298.842773	-177.758041	-526.288147
6628.881892	-297.440125	-177.348923	-534.762695
6628.885207	-295.336060	-176.764465	-543.354187
6628.888546	-293.348938	-176.238464	-552.997681
6628.891878	-290.660400	-175.829330	-561.179993
6628.895207	-287.445923	-175.128006	-570.180542
6628.898545	-284.815918	-174.192871	-578.362976
6628.901912	-281.835205	-173.842209	-588.240234
6628.905213	-278.094666	-173.140854	-595.370605
6628.908539	-274.354187	-172.673294	-604.137329
6628.912745	-267.691406	-171.329056	-622.138550
6628.916086	-263.015747	-170.043243	-631.314453
6628.919461	-258.164795	-168.874344	-639.321411
6628.922321	-253.313858	-168.231445	-647.679199
6628.925668	-248.988876	-167.179443	-655.627686
6628.928976	-243.611923	-166.010529	-664.453003
6628.931876	-238.819412	-164.607834	-672.459961
6628.935207	-233.500900	-163.906494	-679.765625
6628.938536	-228.299240	-162.562241	-687.363525
6628.941877	-222.980728	-162.036240	-693.734131
