time (s)	magX	magY	magZ
7831.534934	-102.758621	-61.276447	-8.754532
7831.538272	-103.401520	-61.744007	-9.981884
7831.542473	-104.921097	-63.322033	-11.033901
7831.545865	-105.388672	-63.263592	-10.858562
7831.549183	-106.382233	-63.731152	-11.969028
7831.552083	-106.849808	-64.198715	-12.085918
7831.555359	-107.375793	-64.841614	-12.202808
7831.558688	-108.194046	-65.133835	-12.553482
7831.561603	-109.947403	-65.776733	-12.904152
7831.564929	-110.064285	-66.244293	-13.547054
7831.568269	-111.057861	-67.120987	-14.306839
7831.571596	-112.402100	-67.413208	-14.599072
7831.574936	-113.103455	-67.880768	-15.008186
7831.578260	-113.687912	-68.465225	-15.534195
7831.581613	-115.265930	-69.400345	-15.651085
7831.584924	-116.610168	-69.867905	-16.001759
7831.588261	-117.369965	-70.218582	-17.287556
7831.591591	-119.064880	-70.744598	-17.287556
7831.594933	-119.824661	-72.030396	-18.105789
7831.598260	-120.642899	-72.848633	-18.865578
7831.601587	-121.928696	-73.666855	-19.391586
7831.604923	-123.097610	-74.192871	-19.859150
7831.608259	-124.500305	-74.718887	-21.670956
7831.611588	-126.136765	-75.946228	-21.904736
7831.615803	-128.883698	-77.933380	-23.307426
7831.619153	-129.877274	-78.225601	-24.125660
7831.622436	-131.864410	-79.043839	-25.528347
7831.625370	-132.916428	-79.978958	-26.931038
7831.628682	-134.669785	-81.556992	-27.457047
7831.632007	-136.364700	-82.258331	-28.392174
7831.634925	-137.299820	-83.310349	-29.385742
7831.638260	-139.111633	-84.596146	-31.314438
7831.641588	-141.449448	-85.940384	-31.665112
7831.644922	-142.969040	-87.869080	-32.834019
7831.648254	-144.663925	-88.628860	-34.002926
7831.651651	-146.884872	-89.914673	-36.106956
7831.654941	-149.105789	-91.434250	-37.451202
7831.658258	-151.209824	-92.427811	-38.386330
7831.661628	-153.021622	-94.064285	-40.899475
7831.664920	-155.476334	-95.291641	-42.302166
7831.668267	-156.995911	-97.161896	-43.880188
7831.671584	-159.041504	-98.739914	-46.042667
7831.674922	-162.080643	-100.142609	-47.971367
7831.678249	-164.126251	-101.428406	-49.490944
7831.681587	-166.464066	-102.538864	-51.594978
7831.684921	-169.327881	-104.058456	-53.640564
7831.689121	-173.711273	-108.091187	-57.731739
7831.692462	-176.399750	-109.727646	-60.829342
7831.695886	-179.322021	-111.247223	-63.400940
7831.698700	-182.244308	-113.117477	-66.147873
7831.702039	-184.289886	-114.987732	-69.303917
7831.704959	-187.855057	-115.922852	-72.459969
7831.708250	-190.485092	-118.669785	-75.440681
