time (s)	det(V)
7831.534490	0.078420	
7831.535985	0.059278	
7831.537730	0.086332	
7831.539229	0.082090	
7831.540978	0.087980	
7831.542502	0.088350	
7831.544049	0.078461	
7831.545646	0.065014	
7831.547132	0.054875	
7831.548786	0.076225	
7831.550281	0.063137	
7831.551939	0.054585	
7831.553456	0.077534	
7831.555124	0.058138	
7831.556603	0.078316	
7831.558327	0.073514	
7831.559811	0.067644	
7831.561541	0.064688	
7831.563083	0.061550	
7831.564815	0.076539	
7831.566324	0.074468	
7831.568092	0.070392	
7831.569579	0.073167	
7831.571338	0.062162	
7831.572829	0.061598	
7831.574636	0.066235	
7831.576113	0.067524	
7831.577902	0.080938	
7831.579380	0.062633	
7831.581147	0.077707	
7831.582631	0.077828	
7831.584372	0.066541	
7831.585877	0.060776	
7831.587602	0.088132	
7831.589142	0.065759	
7831.590868	0.068378	
7831.592399	0.058794	
7831.594123	0.070464	
7831.595673	0.071133	
7831.597347	0.084410	
7831.598910	0.054520	
7831.600588	0.073872	
7831.602172	0.064531	
7831.603838	0.087001	
7831.605422	0.063713	
7831.607057	0.081961	
7831.608657	0.061614	
7831.610298	0.092564	
7831.611920	0.029170	
7831.613529	0.078900	
7831.615208	0.062944	
7831.616683	0.067596	
7831.618328	0.051044	
7831.619801	0.037726	
7831.621435	0.071282	
7831.622921	0.045585	
7831.624564	0.080064	
7831.626059	0.055120	
7831.627731	0.079637	
7831.629243	0.070799	
7831.630894	0.073635	
7831.632427	0.038488	
7831.634072	0.070041	
7831.635623	0.063902	
7831.637309	0.076994	
7831.638877	0.040208	
7831.640541	0.080656	
7831.642113	0.069683	
7831.643764	0.086678	
7831.645374	0.071314	
7831.646999	0.084064	
7831.648626	0.051801	
7831.650256	0.084906	
7831.651906	0.088475	
7831.653535	0.078138	
7831.655207	0.069925	
7831.656798	0.077655	
7831.658468	0.066992	
7831.660035	0.081248	
7831.661716	0.052035	
7831.663294	0.074851	
7831.664974	0.078376	
7831.666531	0.086872	
7831.668249	0.074299	
7831.669795	0.085820	
7831.671512	0.078042	
7831.673039	0.090803	
7831.674773	0.079270	
7831.676261	0.098634	
7831.678010	0.073494	
7831.679493	0.073433	
7831.681260	0.076874	
7831.682764	0.073820	
7831.684554	0.088298	
7831.686038	0.077022	
7831.687809	0.078666	
7831.689297	0.089551	
7831.690887	0.101547	
7831.692437	0.081869	
7831.693977	0.087319	
7831.695597	0.062533	
7831.697087	0.081985	
7831.698740	0.089804	
7831.700295	0.111086	
7831.701923	0.077752	
7831.703416	0.091488	
7831.705118	0.065828	
7831.706706	0.101877	
7831.708370	0.110872	
7831.709943	0.107170	
7831.711633	0.112810	
7831.713176	0.100689	
7831.714887	0.118462	
7831.716436	0.111299	
7831.718142	0.086759	
7831.719652	0.099903	
7831.721388	0.116178	
7831.722870	0.098425	
7831.724656	0.122112	
7831.726139	0.111223	
7831.727927	0.107904	
7831.729408	0.112645	
7831.731183	0.122659	
7831.732663	0.123594	
7831.734435	0.135272	
7831.735937	0.133926	
7831.737702	0.140996	
7831.739223	0.155534	
7831.740964	0.155679	
7831.742483	0.165698	
7831.744198	0.145053	
7831.745728	0.131892	
7831.747433	0.160509	
7831.748978	0.130688	
7831.750665	0.192607	
7831.752224	0.168175	
7831.753885	0.197441	
7831.755457	0.186311	
7831.757106	0.193413	
7831.758698	0.204039	
7831.760340	0.207343	
7831.761948	0.197324	
7831.763469	0.190911	
7831.765108	0.205687	
7831.766590	0.223766	
7831.768243	0.217240	
7831.769720	0.238752	
7831.771349	0.240782	
7831.772834	0.248452	
7831.774556	0.254381	
7831.776032	0.266378	
7831.777708	0.270398	
7831.779207	0.272916	
7831.780863	0.299410	
7831.782403	0.299370	
7831.784132	0.311072	
7831.785670	0.315914	
7831.787358	0.334545	
7831.788917	0.320567	
7831.790595	0.362006	
7831.792149	0.343742	
7831.793814	0.373434	
7831.795399	0.372705	
7831.797041	0.396907	
7831.798648	0.419816	
7831.800272	0.430149	
7831.801891	0.438262	
7831.803512	0.460958	
7831.805157	0.470581	
7831.806762	0.474670	
7831.808459	0.486537	
7831.810028	0.510063	
7831.811727	0.525060	
7831.813312	0.535143	
7831.815014	0.555692	
7831.816589	0.563611	
7831.818278	0.556078	
7831.819838	0.607451	
7831.821540	0.630651	
7831.823072	0.646007	
7831.824799	0.651662	
7831.826300	0.681436	
7831.828060	0.685013	
7831.829541	0.711197	
7831.831325	0.743383	
7831.832818	0.745011	
7831.834330	0.781032	
7831.835877	0.794535	
7831.837432	0.816292	
7831.838982	0.827136	
7831.840480	0.868003	
7831.842141	0.894103	
7831.843738	0.908983	
7831.845350	0.938092	
7831.846890	0.949456	
7831.848558	0.940308	
7831.850050	0.993010	
7831.851771	1.001933	
7831.853341	1.050663	
7831.855042	1.015931	
7831.856607	1.067816	
